date,expected_return_pct,stake_fraction,uncertainty_multiplier,n_fights,mean_absolute_decimal_change,movement_pct,pct_opening_ev
2024-10-19,5.60252569737233,0.3882506106692305,0.792597953654209,9,0.019059067337962612,6,56.724895944558
2024-10-26,9.001674402250712,0.9999999999999999,0.8156473362896531,9,0.025901262769152795,6,50.71003462598163
2024-11-02,3.886038225428887,0.6217935230429041,0.7540616230345708,10,0.020545638795389454,6,46.1895658482605
2024-11-09,3.84222400173866,0.4243870711507662,0.7684712186663687,6,0.017111584474345316,6,60.51211280551257
2024-11-16,2.724287200143412,0.5840685762317773,0.731403583695392,11,0.02775757504985956,6,30.20338120780058
2024-11-23,0.0,0.0,0.0,3,0.029577469225130715,6,
2024-12-07,9.203950085460328,0.8429930365074245,0.8145250048645469,13,0.017865088381585993,6,103.82912378567406
2024-12-14,5.939285148087378,0.629834518922832,0.8624916690748807,10,0.026796991561947016,6,54.28781990962685
2025-01-11,0.247653816877956,0.20983543226384654,0.5919994366602074,9,0.02427905180176113,6,22.029106103962626
2025-01-18,4.172161158532959,0.5137633814623964,0.7912559487176317,10,0.03544586158034628,6,53.9931098215639
2025-02-01,10.333684306871248,0.8724284439658955,0.7880629949542033,9,0.025997509560913463,6,74.48387810710996
2025-02-08,6.76968624563915,0.4188394720316607,0.8571774192236595,5,0.017849221504057565,6,66.50778868883421
2025-02-15,6.926017218260274,0.9833553396261913,0.7844729028582422,10,0.031362260245089944,6,51.879230863574996
2025-02-22,2.620680630943902,0.35452260090086035,0.7294754812144062,8,0.012966754599069014,6,48.53917692464215
2025-03-01,5.379231483148443,0.4286902176940998,0.854371421974109,7,0.015968636304017108,6,69.59852059534794
2025-03-08,6.681278596551778,0.42150136789932385,0.8623623421680953,8,0.01308740384893202,6,70.09914444277995
2025-03-15,12.404774666657259,0.8441863733581866,0.8512546143812926,8,0.013004795226961283,6,91.01485897751029
2025-03-22,1.7682365021245272,0.3144706901926634,0.7742372264217581,8,0.01394923535881644,6,40.04299659707955
2025-03-29,9.52733251213867,0.9841131004614168,0.8651920577256738,10,0.020537084902545587,6,78.28238011004422
2025-04-05,1.7249989061451987,0.27112112677952355,0.827698341378692,5,0.037298048189853696,6,65.8934175502556
2025-04-12,4.742847489641768,0.7544001879757797,0.7972604907440123,11,0.025774602550012012,6,44.79865431212035
2025-04-26,1.5353869309999242,0.3651111938255365,0.73147787294626,10,0.03970804131968667,6,62.051341725234074
2025-05-03,4.731564148561292,0.6654581569441202,0.7791202942550538,11,0.018117923208515796,6,44.45631378563225
2025-05-10,3.8756512283328237,0.6858830262375993,0.7335030697596087,12,0.010535536080046074,6,85.61148289517563
2025-05-17,3.7774999771203897,0.499522303496493,0.8099048694646339,8,0.0167391972925352,6,60.16188462287984
2025-05-31,1.13709335360721,0.2661735685089032,0.6759333857719121,6,0.013527205583700389,6,52.125903714762046
2025-06-07,4.587507316435351,0.640912363555336,0.7990817466352292,8,0.021373704435749222,6,55.62899967160078
2025-06-14,4.289728908685099,0.676850500572965,0.8377288400586387,10,0.020270084611825702,6,48.546895030373925
2025-06-21,6.016346007760344,0.5999445016183125,0.8053355719905442,8,0.014512969838897286,6,68.03668059217534
2025-06-28,4.444744165335184,0.794919075609961,0.7756773489255224,10,0.011042515419880227,6,44.530622819826405
2025-07-12,4.053389376136438,0.6918341593462289,0.7359354819258375,11,0.01891212223120878,6,68.62066878425738
2025-07-19,0.10884844617520145,0.044525291335977386,0.46987289756068046,2,0.0036202567923879214,6,34.45312811553447
2025-07-26,5.838705534092833,0.6386962728231179,0.7959275385856014,10,0.004678787731227452,6,116.58615628784472
2025-08-02,7.602401526085775,0.8099779755956777,0.8205515324993228,11,0.011672539788133006,6,67.98873359080164
2025-08-09,13.820006279344005,0.8575920150540018,0.9049106224538654,11,0.01820204840626315,6,74.65328291016597
2025-08-16,2.62430149493679,0.5201209240515211,0.8250874371748211,9,0.015192930940546202,6,58.777897007834014
2025-08-23,9.49258395874499,0.626900202117148,0.8397716842500846,9,0.011980235614556141,6,86.41663373808417
2025-09-06,2.142852624095354,0.3615010170142808,0.6875094288541952,8,0.01959221018531243,6,62.00223619134948
2025-09-13,17.143294028644302,0.9187552608609728,0.8925159854874068,9,0.016238640264703317,6,80.46931961400695
2025-09-27,2.455055247443922,0.6518664741533178,0.673926453276913,8,0.013566025225851347,6,50.218904642891644
2025-10-04,7.230567955132564,0.9999999999999999,0.822555060194437,9,0.017696056327711738,6,84.07778483441854
2025-10-11,5.435318224033416,0.815106311404822,0.8221966140170051,11,0.021901952253637558,6,46.25462755843946
2025-10-18,2.5566972385813727,0.46950024131574186,0.7165158282246372,10,0.016529632441813834,6,115.38750483657917
2025-10-25,7.82689765149833,0.998712384334818,0.7753866843061625,11,0.0298562578620589,6,65.0657682065089
2025-11-01,7.4793105215830185,0.8326895835435925,0.8243757366181058,11,0.016929790140770985,6,59.91880701769756
2025-11-08,9.14086088215581,0.9607371428454415,0.819735644434264,10,0.0309702103406261,6,123.04240875664789
2025-11-15,2.35666322619316,0.5960050411452579,0.7410043000631922,10,0.023373969361956258,6,47.71487878331706
2025-11-22,5.520089405308365,0.7736517547837797,0.8142171956161877,8,0.021154984602000618,6,58.83671390059664
2025-12-06,6.702524309336222,1.0,0.8222311958513072,12,0.021303584229604756,6,51.72283287022084
2025-12-13,2.6161417205919033,0.343499351025265,0.8092285211914756,5,0.02556306075078816,6,71.14781457233332
2026-01-24,2.3061692577350703,0.4920652758196663,0.7523456063565256,7,0.029123304721707734,6,35.159850434593004
2026-01-31,1.533628520923253,0.4512701249146654,0.6714258588276155,10,0.013009132134599078,6,42.04064374480948
2026-02-07,15.46370781665761,0.967059177270324,0.8595866400326514,10,0.02506975669094008,6,110.71202611975416
2026-02-21,14.160269831835794,1.0,0.8730737270205673,11,0.029288119373759535,6,62.751382439736815
2024-05-11,1.2113512987090933,0.29384022332578524,0.78180008070481,4,0.01071118148147776,7,21.232162270134143
2024-05-18,11.68741900992442,0.8677142737961762,0.8064122574329856,9,0.02486896786517301,7,85.76859875668976
2024-06-01,8.032333708894587,0.9706907690581394,0.8459860179526985,10,0.016526290536418586,7,74.53804564490383
2024-06-08,9.27476511571603,0.8916200588967157,0.8151940193826541,13,0.015756085742242965,7,83.76879258724678
2024-06-15,2.493635814076711,0.39447000206176464,0.8119571357850243,7,0.01974157014239843,7,27.128512665097873
2024-06-22,0.32139389095062026,0.27002429432506925,0.6453529410558556,7,0.013219670594527428,7,16.638764331449714
2024-06-29,6.026903673716733,0.5268260961009346,0.8236882446767739,11,0.041105948607546045,7,58.65112934207443
2024-07-13,3.920598687132909,0.3207263043799991,0.8094301123835492,10,0.02099089659803226,7,69.69802868131116
2024-07-20,8.332027938599795,0.747526411385928,0.8176737639436918,7,0.015226811601799728,7,78.81822415633978
