date,target_pct_opening_ev,opening_expected_return_pct,starting_pct_opening_ev,required_movement_pct,achieved_pct_opening_ev,mean_absolute_decimal_change,status
2025-02-22,90,5.399103975356959,44.06048762511465,78.0,90.04264444711819,0.168567809787897,reached_on_grid
2025-02-22,100,5.399103975356959,44.06048762511465,100.0,100.0,0.21611257665115002,reached_on_grid
2025-03-01,50,7.72894515161289,67.33075718250083,0.0,67.33075718250083,0.0,already_met
2025-03-01,60,7.72894515161289,67.33075718250083,0.0,67.33075718250083,0.0,already_met
2025-03-01,70,7.72894515161289,67.33075718250083,8.0,70.33796290934129,0.02129151507202284,reached_on_grid
2025-03-01,80,7.72894515161289,67.33075718250083,37.0,80.00748537696514,0.09847325720810564,reached_on_grid
2025-03-01,90,7.72894515161289,67.33075718250083,62.0,92.52873680535964,0.165009241808177,reached_on_grid
2025-03-01,100,7.72894515161289,67.33075718250083,100.0,100.0,0.26614393840028555,reached_on_grid
2025-03-08,50,9.53118422437456,70.46297212152245,0.0,70.46297212152245,0.0,already_met
2025-03-08,60,9.53118422437456,70.46297212152245,0.0,70.46297212152245,0.0,already_met
2025-03-08,70,9.53118422437456,70.46297212152245,0.0,70.46297212152245,0.0,already_met
2025-03-08,80,9.53118422437456,70.46297212152245,47.0,90.01586041196428,0.10251799681663429,reached_on_grid
2025-03-08,90,9.53118422437456,70.46297212152245,47.0,90.01586041196428,0.10251799681663429,reached_on_grid
2025-03-08,100,9.53118422437456,70.46297212152245,100.0,100.0,0.21812339748220072,reached_on_grid
2025-03-15,50,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met
2025-03-15,60,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met
2025-03-15,70,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met
2025-03-15,80,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met
2025-03-15,90,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met
2025-03-15,100,13.629395030675672,90.03203346499168,86.0,100.01984302540703,0.1864020649197789,reached_on_grid
2025-03-22,50,4.415844598037625,35.03084155560305,19.0,50.5308889382657,0.04417257863625207,reached_on_grid
2025-03-22,60,4.415844598037625,35.03084155560305,32.0,60.31798377764412,0.0743959219136877,reached_on_grid
2025-03-22,70,4.415844598037625,35.03084155560305,50.0,70.47349080428252,0.11624362799013703,reached_on_grid
2025-03-22,80,4.415844598037625,35.03084155560305,63.0,80.28543845360191,0.14646697126757266,reached_on_grid
2025-03-22,90,4.415844598037625,35.03084155560305,78.0,90.47981143251036,0.18134005966461378,reached_on_grid
