event_number,date,target_pct_opening_ev,p025_bankroll,median_bankroll,p95_bankroll,p975_bankroll,mean_bankroll,fraction_below_floor
66,2025-11-15,90,410742.9790294678,676847.769176818,890116.3667489482,936322.3054350497,676272.446096264,0.0
67,2025-11-22,90,494744.1915368983,816994.6328908169,1076207.478122382,1131376.438802458,816276.1760833691,0.0
68,2025-12-06,90,416741.3190735534,686581.7738296478,907438.5737315366,955015.287748918,686992.9053234737,0.0
69,2025-12-13,90,421170.56277229363,695396.7906014617,921306.6267023454,977049.6830422465,697005.4814959945,0.0
70,2026-01-24,90,426997.45042329177,706750.0026405836,936231.9627680131,989402.9385301222,707850.1215197918,0.0
71,2026-01-31,90,509415.4695979514,845154.3916925185,1121710.359873987,1186639.1689637974,846592.4333605135,0.0
72,2026-02-07,90,377228.0964922939,624636.2623849066,826183.0391039802,876407.1466435915,625614.0103673653,0.0
73,2026-02-21,90,432610.87410032586,715527.1180911481,951355.6457259156,1003223.1960322066,717028.924559439,0.0
0,start,100,500.0,500.0,500.0,500.0,500.0,0.0
1,2024-05-11,100,527.8301790995476,528.523090127151,528.8925135406495,528.953330357188,528.4755946386163,0.0
2,2024-05-18,100,456.9143683071447,478.47716412213583,494.5192504223877,501.0140729733774,478.0733957794534,0.0
3,2024-06-01,100,632.9602570583082,663.1926359284028,684.8068144128015,694.5531659724854,662.5468310550293,0.0
4,2024-06-08,100,765.1037807045145,800.0091635949045,826.1962469451099,837.4446434508202,799.3751731544638,0.0
5,2024-06-15,100,1161.8924706632033,1215.6451848233874,1254.9691632100166,1272.1570889276231,1214.5316652746635,0.0
6,2024-06-22,100,1288.112357777527,1347.743881500341,1391.2485945748747,1410.5817804448743,1346.4956418186046,0.0
7,2024-06-29,100,1735.4251870473306,1818.3424216107214,1877.1778476684358,1904.1961782078101,1817.1099750424319,0.0
8,2024-07-13,100,1820.317307136714,1907.7374556538875,1969.795419539296,1999.3407475657316,1905.7434166134465,0.0
9,2024-07-20,100,2071.133249139004,2174.12243882348,2249.0654510736417,2277.94841279334,2172.4992639769794,0.0
