,fight_payout,choice_fstar,net_odds,choice_ev,choice_juice,choice_decimal_odds,parlay_net,parlay_net_odds,bankroll_pct_change,bankroll_postevent,vegas_acc_choice,event_payout_money_line,event_ml_net_odds,kelly_edge,choice_bet_sharpe,choice_bet_sigma,choice_idx,choice_edge,avg_choice_edge,date,fighter_red,fighter_blue,pred_winner,winner,red_proba,blue_proba,choice_proba,open_red,open_blue,real_odds_blue,real_odds_red,beta_post,sigma_portfolio_scaled,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,k,juice_open_red,juice_open_blue,juice_close1_red,juice_close1_blue,juice_close2_red,juice_close2_blue,close1_red,close1_blue,close2_red,close2_blue
113,0.0,0.08119004680040337,0.0,-0.012207361233060376,0.0195196592207963,1.3571428571428572,-21.54433179194494,-1.0,0.014417991360620275,590.1003256278942,1.0,29.931467538019856,0.6369426751592355,0.08119004680040337,,,1,0.024048605353018004,0.06807297838263593,2024-08-10,karol rosa,pannie kianzad,1,1.0,0.7278472075124818,0.2721527924875182,0.7278472075124818,-155.0,130.0,2.88,1.3571428571428572,1,0.024222822242772665,0.08119004680040337,0.024222822242772665,0.0014313043305245418,0.059089082030959396,1.0,0.0195196592207963,0.023106086729758,0.033043503103694,0.051020824381686,0.0036195154374515,0.0052931405340279,-280.0,188.0,-240.0,230.0
114,0.0,0.0,0.0,-0.11768637601055315,0.0223387225934109,1.5,-21.54433179194494,-1.0,0.014417991360620275,590.1003256278942,1.0,29.931467538019856,0.6369426751592355,0.0,,,0,-0.04971230314918851,0.06807297838263593,2024-08-10,damon jackson,chepe mariscal,0,0.0,0.4117909173403687,0.5882090826596312,0.5882090826596312,190.0,-245.0,1.5,2.5,1,0.024222822242772665,0.0,0.024222822242772665,0.0014313043305245418,0.059089082030959396,1.0,0.0326337911497175,0.0223387225934109,0.0379213858088197,0.0287452808578468,0.0154220321682451,0.0120504953042823,150.0,-200.0,160.0,-180.0
115,0.0,0.009632600843370339,0.0,-0.026212432633446303,0.0172934134973199,1.1694915254237288,-21.54433179194494,-1.0,0.014417991360620275,590.1003256278942,1.0,29.931467538019856,0.6369426751592355,0.009632600843370339,,,1,0.0016276077856141047,0.06807297838263593,2024-08-10,youssef zalal,jarno errens,1,1.0,0.8326589344148793,0.1673410655851207,0.8326589344148793,-258.0,210.0,4.5,1.1694915254237288,1,0.024222822242772665,0.009632600843370339,0.024222822242772665,0.0014313043305245418,0.059089082030959396,1.0,0.0172934134973199,0.0259576227254229,0.0240411371388507,0.0532535488514874,0.0073418189481296,0.0146707596682225,-590.0,350.0,-500.0,430.0
116,37.24515803080323,0.0915191481841674,0.6896551724137931,0.166257480867335,0.0232792664320201,1.6896551724137931,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.3432806144343861,"[np.float64(0.19499539250642053), 0, 0, 0, np.float64(0.018885126057452305), 0, 0, 0, np.float64(-0.07592496232447288), np.float64(0.16264935009728557)]","[0.29268881 0.         0.         0.         0.07899314 0.
 0.         0.         0.01487207 0.23689268]",0,0.16192099476067023,0.10780334395460534,2024-08-17,junior tafa,valter walker,0,0.0,0.3097659807111691,0.6902340192888309,0.6902340192888309,-105.0,-115.0,1.6896551724137931,1.8547008547008548,1,0.0860927358016662,0.25028091842367384,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0237995764494319,0.0232792664320201,0.0674835314406031,0.0635237101657169,-0.0092564643899055,-0.0088907091878096,-117.0,-145.0,114.0,-106.0
117,0.0,0.0,0.0,-0.06885107185178915,0.0169167269835109,1.3333333333333333,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.0,,,0,-0.017351198713030258,0.10780334395460534,2024-08-17,kai kara france,steve erceg,0,1.0,0.3016383038888418,0.6983616961111582,0.6983616961111582,172.0,-205.0,1.3333333333333333,2.95,1,0.0860927358016662,0.0,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.022861479381002,0.0169167269835109,0.0546959456716461,0.0342871051758115,0.0050262223086338,0.003377139035904,195.0,-300.0,240.0,-250.0
118,0.0,0.0,0.0,-0.14289475357033624,0.0272871247244832,1.3846153846153846,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.0,,,0,-0.06868842932556973,0.10780334395460534,2024-08-17,tai tuivasa,jairzinho rozenstruik,0,0.0,0.3809795442452428,0.6190204557547572,0.6190204557547572,132.0,-170.0,1.3846153846153846,2.75,1,0.0860927358016662,0.0,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0333769876637669,0.0272871247244832,0.0513452487166904,0.0345133371418953,0.0183309337818654,0.0129598093732845,175.0,-260.0,195.0,-225.0
119,0.0,0.0,0.0,-0.11706766394261986,0.0236112560580139,1.238095238095238,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.0,,,0,-0.06490281512352014,0.10780334395460534,2024-08-17,li jingliang,carlos prates,0,0.0,0.2868623439536544,0.7131376560463456,0.7131376560463456,200.0,-265.0,1.238095238095238,3.6,1,0.0860927358016662,0.0,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0357494745355933,0.0236112560580139,0.0558182489476436,0.0296518365224418,0.0100318132131314,0.0058412026598846,260.0,-420.0,320.0,-350.0
120,-93.3935581705767,0.15826725408294193,-1.0,0.009365392023586605,0.0228866584861963,1.2222222222222223,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.15928808224675475,,,1,0.032996926883183675,0.10780334395460534,2024-08-17,mateusz gamrot,dan hooker,1,0.0,0.8258444116556617,0.1741555883443383,0.8258444116556617,-295.0,220.0,3.9,1.2222222222222223,1,0.0860927358016662,0.11613463109284758,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0228866584861963,0.0364487845517783,0.0253343334093399,0.0492577411827345,0.0075571298180011,0.0135300304444168,-450.0,290.0,-385.0,340.0
121,0.0,0.0,0.0,-0.13800298464655303,0.018311706040946,1.625,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.0,,,0,-0.036926014817123765,0.10780334395460534,2024-08-17,casey oneill,luana santos,0,1.0,0.4695402982440327,0.5304597017559673,0.5304597017559673,140.0,-166.0,1.625,2.05,1,0.0860927358016662,0.0,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0224151110016604,0.018311706040946,0.0551905946218716,0.0479988988115243,0.0061374951931404,0.0055084675397788,105.0,-160.0,124.0,-130.0
122,0.0,0.0,0.0,-0.08115131827222641,0.0137943173646942,1.0952380952380951,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.0,,,1,-0.04599960535307257,0.10780334395460534,2024-08-17,jack jenkins,herbert burns,1,1.0,0.8389487963601412,0.1610512036398588,0.8389487963601412,-535.0,400.0,5.0,1.0952380952380951,1,0.0860927358016662,0.0,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0137943173646942,0.0287253676746758,0.0280950765476558,0.0849484017132136,-0.0037289297398875,-0.0074971323336321,-1050.0,400.0,-549.0,600.0
123,0.0,0.0,0.0,-0.0945981300392971,0.010809779385279,1.0625,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.0,,,1,-0.07451614952473828,0.10780334395460534,2024-08-17,tom nolan,alex reyes,1,1.0,0.8521429364336027,0.1478570635663972,0.8521429364336027,-1100.0,700.0,8.0,1.0625,1,0.0860927358016662,0.0,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.010809779385279,0.0308568872813876,0.0145173846298943,0.051659085958341,0.007267945429165,0.0203176377119734,-1600.0,700.0,-1115.0,810.0
124,0.0,0.01737826873237267,0.0,-0.06497546816724253,0.018311706040946,1.7142857142857144,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.01737826873237267,,,1,0.008039332318257042,0.10780334395460534,2024-08-17,josh culibao,ricardo ramos,1,0.0,0.5454309769024418,0.4545690230975582,0.5454309769024418,-166.0,140.0,1.9523809523809523,1.7142857142857144,1,0.0860927358016662,0.012670243748305195,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.018311706040946,0.0224151110016604,0.0459416887491485,0.0495867665354043,0.0020042009922551,0.0021659407925654,-140.0,-105.0,-120.0,118.0
125,43.577720030546516,0.08861758207134245,0.8333333333333333,0.15025675715138065,0.0337659075685295,1.8333333333333333,52.8390783600153,2.0977011494252875,0.06823991870863802,630.3687238786825,1.0,-12.570680109226949,0.5229885057471264,0.25643067196341834,,,1,0.1284921102199621,0.10780334395460534,2024-08-17,dricus du plessis,israel adesanya,1,1.0,0.6274127766280259,0.3725872233719741,0.6274127766280259,144.0,-186.0,1.826446280991736,1.8333333333333333,1,0.0860927358016662,0.1869598846901136,0.11808318201192025,0.02969043355418189,0.25143659789913775,0.7290855000246802,0.0337659075685295,0.0264198083548913,0.0465338790464816,0.0464319786252584,-0.0024698783521157,-0.0024806166973891,-120.0,-121.0,100.0,102.0
126,0.0,0.0,0.0,-0.09857869833378859,0.0178645296442542,1.1,0.0,0.0,0.0,630.3687238786825,,0.0,0.0,0.0,"[0, 0, np.float64(-0.010536557417420725), 0, np.float64(-0.004276462588351424)]",[0.         0.         0.07678677 0.         0.05163459],0,-0.07534897228714543,,2024-08-24,neil magny,michael morales,0,0.0,0.1805260893943533,0.8194739106056467,0.8194739106056467,180.0,-218.0,1.1,6.9,1,0.009699810673618543,0.0,0.009699810673618543,-0.00010933535976265143,-0.011271906580612006,1.0,0.0248129186935715,0.0178645296442542,0.0397504191246762,0.0142680261981168,0.0269612026888202,0.0106327822735858,590.0,-1000.0,600.0,-850.0
127,0.0,0.0,0.0,-0.07569165246743448,0.0200233728765578,1.5208333333333337,0.0,0.0,0.0,630.3687238786825,,0.0,0.0,0.0,,,0,-0.00010382224110416782,,2024-08-24,angela hill,tabatha ricci,0,0.0,0.3922356071018749,0.6077643928981251,0.6077643928981251,124.0,-148.0,1.5208333333333337,2.2,1,0.009699810673618543,0.0,0.009699810673618543,-0.00010933535976265143,-0.011271906580612006,1.0,0.0231793921004005,0.0200233728765578,0.0624136696846838,0.0496660314361131,-0.0084078429797641,-0.0069767724048511,120.0,-192.0,160.0,-150.0
128,0.0,0.10975630039480172,0.0,-0.007371496331778971,0.0284653432174907,1.4545454545454546,0.0,0.0,0.0,630.3687238786825,,0.0,0.0,0.10975630039480172,,,0,0.03915228858433484,,2024-08-24,dennis buzukja,francis marshall,0,0.0,0.3175679037280981,0.6824320962719019,0.6824320962719019,114.0,-146.0,1.4545454545454546,2.4,1,0.009699810673618543,0.10975630039480172,0.009699810673618543,-0.00010933535976265143,-0.011271906580612006,1.0,0.0323203113680271,0.0284653432174907,0.0599464743542338,0.0442201923124329,-0.0036481234523939,-0.0028453830411125,140.0,-220.0,180.0,-175.0
129,0.0,0.0,0.0,-0.048269034971699154,0.0196946562194557,1.2857142857142856,0.0,0.0,0.0,630.3687238786825,,0.0,0.0,0.0,,,0,-0.0006188521660234203,,2024-08-24,jared cannonier,caio borralho,0,0.0,0.2597648049779881,0.7402351950220118,0.7402351950220118,122.0,-145.0,1.2857142857142856,3.1,1,0.009699810673618543,0.0,0.009699810673618543,-0.00010933535976265143,-0.011271906580612006,1.0,0.0225925289248723,0.0196946562194557,0.0634346923493256,0.0369237305897426,0.0045494022130446,0.0029581052944629,210.0,-350.0,260.0,-270.0
130,0.0,0.09299722434252532,0.0,-0.0023744082490027296,0.0200233728765578,1.2857142857142856,0.0,0.0,0.0,630.3687238786825,,0.0,0.0,0.09299722434252532,,,1,0.0229743437953156,,2024-08-24,edmen shahbazyan,gerald meerschaert,1,0.0,0.7759310158063313,0.2240689841936687,0.7759310158063313,-148.0,124.0,3.45,1.2857142857142856,1,0.009699810673618543,0.09299722434252532,0.009699810673618543,-0.00010933535976265143,-0.011271906580612006,1.0,0.0200233728765578,0.0231793921004005,0.0248211057667622,0.0428117444747838,0.0097218056138841,0.0159810056310957,-350.0,245.0,-315.0,275.0
131,0.0,0.09458788836848364,0.0,-0.0148709004683647,0.0238095238095238,1.8,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.09458788836848364,"[np.float64(-0.016400087395960165), np.float64(0.22574665305517697), 0, np.float64(0.0330905533010828), 0, 0, 0]","[0.08576827 0.27255061 0.         0.09322004 0.         0.
 0.        ]",1,0.04729394418424182,0.08723056300697418,2024-09-07,trevor peek,yanal ashmouz,1,0.0,0.5472939441842418,0.4527060558157582,0.5472939441842418,-110.0,-110.0,1.8,1.8,1,0.07264074583265587,0.053760819417198215,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0238095238095238,0.0238095238095238,0.0555555555555555,0.0555555555555555,-0.006129654151011,-0.0060654678002084,-125.0,-125.0,105.0,100.0
132,29.217808092521675,0.1413685535250978,0.3278688524590163,0.13213001936058483,0.0137953429848293,1.3278688524590163,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.4656578972567757,,,1,0.12846043508836968,0.08723056300697418,2024-09-07,jaqueline amorim,vanessa demopoulos,1,1.0,0.8525917429752553,0.1474082570247447,0.8525917429752553,-500.0,380.0,3.1,1.3278688524590163,1,0.07264074583265587,0.26466549318755117,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0137953429848293,0.0278713236818374,0.0289551118662008,0.0467119530481759,0.0041963581206815,0.006329105404539,-305.0,210.0,-258.0,245.0
133,0.0,0.0,0.0,-0.11389002272536966,0.0118464798437456,1.0299850074962518,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.0,,,1,-0.10108364804447267,0.08723056300697418,2024-09-07,isaac dulgarian,brendon marotte,1,1.0,0.8603134713859949,0.1396865286140051,0.8603134713859949,-900.0,600.0,11.5,1.0299850074962518,1,0.07264074583265587,0.0,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0118464798437456,0.031010663013397,0.0094907990557043,0.0483536411695978,0.0056253287556775,0.0203486972183483,-3335.0,1050.0,-2100.0,1300.0
134,28.822658752921964,0.1028778550354527,0.4444444444444444,0.022665612669048985,0.0356521067558167,1.4444444444444444,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.13609614670172443,,,1,0.04600069092557868,0.08723056300697418,2024-09-07,steve garcia,kyle nelson,1,1.0,0.7079992703093416,0.2920007296906584,0.7079992703093416,-150.0,110.0,2.63,1.4444444444444444,1,0.07264074583265587,0.07735282489555823,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0356521067558167,0.0405383694346594,0.0303091129239294,0.042226716265892,0.0059124538038086,0.0079764350850802,-225.0,163.0,-200.0,188.0
135,0.0,0.0,0.0,-0.07716876803867556,0.0238095238095238,1.4761904761904765,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.0,,,0,-0.019242029590680998,0.08723056300697418,2024-09-07,gilbert burns,sean brady,0,0.0,0.3748562622197481,0.6251437377802519,0.6251437377802519,-110.0,-110.0,1.4761904761904765,2.5,1,0.07264074583265587,0.0,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0238095238095238,0.0238095238095238,0.0443857673709329,0.0330335874677767,0.0079219800842499,0.0060640339017639,150.0,-210.0,175.0,-186.0
136,0.0,0.0,0.0,-0.0630190770794112,0.0200233728765578,1.3333333333333333,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.0,,,0,-0.01936427866566981,0.08723056300697418,2024-09-07,jessica andrade,natalia silva,0,0.0,0.2972643078095583,0.7027356921904416,0.7027356921904416,124.0,-148.0,1.3333333333333333,3.1,1,0.07264074583265587,0.0,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0231793921004005,0.0200233728765578,0.0446806160174017,0.0279000291438885,0.0166799230378363,0.0107710573543203,210.0,-300.0,240.0,-275.0
137,0.0,0.0,0.0,-0.06033777936754606,0.0180181875967891,1.3174603174603174,39.38213918347307,0.9180327868852458,0.1545486036005589,727.7913299075992,1.0,58.04046684544364,0.7723132969034607,0.0,,,0,-0.018698590119972214,0.08723056300697418,2024-09-07,matt schnell,cody durden,0,0.0,0.2867624108452458,0.7132375891547542,0.7132375891547542,240.0,-305.0,1.3174603174603174,3.2,1,0.07264074583265587,0.0,0.12780561814920213,0.028937481782298036,0.2264179165309932,0.5683689565810324,0.0291858792151209,0.0180181875967891,0.0444361792747264,0.0270999653035868,0.0166799230378363,0.0107710573543203,220.0,-315.0,240.0,-275.0
138,0.0,0.0,0.0,-0.018058483414898296,0.0143087761289523,1.1,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.0,"[0, 0, 0, np.float64(0.1430280238892105), np.float64(-0.024592681172629197), 0, np.float64(-0.029718514832789006), np.float64(-0.06929305033477427), np.float64(0.058031779530563404), 0]","[0.         0.         0.         0.22528096 0.05380401 0.
 0.03135502 0.01508342 0.14621868 0.        ]",1,-0.0026675274738580113,0.10115771330326631,2024-09-14,raul rosas jr,aoriqileng,1,1.0,0.892674105986456,0.1073258940135439,0.892674105986456,-455.0,350.0,7.0,1.1,1,0.06017970823316489,0.0,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0143087761289523,0.0277332659130896,0.013749275630595,0.0381987763174568,0.0108947816893208,0.0297750747700092,-1000.0,600.0,-1000.0,660.0
139,0.0,0.0,0.0,-0.05297799388332475,0.0318698323703832,1.4761904761904765,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.0,,,1,-0.00953322741053575,0.10115771330326631,2024-09-14,daniel zellhuber,esteban ribovics,1,0.0,0.6415310364016186,0.3584689635983814,0.6415310364016186,-175.0,130.0,2.6,1.4761904761904765,1,0.06017970823316489,0.0,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0318698323703832,0.0392764126889053,0.0263550910265553,0.0356796484275389,0.0081200172756494,0.0106887601538178,-210.0,160.0,-190.0,175.0
140,0.0,0.0,0.0,-0.06957844186711643,0.0277298173240821,1.7246376811594204,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.0,,,1,-0.008107579838897205,0.10115771330326631,2024-09-14,alexa grasso,valentina shevchenko,1,0.0,0.5394881303459577,0.4605118696540423,0.5394881303459577,-117.0,-107.0,2.05,1.7246376811594204,1,0.06017970823316489,0.0,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0277298173240821,0.0283489021487466,0.0322362225882545,0.0354005882336351,0.0152771619636649,0.0164688697823669,-138.0,105.0,-125.0,110.0
141,44.79612964954025,0.07386094526060528,0.8333333333333333,0.13238596627519006,0.0185656693505812,1.8333333333333333,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.24339053241145553,,,0,0.12299172234384687,0.10115771330326631,2024-09-14,sean omalley,merab dvalishvili,0,0.0,0.38233492748626,0.61766507251374,0.61766507251374,164.0,-198.0,1.8333333333333333,1.8,1,0.06017970823316489,0.24339053241145553,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0246517396386398,0.0185656693505812,0.0502289057254486,0.0507811952846522,-0.0060654678002084,-0.006129654151011,-125.0,-120.0,100.0,105.0
142,0.0,0.07807062066798752,0.0,-0.016948564553322665,0.0253013906679012,1.4444444444444444,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.07807062066798752,,,0,0.027049556199682412,0.10115771330326631,2024-09-14,brian ortega,diego lopes,0,0.0,0.3194259293061464,0.6805740706938536,0.6805740706938536,120.0,-150.0,1.4444444444444444,2.5,1,0.06017970823316489,0.07807062066798752,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0292440638775533,0.0253013906679012,0.0535245144941712,0.0387831778135211,0.0056345391289803,0.0042860957916545,150.0,-225.0,180.0,-188.0
143,0.0,0.0,0.0,-0.10683392189184246,0.0234985988994331,1.1821493624772312,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.0,,,1,-0.07013689346904539,0.10115771330326631,2024-09-14,yazmin jauregui,ketlen souza,1,0.0,0.7555441862579022,0.2444558137420978,0.7555441862579022,-400.0,275.0,4.6,1.1821493624772312,1,0.06017970823316489,0.0,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0234985988994331,0.0431680677672335,0.0202357153423898,0.0430723840747737,0.011067822828091,0.0222655105052422,-549.0,360.0,-500.0,400.0
144,0.0,0.05243742782219376,0.0,-0.01777022189849392,0.0223754287271183,1.3333333333333333,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.05243742782219376,,,0,0.014572362720018162,0.10115771330326631,2024-09-14,edgar chairez,joshua van,0,0.0,0.2633276664238704,0.7366723335761296,0.7366723335761296,180.0,-230.0,1.3333333333333333,3.1,1,0.06017970823316489,0.05243742782219376,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0317371253854357,0.0223754287271183,0.0446806160174017,0.0279000291438885,0.0166799230378363,0.0107710573543203,210.0,-300.0,240.0,-275.0
145,0.0,0.022116197573885808,0.0,-0.04725840975823464,0.0339796305551364,1.434782608695652,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.022116197573885808,,,1,0.007598381589238978,0.10115771330326631,2024-09-14,ronaldo rodriguez,ode osbourne,1,1.0,0.6640320174412304,0.3359679825587696,0.6640320174412304,-163.0,120.0,2.5,1.434782608695652,1,0.06017970823316489,0.022116197573885808,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0339796305551364,0.0403376871081888,0.0405360611177055,0.0564336358519914,-0.0010320760563085,-0.0013625599590171,-230.0,150.0,-188.0,190.0
146,41.750297418453584,0.07744376608892581,0.7407407407407407,0.050878330079207335,0.0342505339758,1.7407407407407407,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.1667769011042272,,,0,0.07932370426268576,0.10115771330326631,2024-09-14,irene aldana,norma dumont,0,0.0,0.3963039380396042,0.6036960619603957,0.6036960619603957,-110.0,-120.0,1.7407407407407407,1.8928571428571428,1,0.06017970823316489,0.1667769011042272,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0350135352882691,0.0342505339758,0.0526742444901628,0.050095727408673,-0.0056777667067514,-0.0053964304139573,-112.0,-135.0,115.0,-110.0
147,0.0,0.0,0.0,-0.0642338686076418,0.0392764126889053,1.6896551724137931,67.84037679094945,2.191358024691358,0.21213058951738858,882.1781337665425,1.0,86.54642706799383,1.574074074074074,0.0,,,1,-0.001510762366308649,0.10115771330326631,2024-09-14,manuel torres,ignacio bahamondes,1,0.0,0.5538207716403752,0.4461792283596247,0.5538207716403752,130.0,-175.0,2.06,1.6896551724137931,1,0.06017970823316489,0.0,0.06017970823316489,0.009082283195574655,0.15091936239347586,1.0,0.0392764126889053,0.0318698323703832,0.0365052006871935,0.0407684272105676,0.0093759838689014,0.0103868619809008,-145.0,106.0,-130.0,120.0
148,0.0,0.0,0.0,-0.1148774746260216,0.0304849567433922,1.4444444444444444,19.232259739280178,1.1969696969696968,0.07708361702772105,950.1796151800323,1.0,48.769221674209696,0.7575757575757576,0.0,"[0, 0, 0, 0, 0, 0, np.float64(-0.04887169662627933), 0, np.float64(0.055158169844638776)]","[0.         0.         0.         0.         0.         0.
 0.01011815 0.         0.11544146]",1,-0.050441797791071497,0.06089528170679781,2024-09-28,nassourdine imavov,brendan allen,1,1.0,0.6127771329512158,0.3872228670487841,0.6127771329512158,-188.0,140.0,2.65,1.4444444444444444,1,0.015141794334791086,0.0,0.015141794334791086,0.0008255381518893701,0.054520496952764896,1.0,0.0304849567433922,0.0389594877010522,0.0290887615654049,0.040577421308325,0.0074736116073294,0.0100702480417933,-225.0,165.0,-200.0,185.0
149,0.0,0.0,0.0,-0.08855669579209757,0.0262663073127574,1.2857142857142856,19.232259739280178,1.1969696969696968,0.07708361702772105,950.1796151800323,1.0,48.769221674209696,0.7575757575757576,0.0,,,0,-0.042487873856496106,0.06089528170679781,2024-09-28,william gomis,joanderson brito,0,1.0,0.2910996522827425,0.7089003477172575,0.7089003477172575,200.0,-275.0,1.2857142857142856,3.4,1,0.015141794334791086,0.0,0.015141794334791086,0.0008255381518893701,0.054520496952764896,1.0,0.040400359353909,0.0262663073127574,0.0455058686325771,0.0263895562040242,0.0171315547320204,0.0106462230457573,240.0,-350.0,260.0,-300.0
150,0.0,0.0,0.0,-0.0907306130636737,0.0217506013680772,1.1492537313432836,19.232259739280178,1.1969696969696968,0.07708361702772105,950.1796151800323,1.0,48.769221674209696,0.7575757575757576,0.0,,,1,-0.056800871996764424,0.06089528170679781,2024-09-28,morgan charriere,gabriel miranda,1,1.0,0.7911824535679722,0.2088175464320277,0.7911824535679722,-549.0,350.0,4.9,1.1492537313432836,1,0.015141794334791086,0.0,0.015141794334791086,0.0008255381518893701,0.054520496952764896,1.0,0.0217506013680772,0.0463884159234824,0.0221465445651335,0.0520649582177977,0.0041842441589012,0.0084384767387144,-670.0,390.0,-520.0,475.0
151,0.0,0.0,0.0,-0.10256330234139316,0.0356521067558167,1.5128205128205128,19.232259739280178,1.1969696969696968,0.07708361702772105,950.1796151800323,1.0,48.769221674209696,0.7575757575757576,0.0,,,0,-0.033947955246454,0.06089528170679781,2024-09-28,kevin jousset,bryan battle,0,0.0,0.4067791320561751,0.5932208679438249,0.5932208679438249,110.0,-150.0,1.5128205128205128,2.4,1,0.015141794334791086,0.0,0.015141794334791086,0.0008255381518893701,0.054520496952764896,1.0,0.0405383694346594,0.0356521067558167,0.0438354898569455,0.0338481259622635,0.0023501995862997,0.0018739626215289,140.0,-195.0,165.0,-168.0
152,0.0,0.0,0.0,-0.05989797980734704,0.019218241105095,1.3333333333333333,19.232259739280178,1.1969696969696968,0.07708361702772105,950.1796151800323,1.0,48.769221674209696,0.7575757575757576,0.0,,,0,-0.01702345571162167,0.06089528170679781,2024-09-28,renato moicano,benoit st denis,0,1.0,0.2949234848555102,0.7050765151444898,0.7050765151444898,200.0,-250.0,1.3333333333333333,3.1,1,0.015141794334791086,0.0,0.015141794334791086,0.0008255381518893701,0.054520496952764896,1.0,0.0284008065139526,0.019218241105095,0.0446806160174017,0.0279000291438885,0.0115281282070229,0.0076497255409967,210.0,-300.0,235.0,-258.0
