,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds
2,anthony hernandez,0.15301247493456535,0.09211053333333324,1.2777777777777777,0.7424242424242424,0,0.8546952,0.6471162656590079,0.12755106895130175,2025-02-22,0.0,0.15301247493456535,1.2777777777777777
4,song yadong,0.15301247493456535,0.03245141818181824,1.3636363636363638,0.7424242424242424,0,0.75713104,0.6471162656590079,0.12755106895130175,2025-02-22,0.0,0.15301247493456535,1.3636363636363638
1,danny silva,0.1087069759579922,0.1826341590909092,1.3636363636363638,1.454545454545455,1,0.86726505,0.525136359527925,0.2889710642958163,2025-03-01,1.0,0.1087069759579922,1.3636363636363638
3,cody brundage,0.1087069759579922,0.08991530000000003,1.8,1.454545454545455,1,0.6055085,0.525136359527925,0.2889710642958163,2025-03-01,1.0,0.1087069759579922,1.8
3,iasmin lucindo,0.08268469929672782,0.13892095295774642,1.704225352112676,-1.0,0,0.66829246,0.34589855388457597,0.2143475146657663,2025-03-08,1.0,-0.08268469929672782,1.704225352112676
4,brunno ferreira,0.08268469929672782,0.06622633599999994,2.06,-1.0,1,0.5175856,0.34589855388457597,0.2143475146657663,2025-03-08,1.0,-0.08268469929672782,2.06
5,waldo cortes acosta,0.11786039354812101,0.08523121702127656,1.425531914893617,-1.0,1,0.7612816,0.522914997727584,0.17139317120130504,2025-03-15,1.0,-0.11786039354812101,1.425531914893617
7,josiane nunes,0.11786039354812101,0.07939501999999993,1.5714285714285714,-1.0,1,0.68688774,0.522914997727584,0.17139317120130504,2025-03-15,0.0,-0.11786039354812101,1.5714285714285714
0,shauna bannon,0.05269306870834815,0.04610480522935767,1.4587155963302751,-1.0,1,0.71714103,0.43038630859805393,0.07947396957525221,2025-03-22,1.0,-0.05269306870834815,1.4587155963302751
5,gunnar nelson,0.05269306870834815,0.0318984906474819,1.7194244604316546,-1.0,1,0.6001418,0.43038630859805393,0.07947396957525221,2025-03-22,0.0,-0.05269306870834815,1.7194244604316546
2,manuel torres,0.11850572109521808,0.1490851307692307,1.7692307692307692,1.2410256410256406,1,0.6494829,0.55824860817462,0.2510494449861993,2025-03-29,1.0,0.11850572109521808,1.7692307692307692
5,rafa garcia,0.11850572109521808,0.08873521333333323,1.2666666666666666,1.2410256410256406,1,0.8595278,0.55824860817462,0.2510494449861993,2025-03-29,1.0,0.11850572109521808,1.2666666666666666
2,brad tavares,0.1331547674795807,0.17166680677966106,1.5649717514124295,1.0058088644863532,1,0.7486824,0.61366962038076,0.2309039644257036,2025-04-05,1.0,0.1331547674795807,1.5649717514124295
0,lerone murphy,0.1331547674795807,0.050558023239436645,1.2816901408450705,1.0058088644863532,0,0.81966615,0.61366962038076,0.2309039644257036,2025-04-05,0.0,0.1331547674795807,1.2816901408450705
4,diego lopes,0.06927370801954663,0.20720446000000003,2.2,-1.0,0,0.5487293,0.28588708733311996,0.2893507638723709,2025-04-12,1.0,-0.06927370801954663,2.2
7,yan xiaonan,0.06927370801954663,0.0680467199999999,2.05,-1.0,1,0.5209984,0.28588708733311996,0.2893507638723709,2025-04-12,0.0,-0.06927370801954663,2.05
7,matt schnell,0.03608564496447683,0.03959224285714291,1.5714285714285714,1.2857142857142856,1,0.6615587,0.45779941427044,0.04639866118957703,2025-04-26,1.0,0.03608564496447683,1.5714285714285714
4,david onama,0.03608564496447683,0.006547200000000031,1.4545454545454546,1.2857142857142856,0,0.6920012,0.45779941427044,0.04639866118957703,2025-04-26,0.0,0.03608564496447683,1.4545454545454546
