,choice_fighter_name,fstar_parlay,choice_ev,choice_real_odds,parlay_net_odds,pred_winner,choice_proba,parlay_prob,parlay_ev,date,winner,fstar_net,choice_decimal_odds,parlay_strategy
1,jafel filho,0.05415771068830292,0.04792076612480595,1.9090909090909087,-1,1,0.5489108774939461,0.3652511433012591,0.11990226582452146,2025-05-31,0.0,-0.05415771068830292,1.9090909090909087,top_ev
4,merab dvalishvili,0.09530666772565954,0.1161718217447329,1.3389830508474576,0.7215496368038739,1,0.8335966769992309,0.7123848529611868,0.2264058848799122,2025-06-07,1.0,0.09530666772565954,1.3389830508474576,top_ev
1,joshua van,0.09530666772565954,0.0987608368063512,1.2857142857142856,0.7215496368038739,0,0.8545917619604955,0.7123848529611868,0.2264058848799122,2025-06-07,0.0,0.09530666772565954,1.2857142857142856,top_ev
6,michael chiesa,0.08267091777412258,0.11709594423594333,1.3636363636363638,0.7088607594936707,1,0.8192036924396917,0.7081161772021454,0.2100719483834128,2025-06-14,1.0,0.08267091777412258,1.3636363636363638,top_ev
2,jamey lyn horth,0.08267091777412258,0.08323009731367537,1.2531645569620251,0.7088607594936707,1,0.8643957342200037,0.7081161772021454,0.2100719483834128,2025-06-14,1.0,0.08267091777412258,1.2531645569620251,top_ev
2,ignacio bahamondes,0.047873471424357716,0.14630482720024174,2.1,-1,0,0.5458594415239246,0.3614348421424398,0.26502194749853913,2025-06-21,1.0,-0.047873471424357716,2.1,top_ev
6,hamdy abdelwahab,0.047873471424357716,0.10356505310045183,1.6666666666666663,-1,1,0.6621390318602712,0.3614348421424398,0.26502194749853913,2025-06-21,0.0,-0.047873471424357716,1.6666666666666663,top_ev
3,joshua van,0.050592679466654,0.2251146320154962,1.8,1.6372093023255814,0,0.680619240008609,0.5096313545941324,0.34400454909243305,2025-06-28,0.0,0.050592679466654,1.8,top_ev
5,alexandre pantoja,0.050592679466654,0.09704391243890798,1.4651162790697674,1.6372093023255814,1,0.7487760037281436,0.5096313545941324,0.34400454909243305,2025-06-28,1.0,0.050592679466654,1.4651162790697674,top_ev
3,steve garcia,0.07247815854293232,0.12223499939478644,1.6666666666666663,1.083333333333333,0,0.673340999636872,0.5597218268083894,0.16608713918414453,2025-07-12,0.0,0.07247815854293232,1.6666666666666663,top_ev
7,gabriel bonfim,0.07247815854293232,0.03907571926825232,1.25,1.083333333333333,0,0.8312605754146019,0.5597218268083894,0.16608713918414453,2025-07-12,0.0,0.07247815854293232,1.25,top_ev
0,max holloway,0.0,-0.0922903282574481,1.7692307692307692,0.0,1,0.5130532927240511,0.36329470490090127,-0.12351976789642705,2025-07-19,1.0,0.0,1.7692307692307692,top_ev
1,brendan allen,0.0,-0.034404656699346337,1.3636363636363638,0.0,0,0.7081032517538126,0.36329470490090127,-0.12351976789642705,2025-07-19,0.0,0.0,1.3636363636363638,top_ev
7,bryce mitchell,0.06065665612899763,0.1615114681118182,1.6993006993006992,-1,1,0.6835232096295886,0.47853859847207253,0.2503750476205766,2025-07-26,1.0,-0.06065665612899763,1.6993006993006992,top_ev
5,amanda ribas,0.06065665612899763,0.07650684642246114,1.5376344086021505,-1,1,0.7001058511698524,0.47853859847207253,0.2503750476205766,2025-07-26,0.0,-0.06065665612899763,1.5376344086021505,top_ev
6,neil magny,0.03490673643757403,0.40518228923804667,2.65,2.942682926829268,1,0.5302574676369988,0.3815876136756549,0.5044789695285272,2025-08-02,1.0,0.03490673643757403,2.65,top_ev
8,karol rosa,0.03490673643757403,0.07066462554429415,1.4878048780487805,2.942682926829268,1,0.7196270433986239,0.3815876136756549,0.5044789695285272,2025-08-02,1.0,0.03490673643757403,1.4878048780487805,top_ev
1,iasmin lucindo,0.0599506039585457,0.2828361066755041,1.5714285714285714,1.2546583850931676,1,0.8163502497025935,0.6720341314333093,0.5152073895049145,2025-08-09,1.0,0.0599506039585457,1.5714285714285714,top_ev
6,joselyne edwards,0.0599506039585457,0.18113871415079302,1.434782608695652,1.2546583850931676,1,0.8232178916808558,0.6720341314333093,0.5152073895049145,2025-08-09,1.0,0.0599506039585457,1.434782608695652,top_ev
5,chase hooper,0.07149020522507947,0.10951413765132173,1.359712230215827,-1,1,0.8159918790134061,0.531937420526921,0.16701299210538267,2025-08-16,0.0,-0.07149020522507947,1.359712230215827,top_ev
