date,close1_start_pct,open_target_pct,close1_at_open_prices_pct,first_grid_shift_meeting_target_pct,closest_grid_shift_pct,monotone_increasing,max_stake_fraction
2025-05-17,2.1741841446525365,6.65507354740315,3.6363685545259714,,96.0,False,0.2400121023250356
2025-05-31,0.966512513552171,3.112839909987771,1.2790618432804228,,100.0,True,0.38437613184213437
2025-06-07,3.5390068517925117,9.424251085868724,5.3279281366460465,,100.0,True,0.6975393872474358
2025-06-14,2.784338983278713,10.7135780564751,5.681743927095576,,100.0,True,0.7302771998121409
2025-06-21,2.2937588920842145,10.812867500348402,5.297954664104027,,100.0,True,0.7922398657946164
2025-06-28,3.5496935061188175,11.890253944858069,7.769735116310226,,100.0,True,0.7975985749176887
2025-07-12,0.8564428565824516,7.708029732405204,1.3061369585340534,,100.0,False,0.4519060967358191
2025-07-19,0.0,0.623408753190585,0.0,,74.0,False,0.06999713861401735
2025-07-26,4.103152231741231,6.030447150009962,4.932574144119399,,100.0,True,0.7534555643446517
2025-08-02,6.509926728195928,11.201208489245964,8.633020332566936,,100.0,True,1.0763379881076538
2025-08-09,5.36697959427624,16.654784121087452,8.67548425505505,,100.0,True,0.6090890852026494
2025-08-16,1.2060325398080909,4.89822348349475,3.3392707901060503,,100.0,True,0.5641798470745762
2025-08-23,7.173793483795344,11.717321285969655,4.41570620257853,,86.0,False,0.6231194796884796
2025-09-06,2.382963518362901,4.619564974168686,3.428682448108973,,100.0,True,0.48253371761630454
2025-09-13,7.964419314293293,20.246976445587855,10.996687000656182,,100.0,True,0.918160088320203
2025-09-27,0.7114250462715676,6.8653134478742235,2.532405648307382,,100.0,True,0.5680392491502669
2025-10-04,5.764481874923675,15.258211035825598,10.204065138621116,,100.0,True,1.4518281688709882
2025-10-11,2.9922085248392487,13.280303998253727,7.790891332024027,,100.0,True,0.9829702460360863
2025-10-18,1.1964425837677675,3.0437680168662054,1.9000283855314029,36.0,35.0,False,0.6170228803595947
2025-10-25,4.932260267691082,15.605047287913754,10.961302840682222,,93.0,False,1.2554035443115814
2025-11-01,5.853565703142024,13.84319001307772,4.588320460037887,,83.0,False,0.9758367701842777
2025-11-08,6.359261893981628,8.905257432797095,6.141362965271796,,39.0,False,0.9307698795386709
2025-11-15,0.8061827485125448,6.292321475410427,3.505654234102168,,70.0,False,0.7125526965559613
2025-11-22,4.114991763262281,12.890140653179444,6.7442912278164036,,100.0,True,0.9411433249865315
2025-12-06,4.039396549092691,22.193888104163616,12.108995955052764,,83.0,False,1.2792488267216804
2025-12-13,0.6617524375146004,4.382869493024219,2.5660510901072975,,100.0,True,0.3067887144263203
2026-01-24,0.24672603898127687,8.075824977856751,2.452596385131516,,100.0,True,0.4474102138191378
2026-01-31,1.7071912821357182,5.3110709768516315,2.50023456169591,,100.0,True,0.6822985387407859
2026-02-07,9.551314403148934,14.926186264041315,8.58325906976445,,28.000000000000004,False,0.9646049076233791
2026-02-21,8.42896425834431,24.92038024471117,12.363387516938339,,90.0,False,1.0861835974290057
