date,fighter_red,fighter_blue,open_red,open_blue,close1_red,close2_red,close1_blue,close2_blue,pred_name_open,pred_winner_open,choice_proba_open,fstar_open,stake_open,edge_open,ev_open,pred_name_close1,pred_winner_close1,choice_proba_close1,fstar_close1,stake_close1,edge_close1,ev_close1,pred_name_close2,pred_winner_close2,choice_proba_close2,fstar_close2,stake_close2,edge_close2,ev_close2,winner_bool,winner_name,win_bet_open,chosen_odds_open,net_odds_open,net_stake_open,win_bet_close1,chosen_odds_close1,net_odds_close1,net_stake_close1,win_bet_close2,chosen_odds_close2,net_odds_close2,net_stake_close2
2026-03-28,casey oneill,gabriella fernandes,110.0,-130.0,-130.0,-113.0,-113.0,110.0,casey oneill,1,0.5839369990212304,0.08431853045388701,295.11485658860454,0.1293397344656642,0.2262676979445839,casey oneill,1,0.6378800444194259,0.20106249831505657,703.718744102698,0.1196392865615562,0.12855700166513812,casey oneill,1,0.6452720166451356,0.18141550845138923,634.9542795798623,0.11802721867185328,0.21630919951693695,1,Casey O'Neill,True,110.0,1.1,0.08431853045388701,True,-130.0,0.7692307692307692,0.20106249831505657,True,-113.0,0.8849557522123894,0.18141550845138923
2026-03-28,marcin tybura,tyrell fortune,-160.0,140.0,-104.0,116.0,-143.0,-122.0,,,,,,,,,,,,,,,,,,,,,,0,Tyrell Fortune,,,,,,,,,,,,
2026-03-28,terrance mckinney,kyle nelson,-175.0,150.0,-200.0,-150.0,118.0,165.0,terrance mckinney,1,0.6959856306413545,0.11761456676200323,411.65098366701136,0.07572838270067228,0.09369170529355714,terrance mckinney,1,0.6893140678289019,0.20032444515428371,701.135558039993,0.07783498854371362,0.03397110174335288,terrance mckinney,1,0.6883726494662216,0.1776020774153743,621.60727095381,0.07812382205599167,0.14728774911036918,1,Terrance McKinney,True,-175.0,0.5714285714285714,0.11761456676200323,True,-200.0,0.5,0.20032444515428371,True,-150.0,0.6666666666666665,0.1776020774153743
2026-03-28,chase hooper,lance gibson jr,-350.0,285.0,-420.0,-280.0,210.0,320.0,chase hooper,1,0.7461794705844453,0.0,0.0,-0.01782251731572526,-0.04062639496285608,chase hooper,1,0.7450917688574693,0.0,0.0,-0.017303876870311208,-0.07750542903360941,chase hooper,1,0.7342660983033186,0.0,0.0,-0.012380248119793547,-0.003496009445496162,0,Lance Gibson Jr.,,-350.0,,,,-420.0,,,,-280.0,,
2026-03-28,mansur abdul malik,yousri belgaroui,-110.0,-110.0,-164.0,-148.0,118.0,142.0,yousri belgaroui,0,0.5168229520152381,0.0,0.0,0.01682295201523809,-0.013338000698181807,mansur abdul malik,1,0.5584538290342558,0.0,0.0,-0.0261937565867445,-0.1010255435058321,mansur abdul malik,1,0.5650854505770417,0.0,0.0,-0.027107435624617593,-0.053100055789821965,0,Yousri Belgaroui,,-110.0,,,,-164.0,,,,-148.0,,
2026-03-28,julian erosa,lerryan douglas,285.0,-350.0,235.0,250.0,-335.0,-280.0,,,,,,,,,,,,,,,,,,,,,,0,Lerryan Douglas,,,,,,,,,,,,
2026-03-28,michael chiesa,niko price,-500.0,375.0,-1115.0,-901.0,550.0,700.0,michael chiesa,1,0.8548878844883787,0.1361625650614956,476.5689777152346,0.03606593051160323,0.025865461386054417,michael chiesa,1,0.8872155930538436,0.0,0.0,-0.012595768635213278,-0.03321350173953366,michael chiesa,1,0.8847705436661575,0.0,0.0,-0.00826047747944858,-0.017030727847032634,1,Michael Chiesa,True,-500.0,0.19999999999999996,0.1361625650614956,,-1115.0,,,,-901.0,,
2026-03-28,alexa grasso,maycee barber,170.0,-200.0,124.0,170.0,-205.0,-158.0,maycee barber,0,0.7667642858138994,0.1324638839660931,463.62359388132586,0.11594192027752914,0.15014642872084916,maycee barber,0,0.7468277623323137,0.25402822263593944,889.098779225788,0.1263583458205637,0.11113398786027168,maycee barber,0,0.7465903969706422,0.22492504590275808,787.2376606596532,0.12647250608114946,0.21911596467358035,1,Alexa Grasso,False,-200.0,-1.0,-0.1324638839660931,False,-205.0,-1.0,-0.25402822263593944,False,-158.0,-1.0,-0.22492504590275808
2026-03-28,israel adesanya,joe pyfer,-110.0,-110.0,-145.0,-130.0,102.0,122.0,joe pyfer,0,0.5271875555620233,0.03719343689611666,130.1770291364083,0.027187555562023347,0.006448969709317354,israel adesanya,1,0.5179531574593661,0.0,0.0,-0.03266093865503561,-0.12483776843072625,israel adesanya,1,0.5243514042638171,0.0,0.0,-0.03344419861686332,-0.07230136168709284,0,Joe Pyfer,True,-110.0,0.9090909090909092,0.03719343689611666,,-145.0,,,,-130.0,,
2026-03-28,ignacio bahamondes,tofiq musayev,-200.0,175.0,-350.0,-295.0,220.0,280.0,ignacio bahamondes,1,0.7033829207440395,0.09809509577288975,343.33283520511407,0.049659755969925556,0.05507438111605928,ignacio bahamondes,1,0.7663656118818521,0.0,0.0,0.021766618612722777,-0.014672784723333054,ignacio bahamondes,1,0.7653335689142752,0.0770385740515777,269.635009180522,0.022346596285925058,0.02476867702080915,0,Tofiq Musayev,False,-200.0,-1.0,-0.09809509577288975,,-350.0,,,False,-295.0,-1.0,-0.0770385740515777
2026-04-04,jose delano,robert ruchala,-300.0,250.0,-280.0,-200.0,170.0,210.0,,,,,,,,,,,,,,,,,,,,,,1,Jose Delano,,,,,,,,,,,,
2026-04-04,guilherme pat,thomas petersen,-110.0,-110.0,-164.0,-105.0,-120.0,128.0,,,,,,,,,,,,,,,,,,,,,,0,Thomas Petersen,,,,,,,,,,,,
2026-04-04,dione barbosa,melissa gatto,115.0,-135.0,-125.0,-110.0,-112.0,100.0,melissa gatto,0,0.5538710802046489,0.0,0.0,-0.0018461722319582652,-0.035854045569685244,dione barbosa,1,0.5083449600770624,0.0,0.0,-0.005880304583306573,-0.08497907186128761,dione barbosa,1,0.5063918463180673,0.0,0.0,-0.005644683845157594,-0.03325192975641689,1,Dione Barbosa,,-135.0,,,,-125.0,,,,-110.0,,
2026-04-04,azamat bekoev,tresean gore,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Tresean Gore,,,,,,,,,,,,
2026-04-04,alice pereira,hailey cowan,-110.0,-110.0,-180.0,-135.0,110.0,140.0,alice pereira,1,0.5897804551081726,0.13421038247737807,469.7363386708233,0.08978045510817256,0.12594450520651135,alice pereira,1,0.6638729577067294,0.18227392338829695,637.9587318590393,0.07492945356529146,0.032691267543801306,alice pereira,1,0.6555797180949362,0.1826738049286624,639.3583172503184,0.07698427202835545,0.1411943240911852,1,Alice Pereira,True,-110.0,0.9090909090909092,0.13421038247737807,True,-180.0,0.5555555555555556,0.18227392338829695,True,-135.0,0.7407407407407407,0.1826738049286624
2026-04-04,lando vannata,darrius flowers,-170.0,145.0,-275.0,-225.0,175.0,225.0,lando vannata,1,0.5571145558955702,0.0,0.0,-0.05564238750237571,-0.11517099945997661,lando vannata,1,0.627791466363706,0.0,0.0,-0.06711667684391776,-0.14392072768585543,lando vannata,1,0.6256195046757257,0.0,0.0,-0.06668818763180961,-0.09632738213506292,0,Darrius Flowers,,-170.0,,,,-275.0,,,,-225.0,,
2026-04-04,ethyn ewing,rafael estevam,185.0,-215.0,-142.0,-122.0,102.0,112.0,rafael estevam,0,0.623900576265149,0.0,0.0,-0.04462540545618332,-0.08591310919292117,ethyn ewing,1,0.5661781374597635,0.0,0.0,0.018352660902086426,-0.0351048643291354,ethyn ewing,1,0.558695186611748,0.042078829499746465,147.27590324911262,0.01938653600330975,0.016642060883672594,1,Ethyn Ewing,,-215.0,,,,-142.0,,,True,-122.0,0.819672131147541,0.042078829499746465
2026-04-04,abdul rakhman yakhyaev,brendson ribeiro,-1400.0,850.0,-1600.0,-410.0,290.0,850.0,abdul rakhman yakhyaev,1,0.9151996105501014,0.0,0.0,-0.008846190624569927,-0.01942898869632001,abdul rakhman yakhyaev,1,0.9088261867083128,0.0,0.0,0.007035863414987298,-0.034372176622417615,abdul rakhman yakhyaev,1,0.8881718418602567,0.3090169564766369,1081.559347668229,0.050015481716092935,0.10479912036275829,1,Abdul Rakhman Yakhyaev,,-1400.0,,,,-1600.0,,,True,-410.0,0.24390243902439024,0.3090169564766369
2026-04-04,virna jandiroba,tabatha ricci,-155.0,135.0,-140.0,-125.0,105.0,118.0,virna jandiroba,1,0.6562007678169319,0.15608743449581702,546.3060207353595,0.06359263235673795,0.07955610189237178,virna jandiroba,1,0.6206997438605174,0.1580291077731333,553.1018772059666,0.07119584187362205,0.06405670376088707,virna jandiroba,1,0.620053737464131,0.15803106873306993,553.1087405657448,0.07131815036663514,0.11609672743543575,1,Virna Jandiroba,True,-155.0,0.6451612903225805,0.15608743449581702,True,-140.0,0.7142857142857144,0.1580291077731333,True,-125.0,0.8,0.15803106873306993
2026-04-04,renato moicano,chris duncan,150.0,-175.0,114.0,125.0,-150.0,-134.0,chris duncan,0,0.6204122449972356,0.0,0.0,0.00015499705655330764,-0.025066472147201257,chris duncan,0,0.5761471240668672,0.0,0.0,0.007518098031235265,-0.03975479322188813,chris duncan,0,0.5726364869409483,0.0,0.0,0.00802981580346207,-2.2851162821746485e-05,1,Renato Moicano,,-175.0,,,,-150.0,,,,-134.0,,
2026-04-04,tommy mcmillen,manolo zecchini,-500.0,385.0,-1000.0,-700.0,500.0,650.0,,,,,,,,,,,,,,,,,,,,,,1,Tommy McMillen,,,,,,,,,,,,
2026-04-04,kai kamaka iii,dakota hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Kai Kamaka III,,,,,,,,,,,,
2026-04-04,alessandro costa,stewart nicoll,-450.0,350.0,-450.0,-400.0,300.0,350.0,alessandro costa,1,0.7554544138635955,0.0,0.0,-0.0489263663758146,-0.07666682750004991,alessandro costa,1,0.7492198573446638,0.0,0.0,-0.04578830916791177,-0.08428684102318862,alessandro costa,1,0.7472777712611183,0.0,0.0,-0.044842620871575645,-0.06590278592360216,1,Alessandro Costa,,-450.0,,,,-450.0,,,,-400.0,,
2026-04-11,patricio pitbull,aaron pico,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Aaron Pico,,,,,,,,,,,,
2026-04-11,tatiana suarez,loopy godinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Tatiana Suarez,,,,,,,,,,,,
2026-04-11,charles radtke,francisco prado,-250.0,210.0,-180.0,-147.0,124.0,143.0,charles radtke,1,0.5914820388169864,0.0,0.0,-0.10794785630570236,-0.17192514565621916,charles radtke,1,0.5063728592302593,0.0,0.0,-0.0965343841894033,-0.21230888564181882,francisco prado,0,0.5032852558234612,0.12798863099885555,447.9602084959943,0.09537116820388952,0.22298317165101056,1,Charles Radtke,,-250.0,,,,-180.0,,,False,143.0,-1.0,-0.12798863099885555
2026-04-11,kevin holland,randy brown,109.0,-129.0,-142.0,-110.0,-110.0,118.0,kevin holland,1,0.5309333741376598,0.12224627894603879,427.8619763111358,0.0742141485393839,0.10965075194770901,kevin holland,1,0.5981291170916685,0.13410455757504652,469.3659515126628,0.06472340320729775,0.019346805184392746,kevin holland,1,0.5971833490049083,0.11176024675634463,391.1608636472062,0.06487929301871931,0.14007730264573415,1,Kevin Holland,True,109.0,1.0899999999999999,0.12224627894603879,True,-142.0,0.704225352112676,0.13410455757504652,True,-110.0,0.9090909090909092,0.11176024675634463
2026-04-11,kelvin gastelum,vicente luque,-200.0,170.0,-290.0,-250.0,200.0,235.0,kelvin gastelum,1,0.6325012616227839,0.0,0.0,-0.018321103913586434,-0.05124810756582421,kelvin gastelum,1,0.6829711360294531,0.0,0.0,-0.030732611071103033,-0.08152157568452853,kelvin gastelum,1,0.6794350958002506,0.0,0.0,-0.02970785664125486,-0.04879086587964915,0,Vicente Luque,,-200.0,,,,-290.0,,,,-250.0,,
2026-04-11,cub swanson,nate landwehr,135.0,-155.0,-150.0,-110.0,-110.0,125.0,nate landwehr,0,0.5742034976278312,0.0,0.0,-0.01840463783236279,-0.05534263293485847,cub swanson,1,0.5441726858888124,0.0,0.0,0.0034049763758923213,-0.09304552351864609,cub swanson,1,0.5427490348518389,0.00627350757555562,21.95727651444467,0.0035885190977762438,0.03615724835351064,1,Cub Swanson,,-155.0,,,,-150.0,,,True,-110.0,0.9090909090909092,0.00627350757555562
2026-04-11,curtis blaydes,josh hokit,-160.0,140.0,-125.0,115.0,-135.0,100.0,curtis blaydes,1,0.7113674822916641,0.16989436537564653,594.6302788147628,0.11049003406784164,0.1559721587239542,curtis blaydes,1,0.6237772170603632,0.18434593091976298,645.2107582191704,0.1339372365049647,0.12279899070865369,curtis blaydes,1,0.6178677849157899,0.15137872874224095,529.8255505978433,0.13505938750056,0.32841573756894815,0,Josh Hokit,False,-160.0,-1.0,-0.16989436537564653,False,-125.0,-1.0,-0.18434593091976298,False,115.0,-1.0,-0.15137872874224095
2026-04-11,azamat murzakanov,paulo costa,-230.0,190.0,-280.0,-250.0,200.0,230.0,azamat murzakanov,1,0.7363693013614876,0.1768422769151842,618.9479692031447,0.05664104071333764,0.05652986717082997,azamat murzakanov,1,0.756362808300562,0.15645024775138439,547.5758671298454,0.047039778865456294,0.02649238269361992,azamat murzakanov,1,0.7550441902761884,0.1313626557730427,459.7692952056495,0.047721768025387745,0.05706186638666372,0,Paulo Costa,False,-230.0,-1.0,-0.1768422769151842,False,-280.0,-1.0,-0.15645024775138439,False,-250.0,-1.0,-0.1313626557730427
2026-04-11,jiri prochazka,carlos ulberg,145.0,-170.0,-112.0,105.0,-125.0,-110.0,carlos ulberg,0,0.6166825143464734,0.0,0.0,0.003925570948527413,-0.020563065449718698,carlos ulberg,0,0.5308894978618535,0.0,0.0,0.01666423320148447,-0.04439890384866374,carlos ulberg,0,0.5343306094930902,0.027139162448387603,94.98706856935661,0.016233459759128932,0.020085709032263144,0,Carlos Ulberg,,-170.0,,,,-125.0,,,True,-110.0,0.9090909090909092,0.027139162448387603
2026-04-11,mateusz gamrot,esteban ribovics,-190.0,165.0,-260.0,-188.0,150.0,210.0,mateusz gamrot,1,0.7149531543586425,0.17986158297409024,629.5155404093158,0.07387037176396372,0.09124428823161213,mateusz gamrot,1,0.737333869426117,0.19110256061002426,668.8589621350849,0.06471380873815513,0.02092381920539277,mateusz gamrot,1,0.7308813653918635,0.16159119813434142,565.569193470195,0.06752085129230778,0.1196480491109399,1,Mateusz Gamrot,True,-190.0,0.5263157894736841,0.17986158297409024,True,-260.0,0.3846153846153846,0.19110256061002426,True,-188.0,0.5319148936170213,0.16159119813434142
2026-04-11,dominick reyes,johnny walker,-150.0,130.0,-210.0,-163.0,130.0,175.0,dominick reyes,1,0.5824931862116917,0.0,0.0,-0.0014894488246184334,-0.029178022980513973,dominick reyes,1,0.6209797433713271,0.0,0.0,-0.008012520830787628,-0.0833156169280409,dominick reyes,1,0.6194301749877469,0.0,0.0,-0.007719462539869326,-0.0005513127498317227,1,Dominick Reyes,,-150.0,,,,-210.0,,,,-163.0,,
2026-04-18,gilbert burns,mike malott,275.0,-335.0,205.0,240.0,-280.0,-250.0,mike malott,0,0.7291513869119095,0.0,0.0,-0.027290656259702173,-0.05319148266662499,mike malott,0,0.6963171746397584,0.0,0.0,-0.015169103101670744,-0.05499812013175642,mike malott,0,0.6958808631635187,0.0,0.0,-0.0150277120862915,-0.025766791571073866,0,Mike Malott,,-335.0,,,,-280.0,,,,-250.0,,
2026-04-18,kyler phillips,charles jourdain,130.0,-150.0,110.0,132.0,-165.0,-136.0,charles jourdain,0,0.5228096806716191,0.0,0.0,-0.061172954364690946,-0.12865053221396816,charles jourdain,0,0.5167223673031567,0.0,0.0,-0.06042931991387879,-0.17011256160402116,charles jourdain,0,0.512893211339053,0.0,0.0,-0.059964526400949514,-0.1099794273822316,0,Charles Jourdain,,-150.0,,,,-165.0,,,,-136.0,,
2026-04-18,mandel nallo,jai herbert,-145.0,125.0,-180.0,-160.0,140.0,150.0,,,,,,,,,,,,,,,,,,,,,,0,Jai Herbert,,,,,,,,,,,,
2026-04-18,thiago moises,gauge young,-150.0,130.0,110.0,145.0,-175.0,-138.0,gauge young,0,0.5304619904548041,0.11256705471462337,393.9846915011818,0.11444462549111434,0.22006257804604945,gauge young,0,0.6738635928916443,0.21389558366330438,748.6345428215653,0.08874718472603071,0.05892850311544107,gauge young,0,0.6740761043280792,0.2138945376263969,748.6308816923892,0.08868880505002641,0.162537049493354,0,Gauge Young,True,130.0,1.2999999999999998,0.11256705471462337,True,-175.0,0.5714285714285714,0.21389558366330438,True,-138.0,0.7246376811594204,0.2138945376263969
2026-04-18,dennis buzukja,marcio barbosa,285.0,-350.0,270.0,325.0,-435.0,-330.0,,,,,,,,,,,,,,,,,,,,,,0,Marcio Barbosa,,,,,,,,,,,,
2026-04-18,julien leblanc,robert valentin,-172.0,147.0,130.0,150.0,-186.0,-163.0,,,,,,,,,,,,,,,,,,,,,,0,Robert Valentin,,,,,,,,,,,,
2026-04-18,tanner boser,gokhan saricam,-150.0,130.0,120.0,135.0,-163.0,-140.0,,,,,,,,,,,,,,,,,,,,,,0,Gokhan Saricam,,,,,,,,,,,,
2026-04-18,melissa croden,daria zhelezniakova,-180.0,155.0,-150.0,-138.0,110.0,130.0,melissa croden,1,0.6233180774657104,0.0,0.0,-0.00414923610638207,-0.03039410172000595,melissa croden,1,0.5691314905049696,0.0,0.0,0.004783597260786254,-0.051447515825050805,melissa croden,1,0.5766984249749191,0.0,0.0,0.0036881896981181272,-0.005404165622965584,1,Melissa Croden,,-180.0,,,,-150.0,,,,-138.0,,
2026-04-18,jj aldrich,jamey lyn horth,220.0,-260.0,120.0,170.0,-205.0,-150.0,jamey lyn horth,0,0.613200541853018,0.0,0.0,-0.0951815017662766,-0.1509530958958213,jamey lyn horth,0,0.5333671190298189,0.0,0.0,-0.08338953887094547,-0.2064537985166109,jamey lyn horth,0,0.5303740468384728,0.0,0.0,-0.08301550122482815,-0.11604325526921211,1,JJ Aldrich,,-260.0,,,,-205.0,,,,-150.0,,
2026-04-18,jamie siraj,john yannis,-220.0,185.0,-265.0,-230.0,175.0,215.0,,,,,,,,,,,,,,,,,,,,,,0,John Yannis,,,,,,,,,,,,
2026-04-18,jasmine jasudavicius,karine silva,-250.0,210.0,-370.0,-300.0,225.0,290.0,jasmine jasudavicius,1,0.7246990374994506,0.0840655795792551,294.22952852739286,0.02526914237676192,0.014578652499230849,jasmine jasudavicius,1,0.7611370016925206,0.0,0.0,0.008199435551911827,-0.03315029514733872,jasmine jasudavicius,1,0.7576169835132565,0.03990654644167864,139.67291254587525,0.010075356747016984,0.010155978017675205,1,Jasmine Jasudavicius,True,-250.0,0.3999999999999999,0.0840655795792551,,-370.0,,,True,-300.0,0.33333333333333326,0.03990654644167864
2026-04-25,rafa garcia,alexander hernandez,130.0,-150.0,-105.0,105.0,-125.0,-118.0,alexander hernandez,0,0.5124160262196776,0.0,0.0,-0.07156660881663246,-0.14597328963387068,rafa garcia,1,0.5424213206741486,0.11686163947292919,409.01573815525217,0.06484714033125427,0.05901305464952822,rafa garcia,1,0.5382717885020161,0.10691005817305467,374.18520360569136,0.06537721617631032,0.10345716642913283,1,Rafa Garcia,,-150.0,,,True,-105.0,0.9523809523809523,0.11686163947292919,True,105.0,1.0499999999999998,0.10691005817305467
2026-04-25,talita alencar,julia polastri,170.0,-200.0,190.0,205.0,-250.0,-230.0,julia polastri,0,0.6575597633268386,0.0,0.0,0.006737397790468336,-0.013660355009742053,julia polastri,0,0.6886197302130004,0.0,0.0,-0.0017625614113162547,-0.03593237770179952,julia polastri,0,0.6858339617594117,0.0,0.0,-0.0009181490196062958,-0.01597735921475718,1,Talita Alencar,,-200.0,,,,-250.0,,,,-230.0,,
2026-04-25,max griffin,victor valenzuela,-110.0,-110.0,100.0,120.0,-150.0,-120.0,,,,,,,,,,,,,,,,,,,,,,0,Victor Valenzuela,,,,,,,,,,,,
2026-04-25,jafel filho,cody durden,-400.0,330.0,-715.0,-549.0,400.0,500.0,jafel filho,1,0.8004029688259822,0.05636748287015911,197.28619004555688,0.01192361410934517,0.000503711032477705,jafel filho,1,0.8355471516303378,0.0,0.0,-0.019216954599124203,-0.04759310688290176,jafel filho,1,0.8290908943293064,0.0,0.0,-0.012714467770121196,-0.01989072783293297,0,Cody Durden,False,-400.0,-1.0,-0.05636748287015911,,-715.0,,,,-549.0,,
2026-04-25,mayra bueno silva,michelle montague,330.0,-400.0,300.0,360.0,-480.0,-400.0,michelle montague,0,0.7273878231241129,0.0,0.0,-0.06109153159252412,-0.0907652210948589,michelle montague,0,0.7367007580201637,0.0,0.0,-0.06507794752820883,-0.10981991739230229,michelle montague,0,0.7311567735431896,0.0,0.0,-0.06266962889156225,-0.08605403307101295,0,Michelle Montague,,-400.0,,,,-480.0,,,,-400.0,,
2026-04-25,jackson mcvey,sedriques dumas,-150.0,130.0,-210.0,-160.0,140.0,165.0,jackson mcvey,1,0.6446509292289012,0.14582225744127406,510.3779010444592,0.06066829419259112,0.07441821538150195,jackson mcvey,1,0.6867827859414378,0.1289703070059084,451.39607452067935,0.04971792214738224,0.01382220781831306,jackson mcvey,1,0.6724562331963903,0.12165163233888922,425.7807131861123,0.05382346963299256,0.09274137894413415,1,Jackson McVey,True,-150.0,0.6666666666666665,0.14582225744127406,True,-210.0,0.4761904761904763,0.1289703070059084,True,-160.0,0.625,0.12165163233888922
2026-04-25,francis marshall,lucas brennan,-400.0,330.0,-600.0,-425.0,325.0,380.0,,,,,,,,,,,,,,,,,,,,,,1,Francis Marshall,,,,,,,,,,,,
2026-04-25,marcus buchecha,ryan spann,-110.0,-110.0,-162.0,-138.0,110.0,136.0,marcus buchecha,1,0.6327364435919188,0.13690066063331569,479.1523122166049,0.13273644359191883,0.20795139231184512,marcus buchecha,1,0.6922337634862008,0.21342441514081695,746.9854529928593,0.11755701907379279,0.11953855576163347,marcus buchecha,1,0.6948889754036025,0.19675784951861522,688.6524733151533,0.1167129122775199,0.1984317112033145,0,Ryan Spann,False,-110.0,-1.0,-0.13690066063331569,False,-162.0,-1.0,-0.21342441514081695,False,-138.0,-1.0,-0.19675784951861522
2026-04-25,norma dumont,joselyne edwards,-200.0,170.0,-235.0,-205.0,165.0,195.0,norma dumont,1,0.6630679106681729,0.0,0.0,0.012245545131802649,-0.005398133997740584,norma dumont,1,0.6773316068361691,0.0,0.0,0.008431744152820442,-0.034442177488865355,norma dumont,1,0.6761849757723416,0.02268711739911291,79.40491089689517,0.00875327427310113,0.006031305417386279,0,Joselyne Edwards,,-200.0,,,,-235.0,,,False,-205.0,-1.0,-0.02268711739911291
2026-04-25,montel jackson,raoni barcelos,-221.0,186.0,-225.0,-188.0,150.0,180.0,montel jackson,1,0.7569334150825452,0.19622791225332853,686.7976928866499,0.08434521890214175,0.09943722281220363,montel jackson,1,0.7441933930758162,0.24637209176813799,862.302321188483,0.09066887858164507,0.07494601222062341,montel jackson,1,0.7407578343356802,0.22466590334412267,786.3306617044293,0.09226615234955693,0.1347779589823186,0,Raoni Barcelos,False,-221.0,-1.0,-0.19622791225332853,False,-225.0,-1.0,-0.24637209176813799,False,-188.0,-1.0,-0.22466590334412267
2026-04-25,aljamain sterling,youssef zalal,-155.0,135.0,105.0,115.0,-141.0,-125.0,youssef zalal,0,0.5116182671233116,0.11032058500226864,386.12204750794024,0.10422640258350574,0.2023029277397823,youssef zalal,0,0.6358093092054089,0.17876471952332165,625.6765183316257,0.08536007187585204,0.0867378972943515,youssef zalal,0,0.6318344044413648,0.1635005264688078,572.2518426408272,0.08618229166045632,0.13730192799445673,1,Aljamain Sterling,False,135.0,-1.0,-0.11032058500226864,False,-141.0,-1.0,-0.17876471952332165,False,-125.0,-1.0,-0.1635005264688078
2026-04-25,davey grant,adrian luna martinetti,105.0,-138.0,-125.0,-121.0,-103.0,100.0,,,,,,,,,,,,,,,,,,,,,,1,Davey Grant,,,,,,,,,,,,
2026-04-25,rodolfo vieira,eric mcconico,-300.0,250.0,-400.0,-300.0,225.0,310.0,rodolfo vieira,1,0.7460018287773204,0.0,0.0,0.009691451071823898,-0.005330894963572919,rodolfo vieira,1,0.7629983270992512,0.0,0.0,0.0009783716536891918,-0.04625209112593601,rodolfo vieira,1,0.7566928563215661,0.015146677276258803,53.01337046690581,0.004351930867681597,0.008923808428754787,0,Eric McConico,,-300.0,,,,-400.0,,,False,-300.0,-1.0,-0.015146677276258803
2026-05-02,ben johnston,wes schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Wes Schultz,,,,,,,,,,,,
2026-05-02,shamil gaziev,brando pericic,-155.0,135.0,-120.0,104.0,-122.0,-105.0,shamil gaziev,1,0.5938357812991386,0.0,0.0,0.0012276458389446354,-0.023044359798191416,shamil gaziev,1,0.5103826670378032,0.0,0.0,0.012534244950332618,-0.06429844376402738,shamil gaziev,1,0.5024765206642687,0.02639261358948864,92.37414756321024,0.013487745010690833,0.025052102155108225,0,Brando Pericic,,-155.0,,,,-120.0,,,False,104.0,-1.0,-0.02639261358948864
2026-05-02,cam rowston,robert bryczek,-300.0,250.0,-225.0,-163.0,130.0,185.0,cam rowston,1,0.755230903396068,0.07174863655498555,251.12022794244942,0.018920525690571566,0.006974537861423991,cam rowston,1,0.6849814298379656,0.0,0.0,0.04669096304883191,-0.010582379122938579,cam rowston,1,0.6807274780259548,0.13054081784952412,456.89286247333445,0.04793902112566706,0.09835169767377983,1,Cam Rowston,True,-300.0,0.33333333333333326,0.07174863655498555,,-225.0,,,True,-163.0,0.6134969325153374,0.13054081784952412
2026-05-02,dom mar fan,kody steele,175.0,-205.0,125.0,270.0,-380.0,-150.0,,,,,,,,,,,,,,,,,,,,,,0,Kody Steele,,,,,,,,,,,,
2026-05-02,jonathan micallef,themba gorimbo,-150.0,130.0,-250.0,-220.0,170.0,205.0,jonathan micallef,1,0.6079955828782934,0.05771749986939954,202.01124954289838,0.024012947841983268,0.013325971463822195,jonathan micallef,1,0.6859444841328456,0.0,0.0,0.0060750774023051735,-0.03967772221401622,jonathan micallef,1,0.6869002752748506,0.0,0.0,0.005787106121839414,-0.0008723268729444733,1,Jonathan Micallef,True,-150.0,0.6666666666666665,0.05771749986939954,,-250.0,,,,-220.0,,
2026-05-02,jacob malkoun,gerald meerschaert,-600.0,450.0,-1800.0,-550.0,350.0,950.0,jacob malkoun,1,0.8960677988980397,0.3154307425862993,1104.0075990520475,0.05115956722488291,0.045412432047713,jacob malkoun,1,0.9172100737265542,0.0,0.0,0.002066365969672579,-0.03183381106641502,jacob malkoun,1,0.9030739452353128,0.27319459455532136,956.1810809436248,0.03643602250785427,0.06726920800536976,1,Jacob Malkoun,True,-600.0,0.16666666666666674,0.3154307425862993,,-1800.0,,,True,-550.0,0.18181818181818188,0.27319459455532136
2026-05-02,tai tuivasa,louie sutherland,-150.0,130.0,-265.0,-225.0,175.0,215.0,tai tuivasa,1,0.504774649572953,0.0,0.0,-0.07920798546335706,-0.1587089173784117,tai tuivasa,1,0.598245953597448,0.0,0.0,-0.09191155007777019,-0.17600085636577917,tai tuivasa,1,0.5966292489424598,0.0,0.0,-0.09164540328660209,-0.13820219597200245,0,Louie Sutherland,,-150.0,,,,-265.0,,,,-225.0,,
2026-05-02,jack della maddalena,carlos prates,150.0,-175.0,-115.0,-105.0,-120.0,-104.0,carlos prates,0,0.5905257324830072,0.0,0.0,-0.02973151545767505,-0.07203099181241723,jack della maddalena,1,0.5108837597859589,0.0,0.0,0.01638998484844445,-0.04486949257407691,jack della maddalena,1,0.5168716134249465,0.0314016048834914,109.9056170922199,0.01566383221794465,0.009130292877276402,0,Carlos Prates,,-175.0,,,,-115.0,,,False,-105.0,-1.0,-0.0314016048834914
2026-05-02,marwan rahiki,ollie schmid,-900.0,600.0,-800.0,-650.0,475.0,525.0,,,,,,,,,,,,,,,,,,,,,,1,Marwan Rahiki,,,,,,,,,,,,
