strategy,scenario_pct,date,realized_return,stake
always_close1,100,2025-10-11,0.022039219743688804,0.7533234315019882
always_close1,100,2025-10-18,-0.19336594923542494,0.4240456543539163
always_close1,100,2025-10-25,-0.3002469829111373,0.9694282185844161
always_close1,100,2025-11-01,0.2601228190162029,0.9752437658127023
always_close1,100,2025-11-08,0.018022775967742044,0.7133011874294263
always_close1,100,2025-11-15,0.23629789395095835,0.5542582778582181
always_close1,100,2025-11-22,-0.11584158053875605,0.5696028544655233
always_close1,100,2025-12-06,-0.1435968611594663,0.8240075196439478
always_close1,100,2025-12-13,-0.07527578991949926,0.3067887144263203
always_close1,100,2026-01-24,-0.1394766825638064,0.1394766825638064
always_close1,100,2026-01-31,0.17049709764553286,0.34746976339958374
always_close1,100,2026-02-07,-0.3047649042745507,0.9644442279002083
always_close1,100,2026-02-21,-0.060698123214964345,0.886348085403936
always_open,0,2024-11-23,0.0,0.0
always_open,0,2024-12-07,0.10039741701179714,1.0
always_open,0,2024-12-14,0.07549736179649857,1.0
always_open,0,2025-01-11,0.0640470079709129,0.5839460229178145
always_open,0,2025-01-18,0.22975085576085016,1.0
always_open,0,2025-02-01,0.5210258503675267,1.0
always_open,0,2025-02-08,0.43549178966073454,0.5134424577468721
always_open,0,2025-02-15,-0.03807696473499246,1.0
always_open,0,2025-02-22,0.2249822706494975,0.711664624468751
always_open,0,2025-03-01,0.32999382849438147,0.4347222979827951
always_open,0,2025-03-08,0.026614560460485867,0.5810994928522153
always_open,0,2025-03-15,0.10512251180930839,1.0
always_open,0,2025-03-22,0.04729807297385581,0.538057733924808
always_open,0,2025-03-29,0.42432505417402633,1.0
always_open,0,2025-04-05,0.10756821775068594,0.32055328889704415
always_open,0,2025-04-12,-0.21753996392533761,1.0
always_open,0,2025-04-26,0.3314402495115492,0.7416781929493281
always_open,0,2025-05-03,0.6502713035235056,1.0
always_open,0,2025-05-10,0.4023838109941522,0.9426806341875105
always_open,0,2025-05-17,0.31226596855454175,0.5429502983866703
always_open,0,2025-05-31,-0.0933236054277845,0.5614005673807643
always_open,0,2025-06-07,0.052480279197079094,0.8491703674969667
always_open,0,2025-06-14,0.17223705029706382,1.0
always_open,0,2025-06-21,-0.021722205666298497,0.9999999999999999
always_open,0,2025-06-28,0.33628584680321694,1.0
always_open,0,2025-07-12,0.20544971196357928,1.0
always_open,0,2025-07-19,-0.09617810198899389,0.09617810198899389
always_open,0,2025-07-26,-0.16299856418548642,0.7208313263139902
always_open,0,2025-08-02,0.4954166313181306,0.9999999999999999
always_open,0,2025-08-09,0.15049611995756762,0.918749697976274
always_open,0,2025-08-16,-0.19576119258667438,0.5028114217135011
always_open,0,2025-08-23,0.098493554900489,0.5968018092371316
always_open,0,2025-09-06,-0.017035742913027174,0.5501508284830479
always_open,0,2025-09-13,0.2030478583689099,0.9810437447195719
always_open,0,2025-09-27,0.32438356900346693,0.8823399090009822
always_open,0,2025-10-04,0.2358947921445331,1.0
always_open,0,2025-10-11,0.08936800651211416,0.9999999999999999
always_open,0,2025-10-18,-0.08990445279076695,0.3863695437216488
always_open,0,2025-10-25,-0.1218444444915252,1.0
always_open,0,2025-11-01,0.3254751964602237,0.9431517215434105
always_open,0,2025-11-08,0.0649341120071214,0.9646243253054547
always_open,0,2025-11-15,0.3638892780425214,0.9007004467873567
always_open,0,2025-11-22,0.24652937291735819,1.0
always_open,0,2025-12-06,-0.1305473541098528,1.0
always_open,0,2025-12-13,0.1387251551174193,0.32717404046756937
always_open,0,2026-01-24,0.04436988096989315,0.8959720007555075
always_open,0,2026-01-31,0.2824131973307186,0.9694208755305161
always_open,0,2026-02-07,-0.2789296235929064,0.9943217311074484
always_open,0,2026-02-21,0.22367235683492873,1.0
always_open,10,2024-11-23,0.0,0.0
always_open,10,2024-12-07,0.08839671777317633,1.0
always_open,10,2024-12-14,0.04881608671884574,1.0
always_open,10,2025-01-11,0.05232574044533996,0.5672777692951392
always_open,10,2025-01-18,0.3122700944358192,1.0
always_open,10,2025-02-01,0.5007275975980989,1.0
always_open,10,2025-02-08,0.42733849788571576,0.5189605707926959
always_open,10,2025-02-15,-0.061069021619522955,0.9999999999999999
always_open,10,2025-02-22,0.21599212962241987,0.7111377750265326
always_open,10,2025-03-01,0.32275861012103557,0.4398884440454078
always_open,10,2025-03-08,0.017340916820302282,0.5766880713072892
always_open,10,2025-03-15,0.08825895358414046,1.0
always_open,10,2025-03-22,0.03503590809949533,0.5433520186261258
always_open,10,2025-03-29,0.41810224460917034,1.0
always_open,10,2025-04-05,0.10606860520702861,0.32124242040800327
always_open,10,2025-04-12,-0.22796601520398777,1.0000000000000002
always_open,10,2025-04-26,0.5855729812578242,0.8718502231992905
always_open,10,2025-05-03,0.5122993678651147,0.9999999999999999
always_open,10,2025-05-10,0.40034908995163254,0.9429363383579218
always_open,10,2025-05-17,0.3052042779387206,0.5429907384669763
always_open,10,2025-05-31,-0.09511765170502495,0.5559964577308008
always_open,10,2025-06-07,0.04982898341953568,0.8559295454424457
always_open,10,2025-06-14,0.18256638091356614,1.0
always_open,10,2025-06-21,-0.24542570422439425,0.877325150838818
always_open,10,2025-06-28,0.32572369762251996,1.0
always_open,10,2025-07-12,0.19930664335296927,1.0
always_open,10,2025-07-19,-0.09605151794714997,0.09605151794714997
always_open,10,2025-07-26,-0.16363449476399633,0.7216452398843143
always_open,10,2025-08-02,0.4922206294328325,1.0
always_open,10,2025-08-09,0.14392757082200694,0.9145653567066221
always_open,10,2025-08-16,-0.20281791382386508,0.5055653981879553
always_open,10,2025-08-23,0.09206749356724081,0.6072078600042645
always_open,10,2025-09-06,-0.02267426608485759,0.5506288661193957
always_open,10,2025-09-13,0.20148224067708023,0.9854549120199034
always_open,10,2025-09-27,0.3140490866061385,0.8799221702715613
always_open,10,2025-10-04,0.2273180419245943,1.0
always_open,10,2025-10-11,0.07659330273646035,1.0
always_open,10,2025-10-18,-0.24917711745531068,0.5471201104727345
always_open,10,2025-10-25,-0.127375334699037,1.0
always_open,10,2025-11-01,0.3194785635134844,0.9447010009855203
always_open,10,2025-11-08,0.08393565349712359,0.9806425664707914
always_open,10,2025-11-15,0.3520601090015778,0.9060667543030875
always_open,10,2025-11-22,0.23325049335790796,1.0
always_open,10,2025-12-06,-0.14213924187217647,1.0
always_open,10,2025-12-13,0.11928647367462376,0.33980025562807914
always_open,10,2026-01-24,0.03081621731462754,0.8785234265633304
always_open,10,2026-01-31,0.27905414687004876,0.9667626765461655
always_open,10,2026-02-07,-0.29196649354218185,1.0
always_open,10,2026-02-21,0.20367909115431934,1.0
always_open,20,2024-11-23,0.0,0.0
always_open,20,2024-12-07,0.0761013468313469,1.0
always_open,20,2024-12-14,0.020660742915232677,1.0
always_open,20,2025-01-11,0.040705621328684334,0.5480212298216751
always_open,20,2025-01-18,0.4054809861299429,1.0
always_open,20,2025-02-01,0.4797464943983781,1.0
always_open,20,2025-02-08,0.41880038094036476,0.5244380415414956
always_open,20,2025-02-15,-0.09950834063865187,1.0
always_open,20,2025-02-22,0.20670996658357793,0.7101081423357701
