shift_pct,policy,switches,mean_expected_return_pct,events,mean_event_return_pct,compounded_return_pct,profitable_events,max_drawdown_pct
13.0,two_point_expected_gain,1,5.564145442488947,39,10.967735758290996,2202.8033121016,23,30.486127828693267
13.5,keep_opening,0,5.468839874613206,39,10.12154111122287,1586.9065506317195,22,37.11638042486787
13.5,always_close1,39,4.01391981707371,39,2.1059207329638916,12.59605320412307,17,50.83028357844556
13.5,positive_expected_gain,10,5.717529800953283,39,9.944533544043802,1499.626795805558,23,34.90579552677197
13.5,two_point_expected_gain,1,5.558010929082993,39,10.938836320123556,2181.0124118301314,23,30.521488184784996
14.0,keep_opening,0,5.46254547970582,39,10.092749438182476,1571.0017856834793,22,37.17438220646025
14.0,always_close1,39,4.030703207378394,39,2.128217003984776,13.239996954127742,17,50.91476516861746
14.0,positive_expected_gain,10,5.7194653511566464,39,9.931654191716053,1492.3300263143244,23,34.92868061071174
14.0,two_point_expected_gain,1,5.551858468182413,39,10.909937034743031,2159.3709621907856,23,30.589784381937267
14.5,keep_opening,0,5.456143075388434,39,10.063853464979166,1555.1996026668994,22,37.23083230034039
14.5,always_close1,39,4.047463300854922,39,2.1505390081818674,13.887365639250726,17,50.9983824575303
14.5,positive_expected_gain,10,5.721328685428103,39,9.918663573323979,1484.9865610915251,23,34.9512320107366
14.5,two_point_expected_gain,2,5.599797212104458,39,11.050462850181084,2270.2580309718464,23,30.659047570960894
15.0,keep_opening,0,5.449579622914028,39,10.034878682449893,1539.5260932503907,22,37.28773406297689
15.0,always_close1,39,4.064204488835994,39,2.172802914558988,14.53473525297575,17,51.08114397103556
15.0,positive_expected_gain,10,5.7230652413927485,39,9.905455335573816,1477.557597942228,23,34.973451115913065
15.0,two_point_expected_gain,2,5.5980154444074,39,11.036991631911732,2259.8094861134987,23,30.72888690183809
15.5,keep_opening,0,5.442860203581187,39,10.005439513359637,1523.812177215837,22,37.343084923753786
15.5,always_close1,39,4.080873853663163,39,2.1950286885153476,15.183973340518753,17,51.163058102573885
15.5,positive_expected_gain,10,5.724652341197462,39,9.891809951681697,1469.96656503837,23,34.99533929491548
15.5,two_point_expected_gain,2,5.596109792329695,39,11.02303273029532,2249.0642615976053,23,30.797090136752892
16.0,keep_opening,0,5.435934260914847,39,9.974761272539055,1507.6813935152566,22,37.398882982356206
16.0,always_close1,39,4.097546454729074,39,2.2171222943802804,15.828702043694909,17,51.24413311569667
16.0,positive_expected_gain,10,5.726049191593598,39,9.876792714520658,1461.7613241940549,23,35.01689789612501
16.0,two_point_expected_gain,2,5.594026862161085,39,11.007810637029472,2237.473764491935,23,30.865864128127065
16.5,keep_opening,0,5.428869877243966,39,9.944036341644386,1491.7196564915855,22,37.45313072923675
16.5,always_close1,39,4.1141972167141105,39,2.239289991462405,16.478591509073382,17,51.32437714604786
16.5,positive_expected_gain,10,5.727312366434079,39,9.8616197485113,1453.5326628699927,23,35.03812824756094
16.5,two_point_expected_gain,2,5.591832027954565,39,10.992516924279293,2225.8847054094317,23,30.9330026923783
17.0,keep_opening,0,5.421692445320379,39,9.913124574907624,1475.80810207482,22,37.507821060414145
17.0,always_close1,39,4.130797228962411,39,2.2614209177086195,17.129755719675433,17,51.40379820379866
17.0,positive_expected_gain,10,5.7285133090144,39,9.84639306736123,1445.269460308724,23,35.05903165736047
17.0,two_point_expected_gain,2,5.589548094810176,39,10.977010648927637,2214.125943273285,23,31.00070649256741
17.5,keep_opening,0,5.414476596665805,39,9.88254211658644,1460.2312128803528,22,37.561955282372
17.5,always_close1,39,4.147380025120619,39,2.283517945605009,17.78109982261986,17,51.48240417599956
17.5,positive_expected_gain,10,5.729675831049068,39,9.831309274909744,1437.1066741415295,23,35.07960941393657
17.5,two_point_expected_gain,2,5.587247219476314,39,10.961807168593147,2202.6181622425156,23,31.067872522321515
18.0,keep_opening,0,5.4071378366958385,39,9.8516594849372,1444.6541385162168,22,37.61453970818134
18.0,always_close1,39,4.16395144229114,39,2.3056701825673804,18.43702001976222,17,51.5602028284068
18.0,positive_expected_gain,10,5.730770958017011,39,9.816051963685082,1428.8600560569978,23,35.09986278590064
18.0,two_point_expected_gain,2,5.5848425383059075,39,10.94627622432305,2190.8718240406342,23,31.133403778569757
18.5,keep_opening,0,5.39971759852241,39,9.820733772141168,1429.2217785390333,22,37.667559528185905
18.5,always_close1,39,4.180501347547437,39,2.327902551013484,19.09726300401029,17,51.63720180777462
18.5,positive_expected_gain,10,5.731799363040746,39,9.800787713998945,1420.6368701502588,23,35.11979302249151
18.5,two_point_expected_gain,2,5.582373214392005,39,10.930674139304262,2179.1026675447456,23,31.199491733796116
19.0,keep_opening,0,5.39223780357155,39,9.78996535455769,1414.0067713611022,22,37.720019715063266
19.0,always_close1,39,4.197009692268092,39,2.3500706301780188,19.75715003866563,17,51.71340864435396
19.0,positive_expected_gain,10,5.732750105648905,39,9.785520030295444,1412.4266481897505,23,35.13940135377835
19.0,two_point_expected_gain,2,5.579858991989585,39,10.915200527987047,2167.4224462918532,23,31.265037799802297
19.5,keep_opening,0,5.38464411864671,39,9.758848551041506,1398.7697668144979,22,37.771919007775914
19.5,always_close1,39,4.213506313163718,39,2.372186917813997,20.416735247069973,17,51.78883075289151
