date,shift_pct,opening_fighters,opening_probability,opening_decimal_odds,opening_ev,opening_stake_fraction,opening_expected_return,opening_realized_return,opening_won,opening_expected_log_growth,close1_fighters,close1_probability,close1_decimal_odds,close1_ev,close1_stake_fraction,close1_expected_return,close1_realized_return,close1_won,close1_expected_log_growth,gain_ev,gain_expected_return,gain_expected_log_growth,gain_realized_return
2024-10-05,0.5,iasmin lucindo | joaquin buckley,0.5187651297514669,3.0507608695652166,0.5826283583406977,0.18146626083294187,0.10572738964332178,0.3721439068625123,True,0.06776122385214643,carla esparza | iasmin lucindo,0.4500014839577207,3.553719951923077,0.5991792519355446,0.16063503691208664,0.09624918125162266,-0.16063503691208664,False,0.05837503645234217,0.01655089359484685,-0.00947820839169912,-0.009386187399804263,-0.5327789437745989
2024-10-12,0.5,tatsuro taira | themba gorimbo,0.6638392963159234,2.0606291081291084,0.36792657710853627,0.2608061804026977,0.09595752524431597,-0.2608061804026977,False,0.06053331298370479,jonathan pearce | julia polastri,0.46467979502471807,2.7568500373778035,0.28105251028260403,0.15996547811114567,0.044958699181694435,-0.15996547811114567,False,0.021773713888682628,-0.08687406682593224,-0.05099882606262154,-0.03875959909502216,0.10084070229155204
2024-10-26,0.5,ismail naurdiev | lerone murphy,0.4717366367339837,3.5487802711238343,0.6740896696078724,0.16022844074949916,0.10800833668661444,0.4083870886552577,True,0.0692957298417992,ilia topuria | ismail naurdiev,0.6120141317828999,2.0636362374231974,0.2629745401622883,0.24722595960738625,0.06501413304393286,0.26295848947013967,True,0.03269479385022217,-0.41111512944558415,-0.04299420364268158,-0.03660093599157703,-0.14542859918511802
2024-11-16,0.5,jonathan martinez | mickey gall,0.2610423692791642,4.916525790909092,0.2834215410810259,0.07236113268060428,0.02050870373870545,-0.07236113268060428,False,0.009629119865393339,charles oliveira | jonathan martinez,0.4298066921290999,2.6069130156106515,0.12046865990791056,0.07496442303608619,0.009030863583927004,-0.07496442303608619,False,0.004455201155575711,-0.16295288117311535,-0.011477840154778447,-0.005173918709817628,-0.002603290355481916
2024-12-07,0.5,chris weidman | michael chiesa,0.32399268245599205,4.393323683901293,0.4234047252446207,0.12476819841256674,0.052827444768139144,-0.12476819841256674,False,0.024291146570095692,chris weidman | movsar evloev,0.504662742663916,2.618629603024574,0.3215247974833031,0.19862800764689173,0.06386382993317884,-0.19862800764689173,False,0.031002980346992975,-0.1018799277613176,0.011036385165039693,0.006711833776897283,-0.07385980923432499
2025-01-11,0.5,nurullo aliev | roman kopylov,0.6034919560392749,1.782734928104575,0.07586618886136609,0.09691858077724569,0.007352843353422086,0.07586155835667485,True,0.0037073654139711462,cesar almeida | jose johnson,0.4833811457176157,2.1209537518037522,0.02522905456097324,0.02250540190537915,0.0005677900125874417,-0.02250540190537915,False,0.00028368184171794625,-0.05063713430039285,-0.0067850533408346445,-0.0034236835722532,-0.098366960262054
2025-02-01,0.5,jasmine jasudavicius | nassourdine imavov,0.33435173693817777,5.26820540909091,0.761433629076649,0.12146086710091654,0.09248438882744744,0.5184199299530041,True,0.05345077490736366,fares ziam | nassourdine imavov,0.318973363603693,4.84392765,0.5450838955734323,0.1325083962137811,0.07222819280439564,0.5093526880633086,True,0.034507674627633905,-0.21634973350321673,-0.0202561960230518,-0.018943100279729758,-0.009067241889695543
2025-02-15,0.5,gregory rodrigues | ketlen souza,0.3255654752005019,4.692382267912515,0.5276776628753466,0.13539099925912806,0.07144280606341448,-0.13539099925912806,False,0.03387174588658674,ketlen souza | youssef zalal,0.5477257176381432,2.275597072809124,0.2464030397596353,0.19315503756135677,0.04759398840000484,-0.19315503756135677,False,0.023567662363859543,-0.2812746231157113,-0.02384881766340964,-0.0103040835227272,-0.057764038302228704
2025-03-15,0.5,alexander hernandez | chidi njokuani,0.3807225157813484,4.318504444444445,0.6441518765018233,0.13976470519158335,0.09002969711788253,0.4638097953547369,True,0.05183964441876554,chidi njokuani | josiane nunes,0.3997311787496755,4.085241587301588,0.632998435169259,0.14517417149270115,0.09189502338187348,-0.14517417149270115,False,0.053788786820830575,-0.01115344133256424,0.0018653262639909546,0.001949142402065035,-0.608983966847438
2025-03-29,0.5,manuel torres | raul rosas jr,0.5794487041532034,2.480207054957054,0.43715276402649783,0.21688456355268057,0.09481168643173495,0.3210340610819593,True,0.05851275296562683,manuel torres | rafa garcia,0.5847217695184492,2.2417639277389276,0.31080817067013466,0.23495775484453013,0.07302678996799038,0.2917620645084638,True,0.03847142932218513,-0.12634459335636317,-0.02178489646374457,-0.020041323643441702,-0.029271996573495496
