date,shift_pct,ticket,fighter,decimal_odds,probability
2025-03-29,42.5,close1,rafa garcia,1.2595833333333333,0.8475759689103085
2025-04-12,42.5,opening,sean woodson,1.8973170731707318,0.6308745258005105
2025-04-12,42.5,opening,paddy pimblett,1.9084761904761904,0.594572619175251
2025-04-12,42.5,close1,sean woodson,1.7904878048780488,0.656644410492982
2025-04-12,42.5,close1,nikita krylov,1.5319148936170213,0.7014762456355507
2025-04-26,42.5,opening,randy brown,1.4151276276276277,0.7408957874177822
2025-04-26,42.5,opening,jaqueline amorim,1.210989010989011,0.8540533864759521
2025-04-26,42.5,close1,randy brown,1.3851726726726725,0.751315432363427
2025-04-26,42.5,close1,damon blackshear,1.9458333333333333,0.7285803937352087
2025-05-03,42.5,opening,reinier de ridder,3.04,0.46225822001610584
2025-05-03,42.5,opening,yana santos,2.0327272727272727,0.5867896147714248
2025-05-03,42.5,close1,yana santos,2.076363636363636,0.5775805866541415
2025-05-03,42.5,close1,gillian robertson,1.3675084175084176,0.7704372172595225
2025-06-07,42.5,opening,merab dvalishvili,1.3494607087827428,0.8331109761225707
2025-06-07,42.5,opening,joshua van,1.2209523809523808,0.8833361434405974
2025-06-07,42.5,close1,merab dvalishvili,1.3531587057010785,0.8308421236571496
2025-06-07,42.5,close1,serghei spivac,1.6187402190923317,0.6555540379785881
2025-06-14,42.5,opening,phil rowe,2.257,0.49807169118664624
2025-06-14,42.5,opening,michael chiesa,1.3305194805194804,0.8446361397624692
2025-06-14,42.5,close1,michael chiesa,1.318831168831169,0.8478827790388979
2025-06-14,42.5,close1,jamey lyn horth,1.1898553086688035,0.8873897362096821
2025-06-21,42.5,opening,klaudia sygula,2.655,0.46894200705286904
2025-06-21,42.5,opening,ignacio bahamondes,1.9158333333333333,0.5874513717033627
2025-06-21,42.5,close1,ismail naurdiev,2.48625,0.4871983791902636
2025-06-21,42.5,close1,hamdy abdelwahab,1.6027777777777776,0.7003680725049306
2025-06-28,42.5,opening,joshua van,1.63,0.708660593584107
2025-06-28,42.5,opening,terrance mckinney,1.51659891598916,0.7206578653533644
2025-06-28,42.5,close1,terrance mckinney,1.526761517615176,0.7164353168917365
2025-06-28,42.5,close1,hyder amil,2.0212499999999998,0.5263745294212212
2025-07-12,42.5,opening,steve garcia,1.6666666666666663,0.68606229604008
2025-07-12,42.5,opening,gabriel bonfim,1.2381944444444444,0.8442275935398497
2025-07-12,42.5,close1,steve garcia,1.6666666666666663,0.6863087702583661
2025-07-12,42.5,close1,jake matthews,1.9786574074074075,0.5294311202516662
2025-07-26,42.5,opening,bryce mitchell,1.6762914504849986,0.6925407301390529
2025-07-26,42.5,opening,amanda ribas,1.5270885028949546,0.7045173711397109
2025-07-26,42.5,close1,bryce mitchell,1.6681705391382808,0.6935056323426334
2025-07-26,42.5,close1,reinier de ridder,2.3360000000000003,0.48996225140335836
2025-10-18,42.5,opening,charles jourdain,1.5111842105263158,0.7120428130321264
2025-10-18,42.5,opening,reinier de ridder,1.505654761904762,0.703859806204051
2025-10-18,42.5,close1,charles jourdain,1.5151315789473683,0.7091051899309381
2025-10-18,42.5,close1,cody gibson,1.90375,0.6173739570637069
2025-10-25,42.5,opening,ludovit klein,2.0216935483870966,0.5891015498113061
2025-10-25,42.5,opening,hamdy abdelwahab,1.3385416666666665,0.8258792992119133
2025-10-25,42.5,close1,virna jandiroba,1.801424418604651,0.64927184967558
2025-10-25,42.5,close1,quillan salkilld,1.709259259259259,0.6496156908536102
2025-11-08,42.5,opening,denise gomes,1.5111842105263158,0.758033668809291
2025-11-08,42.5,opening,ricky simon,1.4811265969802556,0.7395831504233641
2025-11-08,42.5,close1,denise gomes,1.5151315789473683,0.7559830766871338
2025-11-08,42.5,close1,gabriel bonfim,1.4702380952380951,0.7647299548026589
2025-11-15,42.5,opening,bo nickal,1.5111607142857144,0.7349045100373174
2025-11-15,42.5,opening,kyle daukaus,1.2984265734265734,0.798914525424885
2025-11-15,42.5,close1,valentina shevchenko,2.0149060402684564,0.5557550443307397
2025-11-15,42.5,close1,bo nickal,1.4709821428571428,0.7445569424497258
2025-11-22,42.5,opening,tagir ulanbekov,1.5002955082742317,0.7689575335727569
2025-11-22,42.5,opening,waldo cortes acosta,1.7976190476190477,0.5979926576400352
2025-11-22,42.5,close1,tagir ulanbekov,1.4807919621749408,0.772698346026826
2025-11-22,42.5,close1,ismail naurdiev,1.6908602150537633,0.645273213184319
2025-12-06,42.5,opening,maycee barber,1.6148148148148147,0.7423751943273863
2025-12-06,42.5,opening,terrance mckinney,2.1269642857142856,0.525247674327524
2025-12-06,42.5,close1,maycee barber,1.5703703703703704,0.7529281371735729
2025-12-06,42.5,close1,grant dawson,1.4215909090909091,0.7791333354258706
2025-12-13,42.5,opening,melquizael costa,1.9975,0.6112392238334301
2025-12-13,42.5,opening,kevin vallejos,1.3244444444444445,0.7417971809887787
2025-12-13,42.5,close1,melquizael costa,1.890735294117647,0.6324568740977397
2025-12-13,42.5,close1,tereza bleda,1.3153409090909092,0.7750860945843678
2026-01-24,42.5,opening,natalia silva,1.5047619047619045,0.7372152195803312
2026-01-24,42.5,opening,waldo cortes acosta,1.414365671641791,0.7596033647643732
2026-01-24,42.5,close1,paddy pimblett,1.414782608695652,0.7579579575031532
2026-01-24,42.5,close1,waldo cortes acosta,1.3841417910447762,0.7684226085887328
2026-01-31,42.5,opening,tallison teixeira,1.313095238095238,0.8091036556586274
2026-01-31,42.5,opening,benoit st denis,1.311425576519916,0.7966582117808707
2026-01-31,42.5,close1,jacob malkoun,1.5585135135135135,0.6775229114778918
2026-01-31,42.5,close1,tallison teixeira,1.3059523809523808,0.8103296653734348
2024-05-11,43.0,opening,rodrigo nascimento,2.3557,0.5023620960458757
2024-05-11,43.0,opening,sean woodson,1.4609619686800894,0.7367321394021568
2024-05-11,43.0,close1,joaquin buckley,1.6919489912447658,0.62812241689231
2024-05-11,43.0,close1,sean woodson,1.4301640566741238,0.744331649649737
2024-05-18,43.0,opening,luana pinheiro,2.157,0.6505222916980818
2024-05-18,43.0,opening,piera rodriguez,1.647,0.6917705044049661
2024-05-18,43.0,close1,luana pinheiro,2.1430000000000002,0.6506695608887835
2024-05-18,43.0,close1,themba gorimbo,1.5651034482758621,0.7285132598520877
2024-06-15,43.0,opening,brady hiestand,2.6645,0.48126690589235416
2024-06-15,43.0,opening,tatsuro taira,1.4975582685904552,0.736680408891691
2024-06-15,43.0,close1,melquizael costa,1.4719282307517603,0.7341654931587145
2024-06-15,43.0,close1,tatsuro taira,1.4680355160932297,0.7441629050237002
2024-06-22,43.0,opening,rinat fakhretdinov,1.3368607594936708,0.7818739330908164
2024-06-22,43.0,opening,muin gafurov,1.7161649944258637,0.6043191008022265
2024-06-22,43.0,close1,rinat fakhretdinov,1.3163037974683542,0.7891296918648162
2024-06-22,43.0,close1,johnny walker,1.6797701149425286,0.6026528998832802
2024-06-29,43.0,opening,ian machado garry,1.7428571428571429,0.7618049883231722
2024-06-29,43.0,opening,joe pyfer,1.4747089947089946,0.7117836348991843
2024-06-29,43.0,close1,ian machado garry,1.6746400885935768,0.7751972150008184
2024-06-29,43.0,close1,gillian robertson,1.4396762589928056,0.7065179784636546
2024-07-20,43.0,opening,cody durden,1.8529999999999998,0.6753692852541379
2024-07-20,43.0,opening,luana carolina,1.8851666666666664,0.5940407529042872
2024-07-20,43.0,close1,cody durden,1.9136666666666666,0.6606976355634607
2024-07-20,43.0,close1,steve garcia,1.6115942028985506,0.6830836207934218
2024-08-03,43.0,opening,rolando bedoya,2.074909090909091,0.6227274868940219
2024-08-03,43.0,opening,viktoriia dudakova,1.4869565217391303,0.747157956293845
2024-08-03,43.0,close1,rolando bedoya,2.034181818181818,0.6279555867179273
2024-08-03,43.0,close1,sedriques dumas,1.3843636363636365,0.7934560358596324
2024-08-10,43.0,opening,yana santos,1.8167424931756142,0.6015486091932097
2024-08-10,43.0,opening,youssef zalal,1.293811588490343,0.8164467051175329
2024-08-10,43.0,close1,yana santos,1.7725811343645739,0.6122989297101225
2024-08-10,43.0,close1,karol rosa,1.4809907834101381,0.7053508263687904
2024-08-24,43.0,opening,edmen shahbazyan,1.5079922779922779,0.7427208356021517
2024-08-24,43.0,opening,caio borralho,1.515960591133005,0.715029202300534
2024-08-24,43.0,close1,edmen shahbazyan,1.4533976833976834,0.7582720374992221
2024-08-24,43.0,close1,tabatha ricci,1.5874155405405408,0.6556368364323453
2024-09-07,43.0,opening,steve garcia,1.571111111111111,0.6957582202685444
2024-09-07,43.0,opening,trevor peek,1.862181818181818,0.5742012670712252
2024-09-07,43.0,close1,jaqueline amorim,1.2728852459016393,0.8833872366727608
2024-09-07,43.0,close1,steve garcia,1.5399999999999998,0.7057273671984784
2024-09-14,43.0,opening,norma dumont,1.7935185185185185,0.6430973851574953
2024-09-14,43.0,opening,diego lopes,1.571111111111111,0.6846740118296136
2024-09-14,43.0,close1,norma dumont,1.7805555555555554,0.6445849044173981
2024-09-14,43.0,close1,merab dvalishvili,1.6921717171717172,0.6611912047396421
2024-10-05,43.0,opening,iasmin lucindo,1.6955128205128205,0.7606626291739571
2024-10-05,43.0,opening,joaquin buckley,1.5669565217391301,0.7484925826536711
2024-10-05,43.0,close1,carla esparza,2.0561666666666665,0.6298692504162012
2024-10-05,43.0,close1,iasmin lucindo,1.6506410256410255,0.7713477207383634
2024-10-12,43.0,opening,tatsuro taira,1.4214368214368214,0.8115713491420264
2024-10-12,43.0,opening,themba gorimbo,1.3147727272727274,0.8562589887757213
2024-10-12,43.0,close1,jonathan pearce,1.5489057750759878,0.7391739195952151
2024-10-12,43.0,close1,julia polastri,1.7465405405405405,0.6476692078634927
2024-10-26,43.0,opening,ismail naurdiev,1.9430637362637364,0.6712257652017398
2024-10-26,43.0,opening,lerone murphy,1.4581512605042017,0.8008324338409375
2024-10-26,43.0,close1,ismail naurdiev,1.8463868131868133,0.6898088532319576
2024-10-26,43.0,close1,ilia topuria,1.4156086501569585,0.794809131463143
2024-11-16,43.0,opening,mickey gall,1.899,0.5859201655842737
2024-11-16,43.0,opening,jonathan martinez,2.097709090909091,0.5224078092871927
2024-11-16,43.0,close1,charles oliveira,1.4244444444444446,0.7684020519413268
2024-11-16,43.0,close1,jonathan martinez,2.051381818181818,0.5282804014539038
2024-12-07,43.0,opening,chris weidman,1.9439130434782608,0.6169938373024341
2024-12-07,43.0,opening,michael chiesa,1.9745405405405407,0.5870307207994225
2024-12-07,43.0,close1,chris weidman,1.9256521739130432,0.6203566050563538
2024-12-07,43.0,close1,movsar evloev,1.4149565217391304,0.798175450802886
2025-01-11,43.0,opening,roman kopylov,1.4125925925925926,0.7252512805386468
2025-01-11,43.0,opening,nurullo aliev,1.1685176470588237,0.85932990907247
2025-01-11,43.0,close1,cesar almeida,1.3792727272727272,0.7358532734125637
2025-01-11,43.0,close1,jose johnson,1.5214285714285716,0.6705797202135542
2025-02-01,43.0,opening,nassourdine imavov,2.4938,0.5551929451382149
2025-02-01,43.0,opening,jasmine jasudavicius,1.7263636363636365,0.6987591335248234
2025-02-01,43.0,close1,nassourdine imavov,2.4462,0.5610565443200951
2025-02-01,43.0,close1,fares ziam,2.487,0.49796802667145845
2025-02-15,43.0,opening,ketlen souza,2.0907285714285715,0.5819161862066754
2025-02-15,43.0,opening,gregory rodrigues,1.7936666666666667,0.6618429141133326
2025-02-15,43.0,close1,ketlen souza,2.0421285714285715,0.5899758204680385
2025-02-15,43.0,close1,youssef zalal,1.294672268907563,0.8699204371373016
2025-03-15,43.0,opening,chidi njokuani,2.6855,0.5481559894302307
2025-03-15,43.0,opening,alexander hernandez,1.5168253968253969,0.7146196082357855
2025-03-15,43.0,close1,chidi njokuani,2.6645,0.5503484923592382
2025-03-15,43.0,close1,josiane nunes,1.5168253968253969,0.7392965393621671
2025-03-29,43.0,opening,manuel torres,1.8489510489510488,0.675170279584309
2025-03-29,43.0,opening,raul rosas jr,1.2428378378378377,0.8903222448177566
2025-03-29,43.0,close1,manuel torres,1.829370629370629,0.6796023479641522
2025-03-29,43.0,close1,rafa garcia,1.2595,0.8476188070768857
2025-04-12,43.0,opening,sean woodson,1.8937560975609757,0.6317502768572605
2025-04-12,43.0,opening,paddy pimblett,1.9057523809523809,0.5951620838620723
2025-04-12,43.0,close1,sean woodson,1.794048780487805,0.6557983457286896
2025-04-12,43.0,close1,nikita krylov,1.5319148936170213,0.7015266535840158
2025-04-26,43.0,opening,randy brown,1.4141291291291291,0.7412490608099891
2025-04-26,43.0,opening,jaqueline amorim,1.2101098901098901,0.8543311139973621
2025-04-26,43.0,close1,randy brown,1.386171171171171,0.7509735414280855
2025-04-26,43.0,close1,damon blackshear,1.955,0.7272512921407722
2025-05-03,43.0,opening,reinier de ridder,3.044,0.46172664845604555
2025-05-03,43.0,opening,yana santos,2.034181818181818,0.5864833909579994
2025-05-03,43.0,close1,yana santos,2.074909090909091,0.5778884377304568
2025-05-03,43.0,close1,gillian robertson,1.3674747474747475,0.7704514516308107
2025-06-07,43.0,opening,merab dvalishvili,1.3495839753466872,0.8330371574839147
2025-06-07,43.0,opening,joshua van,1.220190476190476,0.8835353574929824
2025-06-07,43.0,close1,merab dvalishvili,1.3530354391371342,0.8309196179106432
2025-06-07,43.0,close1,serghei spivac,1.6194835680751174,0.6553901394529231
2025-06-14,43.0,opening,phil rowe,2.2572,0.4979270109299605
2025-06-14,43.0,opening,michael chiesa,1.33012987012987,0.8447456540046965
2025-06-14,43.0,close1,michael chiesa,1.3192207792207793,0.8477758034983733
2025-06-14,43.0,close1,jamey lyn horth,1.190405823871353,0.8872621501929947
2025-06-21,43.0,opening,klaudia sygula,2.658,0.468567098747271
2025-06-21,43.0,opening,ignacio bahamondes,1.9136666666666666,0.5878819877836912
2025-06-21,43.0,close1,ismail naurdiev,2.4875,0.48702291895997935
2025-06-21,43.0,close1,hamdy abdelwahab,1.6033333333333333,0.7002122494781141
2025-06-28,43.0,opening,joshua van,1.6280000000000001,0.7088536674184918
2025-06-28,43.0,opening,terrance mckinney,1.5169376693766938,0.7205189364240937
2025-06-28,43.0,close1,terrance mckinney,1.5264227642276422,0.7165779390420274
2025-06-28,43.0,close1,hyder amil,2.0215,0.5263738489640668
2025-07-12,43.0,opening,steve garcia,1.6666666666666663,0.6860705273925041
2025-07-12,43.0,opening,gabriel bonfim,1.2380555555555557,0.8442492775706003
2025-07-12,43.0,close1,steve garcia,1.6666666666666663,0.6863005699662398
2025-07-12,43.0,close1,jake matthews,1.9792777777777777,0.5292911414794202
2025-07-26,43.0,opening,bryce mitchell,1.6760207534401081,0.6925726657193335
2025-07-26,43.0,opening,amanda ribas,1.5269644334160464,0.704518455884425
2025-07-26,43.0,close1,bryce mitchell,1.6684412361831713,0.6934732395896753
2025-07-26,43.0,close1,reinier de ridder,2.3376,0.4897342576537288
2025-10-18,43.0,opening,charles jourdain,1.5113157894736842,0.7119465586880794
2025-10-18,43.0,opening,reinier de ridder,1.5048809523809523,0.704072996023347
2025-10-18,43.0,close1,charles jourdain,1.515,0.7092048138197661
2025-10-18,43.0,close1,cody gibson,1.9085,0.6164011356142197
2025-10-25,43.0,opening,ludovit klein,2.0184193548387093,0.58971187823652
2025-10-25,43.0,opening,hamdy abdelwahab,1.337409420289855,0.8261889713524869
2025-10-25,43.0,close1,virna jandiroba,1.7984999999999998,0.6500875226340631
2025-10-25,43.0,close1,quillan salkilld,1.7088888888888887,0.6498485225313622
2025-11-08,43.0,opening,denise gomes,1.5113157894736842,0.7579661089085271
2025-11-08,43.0,opening,ricky simon,1.4811846689895471,0.7394876583818495
2025-11-08,43.0,close1,denise gomes,1.515,0.7560522358079192
2025-11-08,43.0,close1,gabriel bonfim,1.469047619047619,0.7651359798280211
2025-11-15,43.0,opening,bo nickal,1.5098214285714286,0.7352231470665664
2025-11-15,43.0,opening,kyle daukaus,1.2974125874125875,0.79922568982802
2025-11-15,43.0,close1,valentina shevchenko,2.01895033557047,0.5549359972347586
2025-11-15,43.0,close1,bo nickal,1.4723214285714286,0.7442318507518485
2025-11-22,43.0,opening,tagir ulanbekov,1.499645390070922,0.769081022905589
2025-11-22,43.0,opening,waldo cortes acosta,1.7957983193277312,0.5984177272229122
2025-11-22,43.0,close1,tagir ulanbekov,1.4814420803782506,0.7725724267237046
2025-11-22,43.0,close1,ismail naurdiev,1.6904628330995792,0.6454562633147216
2025-12-06,43.0,opening,maycee barber,1.6133333333333333,0.7427289738345693
2025-12-06,43.0,opening,terrance mckinney,2.1249285714285713,0.5255225508047299
2025-12-06,43.0,close1,maycee barber,1.5718518518518518,0.7525780291483126
2025-12-06,43.0,close1,grant dawson,1.4222727272727274,0.7789685301705325
2025-12-13,43.0,opening,melquizael costa,1.9939411764705883,0.6119449725134087
2025-12-13,43.0,opening,kevin vallejos,1.3235555555555556,0.7420692151978521
2025-12-13,43.0,close1,melquizael costa,1.8942941176470587,0.6317462320848292
2025-12-13,43.0,close1,tereza bleda,1.3147727272727274,0.7753747794535706
2026-01-24,43.0,opening,natalia silva,1.5028571428571427,0.737742883554878
2026-01-24,43.0,opening,waldo cortes acosta,1.413358208955224,0.7598988279916837
2026-01-24,43.0,close1,paddy pimblett,1.4149565217391304,0.7579246990635808
2026-01-24,43.0,close1,waldo cortes acosta,1.3851492537313432,0.7681298668279747
2026-01-31,43.0,opening,tallison teixeira,1.3128571428571427,0.8091441457501237
2026-01-31,43.0,opening,benoit st denis,1.310649895178197,0.7968823472749493
2026-01-31,43.0,close1,jacob malkoun,1.557135135135135,0.6780418140289965
2026-01-31,43.0,close1,tallison teixeira,1.3061904761904761,0.8102884178314542
2024-05-11,43.5,opening,rodrigo nascimento,2.3556500000000002,0.5023207825621678
2024-05-11,43.5,opening,sean woodson,1.459862043251305,0.7370003766541668
2024-05-11,43.5,close1,joaquin buckley,1.6918062428625809,0.6282529640542442
2024-05-11,43.5,close1,sean woodson,1.4312639821029083,0.7440569362344083
2024-05-18,43.5,opening,luana pinheiro,2.1565000000000003,0.6505274489152439
2024-05-18,43.5,opening,piera rodriguez,1.6448333333333331,0.692355734243743
2024-05-18,43.5,close1,luana pinheiro,2.1435,0.6506641976607666
2024-05-18,43.5,close1,themba gorimbo,1.563655172413793,0.7290146873822337
2024-06-15,43.5,opening,brady hiestand,2.66525,0.48100913548330365
2024-06-15,43.5,opening,tatsuro taira,1.496503884572697,0.7369464784221275
2024-06-15,43.5,close1,melquizael costa,1.4725300931183285,0.7340302657626017
2024-06-15,43.5,close1,tatsuro taira,1.4690899001109878,0.7438943965778104
2024-06-22,43.5,opening,rinat fakhretdinov,1.336126582278481,0.7821372408303585
2024-06-22,43.5,opening,muin gafurov,1.7143812709030097,0.604757894834609
2024-06-22,43.5,close1,rinat fakhretdinov,1.317037974683544,0.7888744522896397
2024-06-22,43.5,close1,johnny walker,1.679655172413793,0.6027214984379465
2024-06-29,43.5,opening,ian machado garry,1.7404208194905868,0.762288060355516
2024-06-29,43.5,opening,joe pyfer,1.4730511463844798,0.7123239440574812
2024-06-29,43.5,close1,ian machado garry,1.677076411960133,0.7747228228334763
2024-06-29,43.5,close1,gillian robertson,1.4389748201438848,0.7068119922607978
2024-07-20,43.5,opening,cody durden,1.8551666666666664,0.6748530152110267
2024-07-20,43.5,opening,luana carolina,1.8832499999999996,0.5944568838423133
2024-07-20,43.5,close1,cody durden,1.9115,0.6612301576254991
2024-07-20,43.5,close1,steve garcia,1.6125858123569794,0.6828243133060817
2024-08-03,43.5,opening,rolando bedoya,2.0734545454545454,0.6229116756414267
2024-08-03,43.5,opening,viktoriia dudakova,1.48649885583524,0.7471947360765986
2024-08-03,43.5,close1,rolando bedoya,2.0356363636363635,0.6277662787882248
2024-08-03,43.5,close1,sedriques dumas,1.3841818181818182,0.7935312539591773
2024-08-10,43.5,opening,yana santos,1.8151653017895055,0.6019324067181819
2024-08-10,43.5,opening,youssef zalal,1.2927210616213376,0.8167720105575732
2024-08-10,43.5,close1,yana santos,1.7741583257506823,0.6119146058446878
2024-08-10,43.5,close1,karol rosa,1.4824308755760367,0.7049308408864094
2024-08-24,43.5,opening,edmen shahbazyan,1.506042471042471,0.7432866953548639
2024-08-24,43.5,opening,caio borralho,1.5139408866995074,0.7156032645839472
2024-08-24,43.5,close1,edmen shahbazyan,1.4553474903474903,0.7577254942395932
2024-08-24,43.5,close1,tabatha ricci,1.5881897522522523,0.6555111727317158
2024-09-07,43.5,opening,steve garcia,1.5699999999999998,0.6961187289351142
2024-09-07,43.5,opening,trevor peek,1.8616363636363635,0.5742012670712252
2024-09-07,43.5,close1,jaqueline amorim,1.2722459016393441,0.8835585976130742
2024-09-07,43.5,close1,steve garcia,1.5411111111111109,0.7053754709589642
2024-09-14,43.5,opening,norma dumont,1.7930555555555554,0.6431499865025088
2024-09-14,43.5,opening,diego lopes,1.5699999999999998,0.6849679562586917
2024-09-14,43.5,close1,norma dumont,1.7810185185185186,0.6445312494330822
2024-09-14,43.5,close1,merab dvalishvili,1.690530303030303,0.6617782206985925
2024-10-05,43.5,opening,iasmin lucindo,1.6939102564102564,0.7610519558423761
2024-10-05,43.5,opening,joaquin buckley,1.565797101449275,0.7488456862467577
2024-10-05,43.5,close1,carla esparza,2.05275,0.6306089831219733
2024-10-05,43.5,close1,iasmin lucindo,1.6522435897435896,0.7709732403461782
2024-10-12,43.5,opening,tatsuro taira,1.4203742203742202,0.8118608320919306
2024-10-12,43.5,opening,themba gorimbo,1.3142045454545455,0.8563833106348168
2024-10-12,43.5,close1,jonathan pearce,1.5491033434650456,0.7391187945663142
2024-10-12,43.5,close1,julia polastri,1.745918918918919,0.6479221703444727
2024-10-26,43.5,opening,ismail naurdiev,1.9396109890109892,0.6718904659393247
2024-10-26,43.5,opening,lerone murphy,1.4566386554621849,0.8011844062247387
2024-10-26,43.5,close1,ismail naurdiev,1.8498395604395605,0.6891446654404505
2024-10-26,43.5,close1,ilia topuria,1.4166288803627485,0.7945323156944654
2024-11-16,43.5,opening,mickey gall,1.8955000000000002,0.5867156739148003
2024-11-16,43.5,opening,jonathan martinez,2.0960545454545456,0.5226135226261487
2024-11-16,43.5,close1,charles oliveira,1.4251515151515153,0.7682099429103261
2024-11-16,43.5,close1,jonathan martinez,2.0530363636363633,0.5280665346126249
2024-12-07,43.5,opening,chris weidman,1.9432608695652172,0.6171136088690236
2024-12-07,43.5,opening,michael chiesa,1.971918918918919,0.587633027732729
2024-12-07,43.5,close1,chris weidman,1.9263043478260868,0.620236170577268
2024-12-07,43.5,close1,movsar evloev,1.4151304347826086,0.7981524207483497
2025-01-11,43.5,opening,roman kopylov,1.412222222222222,0.7253321239071686
2025-01-11,43.5,opening,nurullo aliev,1.1677411764705883,0.8595522606076491
2025-01-11,43.5,close1,cesar almeida,1.3794545454545455,0.7357562105550776
2025-01-11,43.5,close1,jose johnson,1.5210317460317462,0.670804059816377
2025-02-01,43.5,opening,nassourdine imavov,2.4920999999999998,0.5554012650640178
2025-02-01,43.5,opening,jasmine jasudavicius,1.7231818181818181,0.699553909429303
2025-02-01,43.5,close1,nassourdine imavov,2.4478999999999997,0.5608459844704763
2025-02-01,43.5,close1,fares ziam,2.4915000000000003,0.4973873273808868
2025-02-15,43.5,opening,ketlen souza,2.0889928571428573,0.5822018451661444
2025-02-15,43.5,opening,gregory rodrigues,1.7901046511627907,0.662688988334655
2025-02-15,43.5,close1,ketlen souza,2.0438642857142857,0.5896856718345055
2025-02-15,43.5,close1,youssef zalal,1.2957731092436975,0.8696744804283674
2025-03-15,43.5,opening,chidi njokuani,2.68475,0.5482341152470822
2025-03-15,43.5,opening,alexander hernandez,1.516190476190476,0.7147597652368329
2025-03-15,43.5,close1,chidi njokuani,2.66525,0.5502700078146642
2025-03-15,43.5,close1,josiane nunes,1.516190476190476,0.7395343078890172
2025-03-29,43.5,opening,manuel torres,1.848251748251748,0.6753289641568906
2025-03-29,43.5,opening,raul rosas jr,1.2421696696696696,0.8904783393658238
2025-03-29,43.5,close1,manuel torres,1.83006993006993,0.6794444356068037
2025-03-29,43.5,close1,rafa garcia,1.2594166666666666,0.8476616035159781
2025-04-12,43.5,opening,sean woodson,1.8901951219512196,0.6326245992215949
2025-04-12,43.5,opening,paddy pimblett,1.9030285714285715,0.5957516657501005
2025-04-12,43.5,close1,sean woodson,1.797609756097561,0.6549516447233668
2025-04-12,43.5,close1,nikita krylov,1.5319148936170213,0.7015770152573062
2025-04-26,43.5,opening,randy brown,1.4131306306306306,0.7416018865203415
2025-04-26,43.5,opening,jaqueline amorim,1.209230769230769,0.8546081415565034
2025-04-26,43.5,close1,randy brown,1.3871696696696696,0.7506313107481973
2025-04-26,43.5,close1,damon blackshear,1.9641666666666668,0.7259212192193809
2025-05-03,43.5,opening,reinier de ridder,3.048,0.46119463783235587
2025-05-03,43.5,opening,yana santos,2.0356363636363635,0.5861771254474017
2025-05-03,43.5,close1,yana santos,2.0734545454545454,0.5781962182048508
2025-05-03,43.5,close1,gillian robertson,1.3674410774410775,0.7704656843980827
2025-06-07,43.5,opening,merab dvalishvili,1.3497072419106317,0.8329632177860448
2025-06-07,43.5,opening,joshua van,1.2194285714285713,0.8837340957319951
2025-06-07,43.5,close1,merab dvalishvili,1.3529121725731896,0.8309969795027671
2025-06-07,43.5,close1,serghei spivac,1.620226917057903,0.6552263428081877
2025-06-14,43.5,opening,phil rowe,2.2574,0.4977821850485384
2025-06-14,43.5,opening,michael chiesa,1.3297402597402597,0.844855075754741
2025-06-14,43.5,close1,michael chiesa,1.3196103896103897,0.8476687452253817
2025-06-14,43.5,close1,jamey lyn horth,1.1909563390739029,0.8871344908364172
2025-06-21,43.5,opening,klaudia sygula,2.661,0.4681923331359089
2025-06-21,43.5,opening,ignacio bahamondes,1.9115,0.5883128874049297
2025-06-21,43.5,close1,ismail naurdiev,2.48875,0.48684748950285356
2025-06-21,43.5,close1,hamdy abdelwahab,1.6038888888888887,0.7000563972388251
2025-06-28,43.5,opening,joshua van,1.626,0.7090476288523628
2025-06-28,43.5,opening,terrance mckinney,1.5172764227642277,0.7203798850250249
2025-06-28,43.5,close1,terrance mckinney,1.5260840108401084,0.716720428821187
2025-06-28,43.5,close1,hyder amil,2.02175,0.526373169577004
2025-07-12,43.5,opening,steve garcia,1.6666666666666663,0.6860787576707512
2025-07-12,43.5,opening,gabriel bonfim,1.2379166666666668,0.8442709720627154
2025-07-12,43.5,close1,steve garcia,1.6666666666666663,0.6862923686061291
2025-07-12,43.5,close1,jake matthews,1.9798981481481481,0.5291511653097891
2025-07-26,43.5,opening,bryce mitchell,1.6757500563952175,0.692604616907652
2025-07-26,43.5,opening,amanda ribas,1.5268403639371382,0.7045195393193296
2025-07-26,43.5,close1,bryce mitchell,1.668711933228062,0.6934408627591359
2025-07-26,43.5,close1,reinier de ridder,2.3392,0.4895063720586871
2025-10-18,43.5,opening,charles jourdain,1.5114473684210525,0.7118501918955886
2025-10-18,43.5,opening,reinier de ridder,1.5041071428571429,0.7042862265036464
2025-10-18,43.5,close1,charles jourdain,1.5148684210526315,0.70930431766752
2025-10-18,43.5,close1,cody gibson,1.9132500000000001,0.6154285776601497
2025-10-25,43.5,opening,ludovit klein,2.0151451612903224,0.5903225494249578
2025-10-25,43.5,opening,hamdy abdelwahab,1.3362771739130435,0.8264981716353551
2025-10-25,43.5,close1,virna jandiroba,1.7955755813953487,0.6509014119988893
2025-10-25,43.5,close1,quillan salkilld,1.7085185185185183,0.6500808962677138
2025-11-08,43.5,opening,denise gomes,1.5114473684210525,0.7578984951813621
2025-11-08,43.5,opening,ricky simon,1.4812427409988387,0.7393919972485463
2025-11-08,43.5,close1,denise gomes,1.5148684210526315,0.7561213384370837
2025-11-08,43.5,close1,gabriel bonfim,1.4678571428571427,0.7655409581734082
