date,target_pct_opening_ev,opening_expected_return_pct,starting_pct_opening_ev,required_movement_pct,achieved_pct_opening_ev,mean_absolute_decimal_change,status,stake_multiplier_to_hold_target,held_event_expected_return_pct,bankroll_after_event,bankroll_before_event,cumulative_return_pct
2024-09-07,50,6.86283099326305,91.99612767919972,0.0,91.99612767919972,0.0,already_met,0.5435011370734572,3.4314154966315247,976.4192476327087,944.0258000380048,95.28384952654174
2024-09-14,50,8.716906137673444,49.36561510823119,2.0,50.58429789293081,0.0079567639515012,reached_on_grid,0.9884490263328837,4.358453068836722,1018.976022295869,976.4192476327087,103.7952044591738
2024-09-28,50,3.52470461705422,90.52490696767606,0.0,90.52490696767606,0.0,already_met,0.5523341771326383,1.76235230852711,1036.933969748138,1018.976022295869,107.38679394962757
2024-10-05,50,15.9392768207599,91.2067735974078,0.0,91.2067735974078,0.0,already_met,0.5482048978149694,7.96963841037995,1119.5738576914632,1036.933969748138,123.91477153829263
2024-10-12,50,14.36590688499854,68.40136610172254,0.0,68.40136610172254,0.0,already_met,0.7309795527423079,7.18295344249927,1199.9923266438338,1119.5738576914632,139.9984653287668
2024-10-19,50,9.876661039357652,54.030468304059134,0.0,54.030468304059134,0.0,already_met,0.9254037873338897,4.938330519678826,1259.2519139442904,1199.9923266438338,151.85038278885807
2024-10-26,50,17.751268498717696,49.784987395308185,1.0,50.48249931295512,0.0043168771281921,reached_on_grid,0.9904422459362804,8.875634249358848,1371.0185081040365,1259.2519139442904,174.2037016208073
2024-11-02,50,8.413238258603887,39.45687622169271,10.0,50.08254274992877,0.0342427313256491,reached_on_grid,0.9983518658319542,4.206619129301943,1428.692034932211,1371.0185081040365,185.7384069864422
2024-11-09,50,6.349512227556263,58.51115248010806,0.0,58.51115248010806,0.0,already_met,0.8545379450011418,3.1747561137781317,1474.0495226582825,1428.692034932211,194.8099045316565
2024-11-16,50,9.01980868102216,25.462369586921323,30.0,50.09004571462886,0.1387878752492977,reached_on_grid,0.9982023231693206,4.50990434051108,1540.5277460619313,1474.0495226582825,208.10554921238628
2024-11-23,50,0.0,,,,,undefined_zero_opening_ev,0.0,0.0,1540.5277460619313,1540.5277460619313,208.10554921238628
2024-12-07,50,8.864516765507226,102.14459439311688,0.0,102.14459439311688,0.0,already_met,0.48950216403590024,4.432258382753613,1608.8079162254066,1540.5277460619313,221.76158324508134
2024-12-14,50,10.940364077935952,51.26764540379028,0.0,51.26764540379028,0.0,already_met,0.9752739687222585,5.470182038967976,1696.812637900264,1608.8079162254066,239.36252758005278
2025-01-11,50,1.1242118300633528,19.543637829639717,67.0,51.021354447036856,0.2711160784529992,reached_on_grid,0.979981824118427,0.5621059150316764,1706.3505221049063,1696.812637900264,241.27010442098126
2025-01-18,50,7.727210327986464,51.74010209967734,0.0,51.74010209967734,0.0,already_met,0.9663684061480006,3.863605163993232,1772.2771689927768,1706.3505221049063,254.45543379855536
2025-02-01,50,13.873719480625208,69.21868223367944,0.0,69.21868223367944,0.0,already_met,0.722348336988012,6.936859740312604,1895.2175504153886,1772.2771689927768,279.0435100830777
2025-02-08,50,10.178787145235054,63.96883584566518,0.0,63.96883584566518,0.0,already_met,0.7816306071386514,5.089393572617527,1991.6726306133487,1895.2175504153886,298.33452612266973
2025-02-15,50,13.350269660846322,46.20832089988375,4.0,50.32426860639456,0.0209081734967266,reached_on_grid,0.9935564169063084,6.675134830423161,2124.619464087426,1991.6726306133487,324.9238928174852
2025-02-22,50,5.399103975356959,44.06048762511465,8.0,50.034487480983046,0.017289006132092,reached_on_grid,0.9993107258069515,2.6995519876784795,2181.974671060802,2124.619464087426,336.39493421216036
2025-03-01,50,7.72894515161289,67.33075718250083,0.0,67.33075718250083,0.0,already_met,0.7426026691557083,3.864472575806445,2266.2964838349894,2181.974671060802,353.2592967669979
2025-03-08,50,9.53118422437456,70.46297212152245,0.0,70.46297212152245,0.0,already_met,0.7095925490308381,4.76559211218728,2374.2989303074078,2266.2964838349894,374.8597860614815
2025-03-15,50,13.629395030675672,90.03203346499168,0.0,90.03203346499168,0.0,already_met,0.5553578884724641,6.814697515337837,2536.1002205177588,2374.2989303074078,407.2200441035518
2025-03-22,50,4.415844598037625,35.03084155560305,19.0,50.5308889382657,0.044172578636252,reached_on_grid,0.9894937740178232,2.2079222990188123,2592.0953428120356,2536.1002205177588,418.4190685624071
2025-03-29,50,12.170468627481402,76.40495105059212,0.0,76.40495105059212,0.0,already_met,0.654407853319507,6.085234313740702,2749.830418057709,2592.0953428120356,449.96608361154176
2025-04-05,50,2.6178622543436543,63.62436385059997,0.0,63.62436385059997,0.0,already_met,0.7858624742780592,1.3089311271718271,2785.823804344105,2749.830418057709,457.1647608688211
2025-04-12,50,10.587031156332264,39.07581913259168,13.0,50.669021633599804,0.0558449721916925,reached_on_grid,0.9867962393582874,5.293515578166132,2933.291821407321,2785.823804344105,486.6583642814642
