,y_pred,y_true,choice_netodds_close1,choice_netodds_close2,p_red,p_blue,p_red_model,p_blue_model,pred_conf,confidence,uncertainty,agreement,set_size,gap,prob_conf_red,prob_conf_blue,ev_conf,ev_raw,conf_bin,bin
78,0,0.0,0.6134969325153374,0.7142857142857144,0.2329380764163373,0.4600790513833992,0.4319165324040345,0.5680834675959655,0,0.4600790513833992,0.2329380764163373,1,2,0.22714097496706193,0.08510275613428851,0.9148972438657115,0.4761838965440621,-0.08339906762123356,3,"(0.457, 0.472]"
79,0,0.0,0.8333333333333333,0.9090909090909087,0.1359683794466403,0.6144927536231884,0.3714439535840175,0.6285560464159825,0,0.6144927536231884,0.1359683794466403,1,2,0.47852437417654814,0.001459645591276557,0.9985403544087235,0.8306573164159929,0.15235275176263452,7,"(0.603, 0.621]"
80,1,0.0,1.25,1.4,0.37628458498023715,0.31436100131752304,0.5215056185741717,0.47849438142582834,1,0.37628458498023715,0.31436100131752304,1,2,0.06192358366271411,0.6489948138192139,0.3510051861807862,0.4602383310932312,0.17338764179188626,0,"(0.367, 0.385]"
81,1,1.0,0.625,0.7246376811594204,0.6350461133069829,0.12674571805006588,0.6554899970682485,0.3445100029317515,1,0.6350461133069829,0.12674571805006588,1,2,0.5083003952569171,0.99956621751848,0.00043378248152012105,0.6242951034675299,0.06517124523590384,8,"(0.634, 0.647]"
82,1,1.0,0.6666666666666663,0.7692307692307692,0.5304347826086957,0.18208168642951253,0.6357148621032823,0.3642851378967177,1,0.5304347826086957,0.18208168642951253,1,2,0.3483530961791832,0.9909143992138166,0.009085600786183355,0.651523998689694,0.059524770172136976,5,"(0.53, 0.548]"
83,1,1.0,0.606060606060606,0.6849315068493151,0.4769433465085639,0.2176548089591568,0.5806591501104327,0.4193408498895673,1,0.4769433465085639,0.2176548089591568,1,2,0.2592885375494071,0.9454811684755294,0.054518831524470526,0.5185000584606987,-0.06742621345900213,3,"(0.472, 0.493]"
84,1,1.0,0.25,0.3076923076923077,0.9494071146245059,0.008432147562582345,0.8345369280806243,0.1654630719193757,1,0.9494071146245059,0.008432147562582345,1,1,0.9409749670619235,1.0,2.6642322732132926e-93,0.25,0.04317116010078037,17,"(0.939, 0.954]"
85,0,0.0,0.4444444444444444,0.5263157894736841,0.24216073781291172,0.4595520421607378,0.44297271221943957,0.5570272877805604,0,0.4595520421607378,0.24216073781291172,1,2,0.21739130434782608,0.11015700030555385,0.8898429996944461,0.28532877733642215,-0.19540502876141272,3,"(0.457, 0.472]"
86,0,0.0,0.617283950617284,0.7407407407407407,0.19446640316205532,0.5196310935441371,0.40847166117477707,0.5915283388252229,0,0.5196310935441371,0.19446640316205532,1,2,0.32516469038208173,0.026762451057836124,0.9732375489421639,0.574001468042265,-0.04333071128266408,4,"(0.517, 0.53]"
87,1,0.0,0.41666666666666674,0.5,0.6408432147562583,0.12437417654808959,0.646265697873024,0.353734302126976,1,0.6408432147562583,0.12437417654808959,1,2,0.5164690382081687,0.999535601415097,0.00046439858490303256,0.4160087686713875,-0.08445692801321592,8,"(0.634, 0.647]"
88,1,1.0,0.1694915254237288,0.20408163265306123,0.9428194993412384,0.010013175230566536,0.8273704368027046,0.1726295631972954,1,0.9428194993412384,0.010013175230566536,1,1,0.9328063241106719,1.0,7.928446726445227e-77,0.1694915254237288,-0.03239728577310816,17,"(0.939, 0.954]"
89,1,1.0,0.617283950617284,0.7142857142857144,0.5393939393939394,0.17523056653491437,0.6139966770465698,0.3860033229534302,1,0.5393939393939394,0.17523056653491437,1,2,0.36416337285902506,0.9893136021241289,0.01068639787587109,0.6000010108427271,-0.006993028480238916,5,"(0.53, 0.548]"
90,0,1.0,0.41666666666666674,0.4545454545454546,0.15019762845849802,0.5873517786561265,0.36359561915590194,0.636404380844098,0,0.5873517786561265,0.15019762845849802,1,2,0.4371541501976285,0.0025567536423451043,0.9974432463576549,0.41304459900667784,-0.09842712713752777,6,"(0.575, 0.591]"
91,0,0.0,0.5405405405405406,0.6666666666666663,0.16126482213438736,0.5696969696969697,0.3488056150397665,0.6511943849602335,0,0.5696969696969697,0.16126482213438736,1,2,0.40843214756258234,0.0030847824750846117,0.9969152175249154,0.5357883080789237,0.0031913498036030274,5,"(0.548, 0.575]"
