td_defense_pct_red,td_total_attempted_against_red,td_total_landed_against_red,td_defense_pct_blue,td_total_attempted_against_blue,td_total_landed_against_blue,sig_str_defense_pct_red,sig_str_total_attempted_against_red,sig_str_total_landed_against_red,sig_str_defense_pct_blue,sig_str_total_attempted_against_blue,sig_str_total_landed_against_blue,td_accuracy_pct_red,td_accuracy_pct_blue,sig_str_accuracy_pct_red,sig_str_accuracy_pct_blue,kd_pm_red,kd_total_red,kd_pm_blue,kd_total_blue,sig_str_landed_pm_red,sig_str_landed_total_red,sig_str_landed_pm_blue,sig_str_landed_total_blue,sig_str_absorbed_pm_red,sig_str_absorbed_total_red,sig_str_absorbed_pm_blue,sig_str_absorbed_total_blue,sig_str_attempted_pm_red,sig_str_attempted_total_red,sig_str_attempted_pm_blue,sig_str_attempted_total_blue,leg_str_pm_red,leg_str_total_red,leg_str_pm_blue,leg_str_total_blue,head_str_pm_red,head_str_total_red,head_str_pm_blue,head_str_total_blue,body_str_pm_red,body_str_total_red,body_str_pm_blue,body_str_total_blue,clinch_str_pm_red,clinch_str_total_red,clinch_str_pm_blue,clinch_str_total_blue,td_landed_pm_red,td_landed_total_red,td_landed_pm_blue,td_landed_total_blue,td_attempted_pm_red,td_attempted_total_red,td_attempted_pm_blue,td_attempted_total_blue,td_defended_pm_red,td_defended_total_red,td_defended_pm_blue,td_defended_total_blue,control_pm_red,control_total_red,control_pm_blue,control_total_blue,sub_att_pm_red,sub_att_total_red,sub_att_pm_blue,sub_att_total_blue,reverse_pm_red,reverse_total_red,reverse_pm_blue,reverse_total_blue,total_fight_time_red,total_fight_time_blue,age_red,age_blue,height_red,height_blue,reach_red,reach_blue,date,event_location,weight_class,title_fight,performance_bonus_winner,fight_otn_bonus,method,winner,winner_name,fighter_red,fighter_blue
0.65,20.0,7.0,0.8,15.0,3.0,0.5078534031413613,573.0,282.0,0.4947791164658635,1245.0,629.0,0.4852941176470588,0.23809523809523808,0.5377643504531722,0.46381243628950053,0.0,0.0,0.10532475131655938,3.0,11.672131147540984,356.0,15.974253949678173,455.0,7.639344262295082,233.0,22.43417203042715,639.0,21.704918032786885,662.0,34.44119368051492,981.0,0.8852459016393442,27.0,4.107665301345816,117.0,9.639344262295081,294.0,9.97074312463429,284.0,1.1475409836065573,35.0,1.895845523698069,54.0,1.7704918032786885,54.0,1.7203042715038033,49.0,1.0819672131147542,33.0,0.17554125219426564,5.0,2.2295081967213113,68.0,0.7372732592159157,21.0,0.20327868852459016,6.2,0.2875365710942071,8.19,1.3748633879781422,41.93333333333334,0.3066120538326507,8.733333333333334,0.03278688524590164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,28.483333333333334,37.0,32.0,74.0,75.0,76.0,76.0,2017-07-22, USA,Light Heavyweight,0.0,0.0,0.0,S-DEC,1.0,Patrick Cummins,Patrick Cummins,Gian Villante
0.5609756097560976,82.0,36.0,0.6233766233766234,77.0,29.0,0.5256198347107438,1210.0,574.0,0.6305418719211823,1421.0,525.0,0.4367816091954023,0.37362637362637363,0.4600465477114042,0.3639322916666667,0.0965561635017702,5.0,0.03126628452318916,2.0,11.451560991309945,593.0,8.73892652423137,559.0,7.415513356935952,384.0,5.97186034392913,382.0,24.892178950756357,1289.0,24.012506513809274,1536.0,1.931123270035404,100.0,0.3908285565398645,25.0,8.13002896684905,421.0,6.581552892131318,421.0,1.3904087544254908,72.0,1.7665450755601875,113.0,2.2594142259414225,117.0,1.7040125065138092,109.0,0.7338268426134535,38.0,0.5315268368942158,34.0,1.6800772449308015,87.0,1.4226159458051069,91.0,0.20141615706469262,10.43,0.11287128712871286,7.22,1.1721918249114902,60.7,1.271756122980719,81.35,0.2317347924042485,12.0,0.28139656070870245,18.0,0.05793369810106212,3.0,0.01563314226159458,1.0,51.78333333333333,63.96666666666667,31.0,33.0,66.0,70.0,66.0,71.0,2017-07-22, USA,Featherweight,0.0,0.0,0.0,S-DEC,0.0,Darren Elkins,Dennis Bermudez,Darren Elkins
0.6511627906976745,43.0,15.0,0.5675675675675675,37.0,16.0,0.585499316005472,731.0,303.0,0.577736890524379,1087.0,459.0,0.5087719298245614,0.5,0.4429447852760736,0.4390637610976594,0.08356545961002786,3.0,0.12290884260839877,6.0,10.055710306406686,361.0,11.143735063161488,544.0,10.473537604456824,376.0,7.4974393991123245,366.0,22.701949860724234,815.0,25.380675998634345,1239.0,1.0863509749303621,39.0,1.5158757255035848,74.0,7.576601671309192,272.0,7.620348241720723,372.0,1.392757660167131,50.0,2.0075110959371796,98.0,1.0027855153203342,36.0,1.2495732331853875,61.0,0.807799442896936,29.0,0.18436326391259814,9.0,1.5877437325905293,57.0,0.36872652782519627,18.0,0.20167130919220058,7.24,0.13663366336633662,6.669999999999999,1.1244196843082637,40.36666666666667,0.5223625810856948,25.500000000000004,0.22284122562674097,8.0,0.040969614202799584,2.0,0.0,0.0,0.10242403550699897,5.0,35.9,48.81666666666667,33.0,26.0,74.0,69.0,78.0,71.0,2017-07-22, USA,Middleweight,0.0,0.0,0.0,"SUB, Arm Triangle",1.0,Chris Weidman,Chris Weidman,Kelvin Gastelum
1.0,11.0,0.0,0.5,2.0,1.0,0.6698564593301435,418.0,138.0,0.5124481327800829,482.0,235.0,0.3333333333333333,0.0,0.40229885057471265,0.499001996007984,0.06066734074823053,1.0,0.16057091882247992,3.0,12.740141557128412,210.0,13.380909901873327,250.0,8.372093023255813,138.0,9.259589652096343,173.0,31.668351870576338,522.0,26.81534344335415,501.0,2.851365015166835,47.0,1.7662801070472791,33.0,7.340748230535894,121.0,9.206066012488849,172.0,2.5480283114256825,42.0,2.408563782337199,45.0,0.9706774519716885,16.0,1.712756467439786,32.0,0.18200202224469159,3.0,0.0,0.0,0.5460060667340748,9.0,0.0,0.0,0.18806875631951467,3.1,0.20713648528099912,3.87,0.14256825075834176,2.35,0.014272970561998215,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.483333333333334,18.683333333333334,28.0,26.0,64.0,67.0,68.0,70.0,2017-07-22, USA,Bantamweight,0.0,0.0,0.0,U-DEC,1.0,Jimmie Rivera,Jimmie Rivera,Thomas Almeida
0.9166666666666666,12.0,1.0,0.631578947368421,19.0,7.0,0.6376021798365122,367.0,133.0,0.54375,320.0,146.0,1.0,0.15384615384615385,0.42134831460674155,0.4418604651162791,0.2863961813842482,2.0,0.02971768202080238,1.0,21.479713603818617,150.0,3.9524517087667164,133.0,20.33412887828162,142.0,4.4279346210995545,149.0,50.97852028639618,356.0,8.945022288261516,301.0,1.5751789976133652,11.0,0.7132243684992571,24.0,16.75417661097852,117.0,2.763744427934621,93.0,3.1503579952267304,22.0,0.47548291233283807,16.0,2.720763723150358,19.0,0.6537890044576523,22.0,0.1431980906921241,1.0,0.05943536404160476,2.0,0.1431980906921241,1.0,0.3863298662704309,13.0,0.2548926014319809,1.78,0.1334323922734027,4.49,0.2315035799522673,1.6166666666666667,0.2852897473997028,9.6,0.0,0.0,0.23774145616641904,8.0,0.0,0.0,0.11887072808320952,4.0,6.983333333333333,33.65,26.0,30.0,71.0,67.0,75.0,73.0,2017-07-22, USA,Featherweight,0.0,0.0,0.0,U-DEC,1.0,Shane Burgos,Shane Burgos,Godofredo Pepey
0.5833333333333333,24.0,10.0,,,,0.6063569682151589,409.0,161.0,,,,0.46153846153846156,,0.38979963570127507,,0.0860832137733142,2.0,,,9.21090387374462,214.0,,,6.929698708751793,161.0,,,23.629842180774748,549.0,,,1.4203730272596844,33.0,,,5.853658536585366,136.0,,,1.9368723098995695,45.0,,,1.1621233859397417,27.0,,,0.5164992826398852,12.0,,,1.1190817790530847,26.0,,,0.15925394548063126,3.7,,,0.6506456241032998,15.116666666666667,,,0.0430416068866571,1.0,,,0.1291248206599713,3.0,,,23.233333333333334,0.0,27.0,29.0,71.0,71.0,74.0,72.0,2017-07-29, USA,Featherweight,0.0,0.0,0.0,U-DEC,0.0,Calvin Kattar,Andre Fili,Calvin Kattar
0.5,18.0,9.0,0.717948717948718,39.0,11.0,0.5776515151515151,528.0,223.0,0.6314252336448598,1712.0,631.0,0.39473684210526316,0.425,0.4721030042918455,0.3471474703982777,0.0,0.0,0.09032743695897628,4.0,10.885101704233096,330.0,14.565299209634924,645.0,4.222100054975261,128.0,14.136243884079787,626.0,23.056624518966466,699.0,41.957094467444485,1858.0,2.34194612424409,71.0,3.0259691381257054,134.0,4.5849367784496975,139.0,8.716597666541212,386.0,3.9582188015393074,120.0,2.8227324049680087,125.0,2.4409015942825727,74.0,1.5581482875423407,69.0,0.4947773501924134,15.0,0.3838916070756492,17.0,1.2534359538207807,38.0,0.9032743695897628,40.0,0.1481033534909291,4.49,0.24049680090327435,10.65,1.2336448598130842,37.400000000000006,0.4960481746330448,21.96666666666667,0.23089609675645958,7.0,0.0677455777192322,3.0,0.0,0.0,0.0,0.0,30.316666666666666,44.28333333333334,28.0,30.0,67.0,66.0,71.0,70.0,2017-07-29, USA,Catch Weight,0.0,0.0,0.0,U-DEC,1.0,Aljamain Sterling,Aljamain Sterling,Renan Barao
0.6129032258064516,93.0,36.0,0.6842105263157895,19.0,6.0,0.5129573170731707,1312.0,639.0,0.5477386934673367,597.0,270.0,0.37362637362637363,0.16666666666666666,0.43492586490939045,0.3390625,0.030060120240480957,2.0,0.07931262392597488,2.0,7.935871743486972,528.0,8.605419695968274,217.0,9.168336673346692,610.0,10.310641110376734,260.0,18.24649298597194,1214.0,25.38003965631196,640.0,2.795591182364729,186.0,1.5069398545935226,38.0,3.832665330661322,255.0,5.313945803040317,134.0,1.3076152304609217,87.0,1.7845340383344348,45.0,1.818637274549098,121.0,1.8638466622604097,47.0,0.5110220440881763,34.0,0.1982815598149372,5.0,1.3677354709418834,91.0,1.1896893588896231,30.0,0.1581162324649298,10.52,0.2149372108393919,5.42,0.7652805611222444,50.91666666666667,0.5743555849306015,14.483333333333334,0.060120240480961915,4.0,0.03965631196298744,1.0,0.015030060120240479,1.0,0.0,0.0,66.53333333333335,25.21666666666667,37.0,29.0,70.0,68.0,72.0,70.0,2017-07-29, USA,Lightweight,0.0,0.0,0.0,"KO/TKO, Punch",0.0,Drew Dober,Joshua Burkman,Drew Dober
0.46153846153846156,13.0,7.0,0.875,8.0,1.0,0.5674418604651164,430.0,186.0,0.28888888888888886,45.0,32.0,0.8,0.0,0.4145785876993166,0.6774193548387096,0.0,0.0,0.0,0.0,10.489913544668587,182.0,11.77570093457944,42.0,12.276657060518732,213.0,8.971962616822431,32.0,25.30259365994236,439.0,17.38317757009346,62.0,1.3256484149855907,23.0,1.1214953271028039,4.0,6.109510086455331,106.0,9.532710280373832,34.0,3.0547550432276656,53.0,1.1214953271028039,4.0,2.9971181556195963,52.0,3.6448598130841123,13.0,0.4610951008645533,8.0,0.0,0.0,0.5763688760806917,10.0,0.28037383177570097,1.0,0.15504322766570605,2.6900000000000004,0.24672897196261684,0.88,0.9711815561959655,16.85,0.5046728971962617,1.8,0.17291066282420747,3.0,0.28037383177570097,1.0,0.0,0.0,0.0,0.0,17.35,3.5666666666666664,26.0,27.0,64.0,62.0,65.0,63.0,2017-07-29, USA,Women's Strawweight,0.0,0.0,0.0,U-DEC,0.0,Aleksandra Albu,Kailin Curran,Aleksandra Albu
0.4666666666666667,15.0,8.0,1.0,1.0,0.0,0.5945273631840796,402.0,163.0,0.6675,400.0,133.0,0.25,0.42857142857142855,0.33251231527093594,0.4550561797752809,0.16528925619834708,2.0,0.0,0.0,11.157024793388429,135.0,12.0,162.0,13.471074380165287,163.0,8.74074074074074,118.0,33.55371900826446,406.0,26.37037037037037,356.0,0.16528925619834708,2.0,4.222222222222222,57.0,9.09090909090909,110.0,6.888888888888889,93.0,1.9008264462809916,23.0,0.8888888888888888,12.0,0.6611570247933883,8.0,0.2222222222222222,3.0,0.08264462809917354,1.0,0.2222222222222222,3.0,0.33057851239669417,4.0,0.5185185185185185,7.0,0.2314049586776859,2.8,0.1614814814814815,2.18,0.3181818181818181,3.8499999999999996,0.2111111111111111,2.85,0.4132231404958677,5.0,0.07407407407407407,1.0,0.08264462809917354,1.0,0.0,0.0,12.100000000000001,13.5,26.0,28.0,68.0,71.0,69.0,72.0,2017-07-29, USA,Featherweight,0.0,0.0,1.0,"SUB, Guillotine Choke",1.0,Brian Ortega,Brian Ortega,Renato Moicano
0.6666666666666667,3.0,1.0,,,,0.6262626262626263,99.0,37.0,,,,0.3333333333333333,,0.34408602150537637,,0.0,0.0,,,6.4,32.0,,,7.4,37.0,,,18.6,93.0,,,0.0,0.0,,,6.2,31.0,,,0.2,1.0,,,0.0,0.0,,,0.8,4.0,,,2.4,12.0,,,0.13399999999999998,0.6699999999999999,,,0.5733333333333334,2.8666666666666667,,,0.0,0.0,,,0.0,0.0,,,5.0,0.0,26.0,24.0,66.0,63.0,68.0,62.0,2017-07-29, USA,Flyweight,0.0,0.0,0.0,S-DEC,0.0,Jarred Brooks,Eric Shelton,Jarred Brooks
0.5833333333333333,24.0,10.0,1.0,4.0,0.0,0.4598930481283422,374.0,202.0,0.5867346938775511,196.0,81.0,0.25,0.0,0.5909090909090909,0.4603174603174603,0.11042944785276074,3.0,0.18292682926829268,1.0,8.134969325153374,221.0,15.914634146341463,87.0,6.699386503067484,182.0,15.548780487804878,85.0,13.76687116564417,374.0,34.573170731707314,189.0,3.0920245398773005,84.0,2.5609756097560976,14.0,3.202453987730061,87.0,10.24390243902439,56.0,1.840490797546012,50.0,3.1097560975609757,17.0,2.9447852760736195,80.0,2.0121951219512195,11.0,0.11042944785276074,3.0,0.0,0.0,0.44171779141104295,12.0,0.18292682926829268,1.0,0.18920245398773003,5.14,0.28353658536585363,1.55,0.4380368098159509,11.9,0.25914634146341464,1.4166666666666667,0.07361963190184048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.166666666666668,5.466666666666667,37.0,28.0,73.0,74.0,79.0,75.0,2017-07-29, USA,Light Heavyweight,0.0,1.0,0.0,"KO/TKO, Punches",0.0,Volkan Oezdemir,Jimi Manuwa,Volkan Oezdemir
0.627906976744186,43.0,16.0,0.6785714285714286,56.0,18.0,0.5612860013395847,1493.0,655.0,0.4909412284577994,2263.0,1152.0,0.8,0.3953488372093023,0.47255880256593014,0.49641662685140947,0.13152126260412098,5.0,0.16898008449004226,14.0,17.439719421306442,663.0,12.540736270368136,1039.0,18.544498027181056,705.0,12.432106216053109,1030.0,36.90486628671635,1403.0,25.262522631261316,2093.0,0.683910565541429,26.0,3.7417018708509358,310.0,14.177992108724242,539.0,5.902232951116476,489.0,2.5778167470407714,98.0,2.8968014484007245,240.0,2.262165716790881,86.0,0.9173204586602294,76.0,0.10521701008329679,4.0,0.2051901025950513,17.0,0.13152126260412098,5.0,0.5190102595051298,43.0,0.17913195966681275,6.81,0.21822570911285455,18.08,0.30030688294607627,11.416666666666668,0.33574733454033395,27.816666666666666,0.0,0.0,0.12070006035003018,10.0,0.05260850504164839,2.0,0.024140012070006038,2.0,38.01666666666667,82.85,35.0,34.0,71.0,73.0,74.0,73.0,2017-07-29, USA,Welterweight,0.0,0.0,0.0,U-DEC,1.0,Robbie Lawler,Robbie Lawler,Donald Cerrone
0.0,2.0,2.0,,,,0.3413173652694611,167.0,110.0,,,,1.0,,0.6586826347305389,,0.2608695652173913,1.0,,,28.695652173913043,110.0,,,4.173913043478261,16.0,,,43.565217391304344,167.0,,,1.0434782608695652,4.0,,,18.26086956521739,70.0,,,9.391304347826086,36.0,,,8.08695652173913,31.0,,,0.5217391304347826,2.0,,,0.5217391304347826,2.0,,,0.4043478260869565,1.55,,,1.5478260869565217,5.933333333333334,,,0.0,0.0,,,0.0,0.0,,,3.8333333333333335,0.0,32.0,36.0,68.0,67.0,68.0,70.0,2017-07-29, USA,Women's Featherweight,1.0,0.0,0.0,"KO/TKO, Knees",1.0,Cristiane Justino,Cristiane Justino,Tonya Evinger
0.5172413793103448,29.0,14.0,0.5416666666666667,24.0,11.0,0.5169270833333333,768.0,371.0,0.520891364902507,359.0,172.0,0.2608695652173913,0.42857142857142855,0.4326145552560647,0.3856707317073171,0.04678362573099415,2.0,0.05,1.0,7.508771929824562,321.0,12.65,253.0,7.6725146198830405,328.0,8.6,172.0,17.35672514619883,742.0,32.8,656.0,2.783625730994152,119.0,2.0,40.0,3.3216374269005846,142.0,9.3,186.0,1.4035087719298245,60.0,1.35,27.0,1.4035087719298245,60.0,0.55,11.0,0.2807017543859649,12.0,0.45,9.0,1.0760233918128654,46.0,1.05,21.0,0.11578947368421053,4.95,0.1395,2.79,0.6428849902534113,27.48333333333333,0.5391666666666667,10.783333333333333,0.1871345029239766,8.0,0.6,12.0,0.0935672514619883,4.0,0.1,2.0,42.75,20.0,35.0,25.0,68.0,70.0,71.0,71.0,2017-07-29, USA,Featherweight,0.0,0.0,0.0,"KO/TKO, Punches",1.0,Ricardo Lamas,Ricardo Lamas,Jason Knight
0.8695652173913043,23.0,3.0,0.6033057851239669,121.0,48.0,0.6129807692307692,832.0,322.0,0.5472411186696902,1323.0,599.0,0.625,0.31746031746031744,0.4573170731707317,0.454855195911414,0.22566995768688292,8.0,0.010463899546564353,1.0,8.46262341325811,300.0,5.587722357865364,534.0,7.954866008462623,282.0,5.1482385769096615,492.0,18.5049365303244,656.0,12.284618067666552,1174.0,1.0437235543018335,37.0,0.3767003836763167,36.0,4.541607898448519,161.0,4.3739100104638995,418.0,2.8772919605077574,102.0,0.8371119637251483,80.0,2.3695345557122707,84.0,0.6906173700732473,66.0,0.1410437235543018,5.0,0.6278339727938612,60.0,0.22566995768688292,8.0,1.9776770143006628,189.0,0.17912552891396333,6.3500000000000005,0.143250784792466,13.690000000000001,0.4682651622002821,16.6,1.4339030345308688,137.03333333333336,0.05641748942172073,2.0,0.25113358911754446,24.0,0.0,0.0,0.05231949773282177,5.0,35.45,95.56666666666666,35.0,40.0,69.0,73.0,74.0,72.0,2017-07-29, USA,Welterweight,1.0,0.0,0.0,U-DEC,1.0,Tyron Woodley,Tyron Woodley,Demian Maia
0.4,25.0,15.0,0.5238095238095238,63.0,30.0,0.4792773645058448,941.0,490.0,0.4592988710635769,1683.0,910.0,0.42857142857142855,0.5217391304347826,0.5141361256544502,0.5561002178649237,0.027422303473491776,1.0,0.06134969325153374,4.0,13.464351005484463,491.0,15.659509202453988,1021.0,9.021937842778796,329.0,7.361963190184048,480.0,26.188299817184646,955.0,28.159509202453986,1836.0,1.4533820840950642,53.0,3.8190184049079754,249.0,9.734917733089581,355.0,8.297546012269938,541.0,2.2760511882998173,83.0,3.5429447852760734,231.0,4.387568555758684,160.0,3.0521472392638036,199.0,0.4113345521023767,15.0,0.5521472392638036,36.0,0.9597806215722122,35.0,1.058282208588957,69.0,0.16672760511883,6.08,0.21564417177914114,14.060000000000002,1.4250457038391227,51.96666666666667,0.9716257668711656,63.35,0.16453382084095067,6.0,0.15337423312883436,10.0,0.0,0.0,0.0,0.0,36.46666666666666,65.2,38.0,30.0,71.0,76.0,72.0,84.0,2017-07-29, USA,Light Heavyweight,1.0,1.0,0.0,"Overturned, Kick",2.0,NC,Daniel Cormier,Jon Jones
0.36363636363636365,11.0,7.0,0.25,4.0,3.0,0.6363636363636364,264.0,96.0,0.5849056603773585,53.0,22.0,0.6923076923076923,0.75,0.39183673469387753,0.40816326530612246,0.15915119363395225,2.0,0.18575851393188852,1.0,7.639257294429709,96.0,3.7151702786377707,20.0,6.763925729442971,85.0,4.458204334365325,24.0,19.49602122015915,245.0,9.102167182662537,49.0,0.2387267904509284,3.0,0.5572755417956656,3.0,5.4907161803713525,69.0,2.786377708978328,15.0,1.9098143236074272,24.0,0.37151702786377705,2.0,0.5570291777188329,7.0,0.37151702786377705,2.0,0.7161803713527851,9.0,0.5572755417956656,3.0,1.0344827586206897,13.0,0.7430340557275541,4.0,0.1273209549071618,1.6,0.1244582043343653,0.6699999999999999,0.8183023872679045,10.283333333333333,1.306501547987616,7.033333333333333,0.3183023872679045,4.0,0.0,0.0,0.07957559681697612,1.0,0.5572755417956656,3.0,12.566666666666666,5.383333333333334,27.0,26.0,68.0,68.0,69.0,69.0,2017-08-05, Mexico,Bantamweight,0.0,0.0,0.0,U-DEC,1.0,Jose Quinonez,Jose Quinonez,Diego Rivas
0.5714285714285714,7.0,3.0,0.5753424657534247,73.0,31.0,0.5534246575342465,365.0,163.0,0.5884194053208138,639.0,263.0,0.0,0.36046511627906974,0.4281150159744409,0.3727544910179641,0.10771992818671454,1.0,0.0,0.0,14.434470377019748,134.0,4.951939012263838,249.0,18.420107719928186,171.0,4.1166721909181305,207.0,33.716337522441655,313.0,13.28471992045078,668.0,0.7540394973070018,7.0,0.9347033476963872,47.0,7.971274685816876,74.0,3.162081537951608,159.0,5.709156193895871,53.0,0.8551541266158436,43.0,1.7235188509874326,16.0,0.37785880013258205,19.0,0.0,0.0,0.6165064633742128,31.0,0.10771992818671454,1.0,1.7103082532316871,86.0,0.10771992818671454,1.0,0.07636725223732184,3.84,0.06463195691202872,0.6,1.0616506463374213,53.38333333333334,0.10771992818671454,1.0,0.2983095790520385,15.0,0.0,0.0,0.07954922108054359,4.0,9.283333333333333,50.28333333333333,37.0,33.0,68.0,66.0,69.0,67.0,2017-08-05, Mexico,Bantamweight,0.0,0.0,0.0,"SUB, Kimura",0.0,Rani Yahya,Henry Briones,Rani Yahya
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,31.0,66.0,66.0,69.0,66.0,2017-08-05, Mexico,Flyweight,0.0,1.0,0.0,"SUB, Rear Naked Choke",1.0,Joseph Morales,Joseph Morales,Robert Sanchez
0.19999999999999996,5.0,4.0,0.0,3.0,3.0,0.564516129032258,62.0,27.0,0.5625,80.0,35.0,0.0,0.2857142857142857,0.45714285714285713,0.3103448275862069,0.22900763358778622,1.0,0.0,0.0,3.6641221374045796,16.0,3.6,18.0,6.183206106870228,27.0,7.0,35.0,8.015267175572518,35.0,11.6,58.0,0.22900763358778622,1.0,0.4,2.0,2.748091603053435,12.0,2.8,14.0,0.6870229007633587,3.0,0.4,2.0,0.6870229007633587,3.0,0.2,1.0,0.0,0.0,0.4,2.0,0.0,0.0,1.4,7.0,0.17175572519083968,0.75,0.0,0.0,0.0038167938931297704,0.016666666666666666,0.7733333333333333,3.8666666666666667,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,4.366666666666667,5.0,27.0,30.0,72.0,70.0,74.0,72.0,2017-08-05, Mexico,Lightweight,0.0,0.0,0.0,"SUB, Von Flue Choke",0.0,Jordan Rinaldi,Alvaro Herrera Mendoza,Jordan Rinaldi
0.7142857142857143,7.0,2.0,0.6666666666666667,3.0,1.0,0.6470588235294117,391.0,138.0,0.5757575757575757,132.0,56.0,0.3333333333333333,0.0,0.40789473684210525,0.39655172413793105,0.0,0.0,0.0,0.0,9.849955869373346,186.0,9.2,46.0,6.884377758164166,130.0,11.2,56.0,24.14827890556046,456.0,23.2,116.0,2.383053839364519,45.0,1.4,7.0,6.831421006178288,129.0,5.0,25.0,0.6354810238305384,12.0,2.8,14.0,0.3177405119152692,6.0,0.4,2.0,0.1059135039717564,2.0,0.0,0.0,0.3177405119152692,6.0,0.2,1.0,0.18375992939099733,3.4699999999999998,0.13399999999999998,0.6699999999999999,0.18181818181818182,3.4333333333333336,0.45999999999999996,2.3,0.0529567519858782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.883333333333333,5.0,28.0,29.0,66.0,69.0,67.0,70.0,2017-08-05, Mexico,Bantamweight,0.0,0.0,0.0,S-DEC,1.0,Alejandro Perez,Alejandro Perez,Andre Soukhamthath
0.6153846153846154,65.0,25.0,0.6799999999999999,25.0,8.0,0.5135135135135135,888.0,432.0,0.44799999999999995,125.0,69.0,0.3246753246753247,0.25,0.4434876210979548,0.5384615384615384,0.0,0.0,0.0,0.0,9.078222548659566,412.0,6.240713224368499,70.0,7.2713918472273225,330.0,3.7444279346210996,42.0,20.470069775982374,929.0,11.589895988112927,130.0,0.9915534337128168,45.0,0.8023774145616642,9.0,5.442526625045906,247.0,3.4769687964338782,39.0,2.6441424899008448,120.0,1.9613670133729568,22.0,2.401762761659934,109.0,2.674591381872214,30.0,0.5508630187293426,25.0,0.44576523031203563,5.0,1.6966580976863754,77.0,1.7830609212481425,20.0,0.1266984943077488,5.749999999999999,0.12481426448736997,1.4,1.1707675358060963,53.13333333333333,0.3328380386329866,3.7333333333333334,0.022034520749173704,1.0,0.17830609212481427,2.0,0.17627616599338963,8.0,0.08915304606240713,1.0,45.38333333333333,11.216666666666667,29.0,31.0,65.0,62.0,65.0,64.0,2017-08-05, Mexico,Flyweight,0.0,1.0,0.0,"KO/TKO, Punch",1.0,Dustin Ortiz,Dustin Ortiz,Hector Sandoval
0.8518518518518519,27.0,4.0,0.537037037037037,108.0,50.0,0.5451127819548872,798.0,363.0,0.5891059798697453,1689.0,694.0,0.0,0.4396551724137931,0.4652173913043478,0.37626262626262624,0.0961153384060873,4.0,0.045601368041041236,4.0,7.713255907088506,321.0,6.794603838115145,596.0,8.362034441329595,348.0,7.569827094812846,664.0,16.57989587505006,690.0,18.05814174425233,1584.0,0.9371245494593512,39.0,0.44461333840015205,39.0,5.334401281537845,222.0,5.415162454873647,475.0,1.4417300760913097,60.0,0.9348280448413454,82.0,1.9943932719263116,83.0,1.288238647159415,113.0,0.0,0.0,0.5814174425232758,51.0,0.07208650380456548,3.0,1.322439673190196,116.0,0.20064076892270724,8.35,0.15253657609728297,13.380000000000003,0.1461754104925911,6.083333333333333,0.8650959528785864,75.88333333333333,0.024028834601521824,1.0,0.0,0.0,0.0,0.0,0.011400342010260309,1.0,41.61666666666667,87.71666666666665,31.0,38.0,74.0,72.0,75.0,75.0,2017-08-05, Mexico,Middleweight,0.0,0.0,0.0,S-DEC,1.0,Sam Alvey,Sam Alvey,Rashad Evans
1.0,0.0,0.0,,,,0.5371900826446281,121.0,56.0,,,,0.0,,0.4628099173553719,,0.5217391304347826,1.0,,,29.217391304347828,56.0,,,15.130434782608697,29.0,,,63.1304347826087,121.0,,,1.0434782608695652,2.0,,,20.869565217391305,40.0,,,7.304347826086957,14.0,,,1.0434782608695652,2.0,,,0.0,0.0,,,0.0,0.0,,,0.4382608695652174,0.84,,,0.017391304347826087,0.03333333333333333,,,0.0,0.0,,,0.0,0.0,,,1.9166666666666665,0.0,24.0,23.0,68.0,71.0,71.0,71.0,2017-08-05, Mexico,Featherweight,0.0,1.0,0.0,"KO/TKO, Kick",0.0,Humberto Bandenay,Martin Bravo,Humberto Bandenay
0.41666666666666663,12.0,7.0,1.0,0.0,0.0,0.518628912071535,671.0,323.0,0.6344827586206896,145.0,53.0,0.5,0.2,0.5264586160108549,0.21804511278195488,0.21450459652706844,7.0,0.10526315789473684,1.0,11.889683350357508,388.0,3.0526315789473686,29.0,7.967313585291113,260.0,5.578947368421052,53.0,22.584269662921347,737.0,14.0,133.0,2.635342185903984,86.0,0.7368421052631579,7.0,6.6496424923391215,217.0,1.5789473684210527,15.0,2.6046986721144023,85.0,0.7368421052631579,7.0,1.5628192032686414,51.0,0.42105263157894735,4.0,0.09193054136874362,3.0,0.10526315789473684,1.0,0.18386108273748725,6.0,0.5263157894736842,5.0,0.14862104187946884,4.85,0.11578947368421054,1.1,0.2160367722165475,7.05,0.3017543859649123,2.8666666666666667,0.0,0.0,0.21052631578947367,2.0,0.0,0.0,0.0,0.0,32.63333333333333,9.5,36.0,28.0,72.0,72.0,73.0,76.0,2017-08-05, Mexico,Welterweight,0.0,1.0,0.0,"KO/TKO, Punch",0.0,Niko Price,Alan Jouban,Niko Price
