,blue_probs,red_probs,pred_winner,winner,correct_pred,event_dates,open_red,open_blue,close1_red,close1_blue,close2_red,close2_blue,fighter_red,fighter_blue
421,0.7845128,0.21548717,0,1,0,2018-11-24,,,,,,,song yadong,vince morales
422,0.40893316,0.59106684,1,1,1,2018-11-24,,,,,,,alistair overeem,sergei pavlovich
423,0.7903181,0.20968191,0,0,1,2018-11-24,115.0,-155.0,-250.0,200.0,-240.0,205.0,curtis blaydes,francis ngannou
424,0.5913309,0.40866914,0,1,0,2018-11-24,260.0,-380.0,285.0,-400.0,300.0,-350.0,wu yanan,lauren mueller
425,0.5484842,0.4515158,0,1,0,2018-11-30,-195.0,155.0,100.0,-127.0,107.0,-120.0,joseph benavidez,alex perez
426,0.16111386,0.83888614,1,1,1,2018-11-30,-185.0,145.0,-400.0,280.0,-340.0,300.0,tim means,ricky rainey
427,0.5176122,0.4823878,0,0,1,2018-11-30,,,,,,,ricky glenn,kevin aguilar
428,0.35205448,0.6479455,1,0,0,2018-11-30,,,,,,,julija stoliarenko,leah letson
429,0.6437774,0.35622266,0,1,0,2018-11-30,-185.0,145.0,-143.0,113.0,-133.0,120.0,maurice greene,michel batista
430,0.5785807,0.42141932,0,1,0,2018-11-30,-245.0,175.0,-556.0,385.0,-500.0,425.0,raoni barcelos,chris gutierrez
431,0.6965711,0.3034289,0,1,0,2018-11-30,-185.0,145.0,-340.0,250.0,-333.0,280.0,roosevelt roberts,darrell horcher
432,0.7283032,0.2716968,0,0,1,2018-11-30,-110.0,-130.0,-111.0,-120.0,100.0,-111.0,darren stewart,edmen shahbazyan
433,0.48890734,0.51109266,1,1,1,2018-11-30,195.0,-275.0,-333.0,245.0,-290.0,250.0,pedro munhoz,bryan caraway
434,0.86631495,0.13368504,0,0,1,2018-11-30,-215.0,165.0,-115.0,-111.0,-110.0,-105.0,pannie kianzad,macy chiasson
435,0.75582236,0.24417765,0,1,0,2018-11-30,130.0,-170.0,-180.0,150.0,-175.0,155.0,juan espino,justin frazier
436,0.566684,0.433316,0,0,1,2018-11-30,165.0,-215.0,250.0,-333.0,270.0,-315.0,rafael dos anjos,kamaru usman
437,0.3848654,0.6151346,1,0,0,2018-11-30,265.0,-385.0,225.0,-303.0,240.0,-265.0,ji yeon kim,antonina shevchenko
438,0.61423916,0.38576084,0,1,0,2018-12-01,,,,,,,jimmy crute,paul craig
439,0.61156,0.38843998,0,0,1,2018-12-01,255.0,-365.0,270.0,-370.0,310.0,-320.0,mizuto hirota,christos giagos
440,0.42699087,0.57300913,1,1,1,2018-12-01,-195.0,155.0,-172.0,128.0,-148.0,140.0,keita nakamura,salim touahri
441,0.24433589,0.7556641,1,1,1,2018-12-01,-150.0,110.0,125.0,-161.0,130.0,-145.0,wilson reis,ben nguyen
442,0.35345805,0.64654195,1,0,0,2018-12-01,,,,,,,yushin okami,aleksei kunchenko
443,0.6206323,0.3793677,0,0,1,2018-12-01,255.0,-365.0,300.0,-400.0,330.0,-360.0,elias garcia,kai kara france
444,0.41435707,0.58564293,1,0,0,2018-12-01,265.0,-385.0,450.0,-625.0,450.0,-600.0,suman mokhtarian,sodiq yusuff
445,0.5982725,0.4017275,0,0,1,2018-12-01,-155.0,115.0,-115.0,-111.0,-110.0,-105.0,mark hunt,justin willis
446,0.5033797,0.49662027,0,1,0,2018-12-01,160.0,-210.0,400.0,-556.0,420.0,-525.0,mauricio rua,tyson pedro
447,0.81305534,0.18694466,0,1,0,2018-12-01,-135.0,-105.0,-161.0,127.0,-147.0,140.0,junior dos santos,tai tuivasa
448,0.22710586,0.77289414,1,0,0,2018-12-01,-105.0,-135.0,-152.0,125.0,-150.0,131.0,jake matthews,anthony rocco martin
449,0.31506348,0.6849365,1,0,0,2018-12-01,285.0,-405.0,400.0,-556.0,425.0,-550.0,alex gorgees,damir ismagulov
450,0.40160775,0.59839225,1,0,0,2018-12-08,280.0,-400.0,400.0,-625.0,435.0,-550.0,devin clark,aleksandar rakic
451,0.3046019,0.6953981,1,1,1,2018-12-08,-425.0,305.0,-556.0,400.0,-530.0,425.0,diego ferreira,kyle nelson
452,0.3187307,0.6812693,1,0,0,2018-12-08,-285.0,205.0,-400.0,300.0,-400.0,330.0,chad laprise,dhiego lima
453,0.18469942,0.8153006,1,1,1,2018-12-08,-215.0,165.0,-175.0,135.0,-155.0,150.0,brad katona,matthew lopez
454,0.23833132,0.7616687,1,1,1,2018-12-08,125.0,-165.0,-161.0,105.0,-125.0,130.0,elias theodorou,eryk anders
455,0.09689307,0.9031069,1,0,0,2018-12-08,-105.0,-135.0,-161.0,109.0,-129.0,130.0,olivier aubin mercier,gilbert burns
456,0.68199694,0.3180031,0,1,0,2018-12-08,-180.0,140.0,-200.0,162.0,-189.0,170.0,hakeem dawodu,kyle bochniak
457,0.4836473,0.5163527,1,0,0,2018-12-08,145.0,-185.0,160.0,-190.0,165.0,-185.0,jimi manuwa,thiago santos
458,0.42740947,0.57259053,1,0,0,2018-12-08,-120.0,-120.0,125.0,-155.0,135.0,-145.0,alex oliveira,gunnar nelson
459,0.4159873,0.5840127,1,1,1,2018-12-08,-300.0,250.0,-333.0,250.0,-300.0,275.0,valentina shevchenko,joanna jedrzejczyk
460,0.484403,0.515597,1,1,1,2018-12-08,-140.0,120.0,-111.0,-120.0,100.0,-110.0,max holloway,brian ortega
461,0.0698145,0.9301855,1,0,0,2018-12-08,,,,,,,katlyn cerminara,jessica eye
462,0.5523073,0.4476927,0,0,1,2018-12-08,-380.0,260.0,-333.0,240.0,-280.0,255.0,claudia gadelha,nina nunes
463,0.48777896,0.51222104,1,1,1,2018-12-15,-185.0,145.0,-175.0,145.0,-165.0,150.0,dan ige,jordan griffin
464,0.3926474,0.6073526,1,0,0,2018-12-15,145.0,-185.0,255.0,-357.0,275.0,-305.0,trevor smith,zak cummings
465,0.66494167,0.3350583,0,0,1,2018-12-15,-155.0,115.0,-125.0,-105.0,-115.0,101.0,jared gordon,joaquim silva
466,0.30977964,0.69022036,1,0,0,2018-12-15,185.0,-265.0,375.0,-500.0,380.0,-470.0,chris de la rocha,juan adams
467,0.15861869,0.8413813,1,0,0,2018-12-15,145.0,-185.0,130.0,-161.0,133.0,-150.0,gerald meerschaert,jack hermansson
468,0.75503206,0.24496797,0,0,1,2018-12-15,-215.0,165.0,-143.0,-115.0,-105.0,120.0,adam milstead,mike rodriguez
469,0.5334959,0.4665041,0,0,1,2018-12-15,,,,,,,king green,drakkar klose
470,0.2863189,0.7136811,1,0,0,2018-12-15,175.0,-245.0,250.0,-333.0,270.0,-310.0,jim miller,charles oliveira
471,0.17952752,0.8204725,1,1,1,2018-12-15,135.0,-175.0,-165.0,130.0,-161.0,145.0,rob font,sergio pettis
472,0.6173961,0.38260385,0,0,1,2018-12-15,-275.0,195.0,-400.0,275.0,-335.0,300.0,kevin lee,al iaquinta
473,0.4269526,0.5730474,1,1,1,2018-12-15,-105.0,-135.0,-105.0,-125.0,100.0,-115.0,edson barboza,dan hooker
474,0.6721134,0.32788655,0,1,0,2018-12-15,225.0,-305.0,230.0,-303.0,240.0,-270.0,zak ottow,dwight grant
475,0.8205426,0.1794574,0,0,1,2018-12-29,125.0,-145.0,140.0,-180.0,155.0,-172.0,brian kelleher,montel jackson
476,0.16903734,0.83096266,1,1,1,2018-12-29,-200.0,170.0,-164.0,130.0,-150.0,137.0,curtis millender,siyar bahadurzada
477,0.37986696,0.62013304,1,1,1,2018-12-29,105.0,-125.0,130.0,-170.0,150.0,-161.0,uriah hall,bevon lewis
478,0.24710447,0.75289553,1,1,1,2018-12-29,-110.0,-110.0,-129.0,100.0,-120.0,109.0,nathaniel wood,andre ewell
479,0.3944589,0.6055411,1,0,0,2018-12-29,165.0,-190.0,365.0,-500.0,380.0,-460.0,bj penn,ryan hall
480,0.3907724,0.6092276,1,0,0,2018-12-29,110.0,-130.0,275.0,-357.0,290.0,-335.0,douglas silva de andrade,petr yan
481,0.40751576,0.59248424,1,0,0,2018-12-29,-110.0,-110.0,-139.0,110.0,-130.0,120.0,cat zingano,megan anderson
482,0.40362608,0.5963739,1,2,0,2018-12-29,150.0,-175.0,180.0,-227.0,187.0,-210.0,andrei arlovski,walt harris
483,0.31279022,0.6872098,1,0,0,2018-12-29,,,,,,,chad mendes,alexander volkanovski
484,0.5190258,0.48097417,0,0,1,2018-12-29,-110.0,-110.0,-139.0,110.0,-130.0,110.0,ilir latifi,corey anderson
485,0.66405857,0.3359414,0,0,1,2018-12-29,105.0,-125.0,-120.0,-125.0,100.0,100.0,carlos condit,michael chiesa
486,0.82209134,0.17790863,0,0,1,2018-12-29,-280.0,200.0,-213.0,170.0,-195.0,175.0,cristiane justino,amanda nunes
487,0.17286682,0.8271332,1,1,1,2018-12-29,-200.0,170.0,-333.0,245.0,-290.0,250.0,jon jones,alexander gustafsson
488,0.59132063,0.40867934,0,0,1,2019-01-19,-130.0,-110.0,-220.0,170.0,-200.0,180.0,alexander hernandez,donald cerrone
489,0.28898388,0.7110161,1,0,0,2019-01-19,115.0,-155.0,162.0,-227.0,170.0,-200.0,belal muhammad,geoff neal
490,0.31403434,0.68596566,1,1,1,2019-01-19,-170.0,130.0,-108.0,-139.0,110.0,-112.0,dennis bermudez,te edwards
491,0.30379468,0.6962053,1,1,1,2019-01-19,-475.0,325.0,-625.0,380.0,-500.0,475.0,cory sandhagen,mario bautista
492,0.533072,0.46692804,0,1,0,2019-01-19,-275.0,195.0,-300.0,200.0,-250.0,250.0,alonzo menifield,vinicius moreira
493,0.357436,0.642564,1,1,1,2019-01-19,,,,,,,joanne wood,ariane da silva
494,0.21836323,0.7816368,1,0,0,2019-01-19,-215.0,165.0,-165.0,130.0,-160.0,145.0,kyle stewart,chance rencountre
495,0.548096,0.451904,0,1,0,2019-01-19,-105.0,-115.0,-113.0,-111.0,-110.0,-107.0,glover teixeira,karl roberson
496,0.3173952,0.6826048,1,1,1,2019-01-19,-210.0,160.0,-184.0,150.0,-175.0,159.0,paige vanzant,rachael ostovich
497,0.20360613,0.7963939,1,1,1,2019-01-19,-380.0,260.0,-240.0,187.0,-227.0,200.0,joseph benavidez,dustin ortiz
498,0.58081734,0.41918266,0,1,0,2019-01-19,-230.0,170.0,-556.0,375.0,-470.0,400.0,gregor gillespie,yancy medeiros
499,0.4546334,0.5453666,1,0,0,2019-01-19,-245.0,175.0,-556.0,360.0,-450.0,400.0,greg hardy,allen crowder
500,0.63705134,0.36294863,0,1,0,2019-01-19,135.0,-175.0,185.0,-240.0,205.0,-225.0,henry cejudo,tj dillashaw
501,0.16809183,0.83190817,1,1,1,2019-02-02,175.0,-245.0,115.0,-161.0,130.0,-135.0,markus perez,anthony hernandez
502,0.44352418,0.5564758,1,0,0,2019-02-02,145.0,-185.0,-170.0,125.0,-152.0,150.0,ricardo ramos,said nurmagomedov
503,0.5001342,0.49986577,0,1,0,2019-02-02,-135.0,-105.0,-139.0,100.0,-125.0,119.0,geraldo de freitas,felipe colares
504,0.30081493,0.6991851,1,0,0,2019-02-02,100.0,-140.0,-146.0,100.0,-125.0,126.0,junior albini,jairzinho rozenstruik
505,0.20364183,0.79635817,1,1,1,2019-02-02,170.0,-230.0,155.0,-200.0,170.0,-180.0,thiago alves,max griffin
506,0.40948367,0.5905163,1,1,1,2019-02-02,160.0,-210.0,162.0,-225.0,190.0,-189.0,mara romero borella,taila santos
507,0.20253402,0.797466,1,0,0,2019-02-02,-405.0,285.0,-400.0,245.0,-290.0,300.0,bibulatov magomed,rogerio bontorin
508,0.5108655,0.4891345,0,1,0,2019-02-02,,,,,,,livinha souza,sarah frota
509,0.527088,0.472912,0,1,0,2019-02-02,-400.0,280.0,-235.0,175.0,-213.0,195.0,johnny walker,justin ledet
510,0.28044033,0.71955967,1,1,1,2019-02-02,-145.0,105.0,-125.0,100.0,-120.0,100.0,charles oliveira,david teymur
511,0.37571478,0.6242852,1,1,1,2019-02-02,-155.0,115.0,-200.0,162.0,-189.0,170.0,demian maia,lyman good
512,0.553987,0.446013,0,0,1,2019-02-02,165.0,-215.0,125.0,-158.0,138.0,-150.0,raphael assuncao,marlon moraes
513,0.75809747,0.24190253,0,1,0,2019-02-02,-120.0,-120.0,-110.0,-125.0,100.0,-110.0,jose aldo,renato moicano
514,0.2678423,0.7321577,1,1,1,2019-02-09,-275.0,195.0,-400.0,300.0,-380.0,320.0,shane young,austin arnett
515,0.5071317,0.49286827,0,0,1,2019-02-09,,,,,,,wulijiburen,jonathan martinez
516,0.55373394,0.44626608,0,0,1,2019-02-09,220.0,-300.0,182.0,-250.0,200.0,-212.0,callan potter,jalin turner
517,0.25413644,0.74586356,1,0,0,2019-02-09,225.0,-305.0,285.0,-400.0,300.0,-350.0,teruto ishihara,kyung ho kang
518,0.20077777,0.79922223,1,1,1,2019-02-09,-245.0,175.0,-278.0,200.0,-235.0,225.0,kai kara france,raulian paiva
519,0.24521267,0.7547873,1,1,1,2019-02-09,-230.0,170.0,-300.0,225.0,-270.0,250.0,devonte smith,dong hyun ma
520,0.22301501,0.776985,1,1,1,2019-02-09,-120.0,-120.0,-250.0,200.0,-235.0,210.0,montana de la rosa,nadia kassem
521,0.45664918,0.5433508,1,0,0,2019-02-09,-175.0,135.0,-115.0,-111.0,-110.0,-105.0,rani yahya,ricky simon
522,0.17871094,0.82128906,1,1,1,2019-02-09,,,,,,,lando vannata,marcos mariano
523,0.34775484,0.65224516,1,1,1,2019-02-09,-400.0,280.0,-556.0,400.0,-515.0,415.0,israel adesanya,anderson silva
524,0.13700777,0.8629922,1,1,1,2019-02-09,,,,,,,jimmy crute,sam alvey
525,0.43304348,0.5669565,1,0,0,2019-02-17,225.0,-305.0,150.0,-200.0,170.0,-175.0,benito lopez,manny bermudez
526,0.58953655,0.41046345,0,0,1,2019-02-17,,,,,,,aleksandra albu,emily whitmire
527,0.2031939,0.7968061,1,0,0,2019-02-17,100.0,-140.0,130.0,-161.0,131.0,-150.0,renan barao,luke sanders
528,0.45234996,0.54765004,1,0,0,2019-02-17,-175.0,135.0,-175.0,135.0,-155.0,150.0,scott holtzman,nik lentz
529,0.55920064,0.44079936,0,0,1,2019-02-17,165.0,-215.0,150.0,-185.0,160.0,-175.0,ashlee evans smith,andrea lee
530,0.6539502,0.34604982,0,0,1,2019-02-17,-265.0,185.0,-139.0,115.0,-135.0,120.0,jimmie rivera,aljamain sterling
531,0.75112796,0.24887203,0,1,0,2019-02-17,155.0,-195.0,110.0,-150.0,130.0,-139.0,andre fili,myles jury
532,0.45131564,0.54868436,1,1,1,2019-02-17,-385.0,265.0,-470.0,350.0,-450.0,375.0,vicente luque,bryan barberena
533,0.7887405,0.21125945,0,0,1,2019-02-17,205.0,-285.0,270.0,-357.0,295.0,-330.0,cortney casey,cynthia calvillo
534,0.35399675,0.64600325,1,0,0,2019-02-17,135.0,-175.0,-125.0,-110.0,-110.0,100.0,james vick,paul felder
535,0.2612418,0.7387582,1,1,1,2019-02-17,130.0,-170.0,170.0,-210.0,175.0,-195.0,francis ngannou,cain velasquez
536,0.5473882,0.45261183,0,0,1,2019-02-17,205.0,-285.0,240.0,-303.0,248.0,-288.0,alex caceres,kron gracie
537,0.30521238,0.6947876,1,0,0,2019-02-23,-125.0,105.0,-140.0,110.0,-133.0,120.0,rustam khabilov,diego ferreira
538,0.42485744,0.57514256,1,0,0,2019-02-23,-240.0,205.0,-470.0,350.0,-450.0,375.0,michel prazeres,ismail naurdiev
539,0.5040062,0.4959938,0,1,0,2019-02-23,100.0,-120.0,-144.0,100.0,-125.0,124.0,damir hadzovic,marco polo reyes
540,0.065342486,0.9346575,1,0,0,2019-02-23,,,,,,,veronica hardy,gillian robertson
541,0.117224395,0.8827756,1,0,0,2019-02-23,-130.0,110.0,200.0,-260.0,220.0,-245.0,daniel teymur,chris fishgold
542,0.62651527,0.3734847,0,1,0,2019-02-23,125.0,-145.0,130.0,-170.0,145.0,-160.0,dwight grant,carlo pedersoli jr
543,0.60544467,0.39455533,0,1,0,2019-02-23,-110.0,-110.0,-333.0,250.0,-305.0,265.0,damir ismagulov,joel alvarez
544,0.33714724,0.66285276,1,0,0,2019-02-23,175.0,-205.0,220.0,-333.0,250.0,-260.0,john dodson,petr yan
545,0.6427789,0.35722113,0,1,0,2019-02-23,-110.0,-110.0,-155.0,125.0,-152.0,135.0,liz carmouche,lucie pudilova
546,0.11960417,0.8803958,1,0,0,2019-02-23,165.0,-190.0,175.0,-220.0,180.0,-210.0,gian villante,michal oleksiejczuk
547,0.90935796,0.090642035,0,1,0,2019-02-23,-110.0,-110.0,-115.0,-111.0,-111.0,-105.0,stefan struve,marcos rogerio de lima
548,0.6567875,0.34321246,0,0,1,2019-02-23,120.0,-140.0,100.0,-130.0,110.0,-125.0,jan blachowicz,thiago santos
549,0.6457852,0.35421482,0,1,0,2019-02-23,,,,,,,magomed ankalaev,klidson abreu
550,0.35372996,0.64627004,1,0,0,2019-03-02,220.0,-300.0,225.0,-330.0,270.0,-278.0,jeremy stephens,zabit magomedsharipov
551,0.5732801,0.42671987,0,0,1,2019-03-02,220.0,-300.0,400.0,-556.0,415.0,-515.0,gina mazany,macy chiasson
552,0.3638972,0.6361028,1,1,1,2019-03-02,-145.0,105.0,-161.0,125.0,-145.0,130.0,edmen shahbazyan,charles byrd
553,0.4137603,0.5862397,1,1,1,2019-03-02,160.0,-210.0,200.0,-252.0,212.0,-240.0,diego sanchez,mickey gall
554,0.61571324,0.3842868,0,1,0,2019-03-02,-155.0,115.0,-185.0,150.0,-170.0,160.0,cody stamann,alejandro perez
555,0.72116053,0.2788395,0,0,1,2019-03-02,165.0,-215.0,130.0,-180.0,155.0,-161.0,misha cirkunov,johnny walker
556,0.7849337,0.21506628,0,0,1,2019-03-02,-350.0,250.0,-289.0,225.0,-278.0,249.0,polyana viana,hannah cifers
557,0.0863722,0.9136278,1,0,0,2019-03-02,,,,,,,tecia pennington,zhang weili
558,0.16635728,0.8336427,1,0,0,2019-03-02,145.0,-185.0,225.0,-280.0,240.0,-270.0,robbie lawler,ben askren
559,0.074664,0.925336,1,0,0,2019-03-02,-145.0,105.0,-200.0,165.0,-190.0,170.0,tyron woodley,kamaru usman
560,0.29347384,0.70652616,1,1,1,2019-03-02,-900.0,600.0,-800.0,450.0,-714.0,550.0,jon jones,anthony smith
561,0.43674064,0.56325936,1,0,0,2019-03-02,-185.0,145.0,-178.0,140.0,-160.0,153.0,cody garbrandt,pedro munhoz
562,0.71787,0.28213,0,1,0,2019-03-09,-185.0,145.0,-200.0,150.0,-175.0,170.0,grant dawson,julian erosa
563,0.35433543,0.6456646,1,1,1,2019-03-09,-210.0,160.0,-240.0,180.0,-222.0,200.0,anthony rocco martin,sergio moraes
564,0.8183074,0.18169259,0,1,0,2019-03-09,-190.0,150.0,-189.0,155.0,-175.0,162.0,alex morono,zak ottow
565,0.67115724,0.3288428,0,0,1,2019-03-09,-210.0,160.0,-138.0,100.0,-125.0,118.0,louis smolka,matt schnell
566,0.17648482,0.8235152,1,1,1,2019-03-09,110.0,-150.0,180.0,-260.0,220.0,-222.0,maurice greene,jeff hughes
567,0.34855777,0.6514422,1,0,0,2019-03-09,,,,,,,marion reneau,yana santos
568,0.19801134,0.80198866,1,1,1,2019-03-09,-185.0,145.0,-227.0,180.0,-220.0,187.0,beneil dariush,drew dober
569,0.7173832,0.2826168,0,0,1,2019-03-09,170.0,-230.0,132.0,-164.0,137.0,-152.0,tim boetsch,omari akhmedov
570,0.44604635,0.55395365,1,1,1,2019-03-09,-130.0,-110.0,100.0,-128.0,108.0,-120.0,blagoy ivanov,ben rothwell
571,0.28750277,0.71249723,1,0,0,2019-03-09,-115.0,-125.0,-213.0,165.0,-190.0,175.0,tim means,niko price
572,0.39453048,0.6054695,1,1,1,2019-03-09,-115.0,-125.0,100.0,-139.0,110.0,-120.0,elizeu zaleski dos santos,curtis millender
573,0.2736876,0.7263124,1,0,0,2019-03-09,105.0,-145.0,180.0,-240.0,200.0,-222.0,derrick lewis,junior dos santos
574,0.93420756,0.06579241,0,1,0,2019-03-09,-175.0,135.0,-152.0,115.0,-135.0,125.0,alex white,dan moret
575,0.6015567,0.39844328,0,1,0,2019-03-16,-290.0,210.0,-151.0,110.0,-138.0,131.0,arnold allen,jordan rinaldi
576,0.46509457,0.53490543,1,1,1,2019-03-16,175.0,-245.0,115.0,-340.0,310.0,-135.0,mike grundy,nad narimani
577,0.20674306,0.79325694,1,1,1,2019-03-16,-145.0,105.0,-189.0,155.0,-175.0,162.0,molly mccann,priscila cachoeira
578,0.10231972,0.8976803,1,0,0,2019-03-16,-135.0,-105.0,117.0,-152.0,130.0,-137.0,danny henry,dan ige
579,0.26420283,0.73579717,1,0,0,2019-03-16,-215.0,165.0,-170.0,130.0,-160.0,150.0,nicolae negumereanu,saparbeg safarov
580,0.46333867,0.5366613,1,1,1,2019-03-16,185.0,-265.0,155.0,-190.0,165.0,-180.0,marc diakiese,joe duffy
581,0.5759747,0.4240253,0,1,0,2019-03-16,-175.0,135.0,-160.0,111.0,-131.0,130.0,jack marshman,john phillips
582,0.31086826,0.68913174,1,1,1,2019-03-16,-265.0,185.0,-365.0,250.0,-300.0,300.0,nathaniel wood,jose quinonez
583,0.70668256,0.29331744,0,0,1,2019-03-16,165.0,-215.0,200.0,-265.0,225.0,-250.0,volkan oezdemir,dominick reyes
584,0.14590639,0.8540936,1,1,1,2019-03-16,-130.0,-110.0,-150.0,120.0,-140.0,126.0,leon edwards,gunnar nelson
585,0.1760847,0.8239153,1,0,0,2019-03-16,-245.0,175.0,-225.0,185.0,-223.0,188.0,darren till,jorge masvidal
586,0.79884815,0.20115188,0,0,1,2019-03-16,140.0,-180.0,125.0,-160.0,130.0,-145.0,danny roberts,claudio silva
587,0.3498369,0.6501631,1,0,0,2019-03-23,-165.0,125.0,260.0,-335.0,275.0,-320.0,ryan macdonald,chris gutierrez
588,0.27036065,0.72963935,1,0,0,2019-03-23,-230.0,170.0,-146.0,125.0,-145.0,126.0,alexis davis,jennifer maia
589,0.27590424,0.72409576,1,1,1,2019-03-23,-245.0,175.0,-175.0,150.0,-170.0,150.0,marlon vera,frankie saenz
590,0.2534383,0.7465617,1,1,1,2019-03-23,-265.0,185.0,-280.0,235.0,-275.0,240.0,maycee barber,jj aldrich
591,0.31547457,0.68452543,1,1,1,2019-03-23,-110.0,-130.0,132.0,-155.0,135.0,-152.0,randa markos,angela hill
592,0.55356073,0.4464393,0,0,1,2019-03-23,-150.0,110.0,-140.0,110.0,-130.0,120.0,eric shelton,jordan espinosa
593,0.81971204,0.18028796,0,1,0,2019-03-23,145.0,-185.0,130.0,-155.0,135.0,-150.0,bryce mitchell,bobby moffett
594,0.35425615,0.64574385,1,1,1,2019-03-23,-230.0,170.0,-230.0,185.0,-225.0,195.0,luis pena,steven peterson
595,0.2741173,0.7258827,1,1,1,2019-03-23,-215.0,165.0,-310.0,250.0,-300.0,260.0,john makdessi,jesus pinedo
596,0.85741186,0.14258811,0,1,0,2019-03-23,-245.0,175.0,-275.0,200.0,-250.0,235.0,curtis blaydes,justin willis
597,0.3506614,0.6493386,1,0,0,2019-03-23,-285.0,205.0,-430.0,300.0,-400.0,345.0,stephen thompson,anthony pettis
598,0.43912858,0.5608714,1,1,1,2019-03-23,135.0,-175.0,130.0,-170.0,150.0,-160.0,jussier formiga,deiveson figueiredo
599,0.3403839,0.6596161,1,1,1,2019-03-30,-335.0,245.0,-360.0,275.0,-350.0,295.0,marina rodriguez,jessica aguilar
600,0.4742872,0.5257128,1,1,1,2019-03-30,-185.0,145.0,-390.0,275.0,-357.0,328.0,alex perez,mark de la rosa
601,0.15335876,0.84664124,1,0,0,2019-03-30,-175.0,135.0,-172.0,140.0,-160.0,145.0,sabina mazo,maryna moroz
602,0.22896701,0.771033,1,0,0,2019-03-30,-350.0,250.0,-278.0,190.0,-230.0,225.0,ray borg,casey kenney
603,0.6435187,0.35648134,0,1,0,2019-03-30,-265.0,185.0,-225.0,180.0,-210.0,185.0,kevin holland,gerald meerschaert
604,0.77631897,0.22368103,0,0,1,2019-03-30,125.0,-165.0,-139.0,105.0,-125.0,113.0,enrique barzola,kevin aguilar
605,0.6542207,0.34577927,0,0,1,2019-03-30,255.0,-365.0,350.0,-600.0,450.0,-455.0,ross pearson,desmond green
606,0.7644507,0.23554929,0,0,1,2019-03-30,-215.0,165.0,-195.0,150.0,-175.0,170.0,kennedy nzechukwu,paul craig
607,0.25067198,0.749328,1,1,1,2019-03-30,-135.0,-105.0,-152.0,125.0,-145.0,125.0,sodiq yusuff,sheymon moraes
608,0.7762555,0.22374454,0,0,1,2019-03-30,,,,,,,karolina kowalkiewicz,michelle waterson gomez
609,0.36065972,0.6393403,1,1,1,2019-03-30,-140.0,100.0,120.0,-164.0,130.0,-145.0,josh emmett,michael johnson
610,0.6241178,0.3758822,0,0,1,2019-03-30,-120.0,-120.0,110.0,-170.0,145.0,-139.0,david branch,jack hermansson
611,0.59417045,0.40582952,0,0,1,2019-03-30,-135.0,-105.0,-125.0,100.0,-120.0,102.0,edson barboza,justin gaethje
612,0.2502964,0.7497036,1,0,0,2019-04-13,175.0,-245.0,130.0,-170.0,150.0,-161.0,wilson reis,alexandre pantoja
613,0.7606393,0.2393607,0,0,1,2019-04-13,125.0,-165.0,142.0,-175.0,150.0,-162.0,lauren mueller,poliana botelho
614,0.30996853,0.69003147,1,1,1,2019-04-13,250.0,-350.0,-600.0,400.0,-556.0,450.0,montel jackson,andre soukhamthath
615,0.22180885,0.77819115,1,0,0,2019-04-13,-175.0,135.0,125.0,-155.0,135.0,-148.0,curtis millender,belal muhammad
616,0.12394494,0.87605506,1,0,0,2019-04-13,-150.0,110.0,-175.0,120.0,-152.0,155.0,boston salmon,khalid taha
617,0.096556306,0.9034437,1,1,1,2019-04-13,165.0,-215.0,100.0,-130.0,110.0,-125.0,max griffin,zelim imadaev
618,0.40468228,0.5953177,1,1,1,2019-04-13,-105.0,-135.0,-200.0,150.0,-175.0,170.0,brandon davis,randy costa
619,0.4766168,0.5233832,1,0,0,2019-04-13,-165.0,125.0,-165.0,125.0,-147.0,145.0,jalin turner,matt frevola
620,0.015436411,0.9845636,1,0,0,2019-04-13,-155.0,115.0,100.0,-130.0,110.0,-125.0,alan jouban,dwight grant
621,0.26795626,0.73204374,1,0,0,2019-04-13,,,,,,,eryk anders,khalil rountree jr
622,0.80819476,0.19180521,0,0,1,2019-04-13,185.0,-220.0,150.0,-178.0,153.0,-170.0,kelvin gastelum,israel adesanya
623,0.24264562,0.7573544,1,0,0,2019-04-13,-155.0,115.0,100.0,-138.0,118.0,-125.0,ovince st preux,nikita krylov
624,0.313277,0.686723,1,0,0,2019-04-13,-230.0,170.0,-227.0,180.0,-220.0,190.0,max holloway,dustin poirier
625,0.5984019,0.4015981,0,1,0,2019-04-20,-305.0,225.0,-455.0,340.0,-410.0,350.0,movsar evloev,seungwoo choi
626,0.4308933,0.5691067,1,1,1,2019-04-20,-180.0,140.0,112.0,-152.0,125.0,-132.0,magomed mustafaev,rafael fiziev
627,0.24139363,0.7586064,1,0,0,2019-04-20,-185.0,145.0,-143.0,109.0,-129.0,120.0,marcin tybura,shamil abdurakhimov
628,0.38839293,0.6116071,1,1,1,2019-04-20,-130.0,-110.0,-152.0,117.0,-137.0,130.0,alexander yakovlev,alex da silva
629,0.43404245,0.56595755,1,1,1,2019-04-20,-130.0,-110.0,-125.0,-110.0,-110.0,100.0,sultan aliev,keita nakamura
630,0.11109966,0.88890034,1,0,0,2019-04-20,130.0,-170.0,175.0,-220.0,185.0,-213.0,gadzhimurad antigulov,michal oleksiejczuk
631,0.3797804,0.6202196,1,1,1,2019-04-20,-130.0,-110.0,-235.0,160.0,-189.0,200.0,krzysztof jotko,alen amedovski
