date,target_pct_opening_ev,candidate_count,qualifying_unique_combinations,opening_ev_pct,held_ev_pct,zero_target_no_bet,minimum_stake_scaler,maximum_stake_scaler,scenario_realized_return_min_pct,scenario_realized_return_max_pct
2024-11-02,60,10000,7648,8.413238258603887,5.047942955162331,False,0.5957639997536186,0.9999984426880454,28.366738367177486,43.09041268454025
2024-11-02,70,10000,6290,8.413238258603887,5.88926678102272,False,0.695057999712555,0.999748129978855,33.094528095040395,46.572084506257546
2024-11-02,80,10000,4639,8.413238258603887,6.7305906068831085,False,0.7943519996714914,0.999960365583768,37.822317822903315,51.320793301188964
2024-11-02,90,10000,2592,8.413238258603887,7.5719144327434975,False,0.8936459996304278,0.9999406493874076,44.67832045891297,54.25338979671047
2024-11-02,100,10000,88,8.413238258603887,8.413238258603887,False,0.9929399995893643,1.0,56.19265630627104,57.43366503997821
2024-11-09,50,10000,10000,6.3495122275562625,3.1747561137781313,False,0.5,0.8545379450011418,-1.906117961557845,1.0853565352916188
2024-11-09,60,10000,9411,6.3495122275562625,3.8097073365337577,False,0.6,0.9999499799865521,-2.1948183016043825,1.3024278423499425
2024-11-09,70,10000,6725,6.3495122275562625,4.444658559289384,False,0.7000000000000001,0.9999627483250761,-1.9098441495431655,1.5194991494082664
2024-11-09,80,10000,4408,6.3495122275562625,5.079609782045011,False,0.8,0.9999761931846998,-0.6252006328816702,1.7365704564665903
2024-11-09,90,10000,2297,6.3495122275562625,5.714561004800637,False,0.9,0.9998204188932981,0.8296421425445889,1.953641763524914
2024-11-09,100,10000,55,6.3495122275562625,6.3495122275562625,False,1.0,1.0,2.121724962388156,2.121724962388156
2024-11-16,50,10000,6990,9.019808681022159,4.5099043405110795,False,0.4939544489702427,0.9999604971734831,-15.164047610998264,-0.49852187231286904
2024-11-16,60,10000,5773,9.019808681022159,5.4118852086132945,False,0.5927453387642911,0.9999481589480343,-14.580937144262474,-0.5982262467754427
2024-11-16,70,10000,4626,9.019808681022159,6.31386607671551,False,0.6915362285583396,0.9998185324620652,-12.395828837839968,-0.6979306212380165
2024-11-16,80,10000,3340,9.019808681022159,7.215846944817726,False,0.7903271183523882,0.9997963754701241,-11.024571192618254,-0.7976349957005903
2024-11-16,90,10000,1679,9.019808681022159,8.117827812919943,False,0.8891180081464369,0.9999825738113332,-9.835670543309353,-1.0042669458163735
2024-11-16,100,10000,97,9.019808681022159,9.019808681022159,False,0.9879088979404854,1.0000000000000002,-6.429190348033566,-1.1158521620181927
2024-11-23,50,10000,0,0.0,0.0,True,0.0,0.0,0.0,0.0
2024-11-23,60,10000,0,0.0,0.0,True,0.0,0.0,0.0,0.0
2024-11-23,70,10000,0,0.0,0.0,True,0.0,0.0,0.0,0.0
2024-11-23,80,10000,0,0.0,0.0,True,0.0,0.0,0.0,0.0
2024-11-23,90,10000,0,0.0,0.0,True,0.0,0.0,0.0,0.0
2024-11-23,100,10000,0,0.0,0.0,True,0.0,0.0,0.0,0.0
2024-12-07,50,10000,10000,8.864516765507224,4.432258382753612,False,0.405392546645373,0.5822305129757325,-3.357565420272586,5.149712030307988
2024-12-07,60,10000,10000,8.864516765507224,5.318710059304335,False,0.4864710559744476,0.698676615570879,-4.029078504327104,6.179654436369587
2024-12-07,70,10000,10000,8.864516765507224,6.205161735855057,False,0.5675495653035222,0.8151227181660254,-4.700591588381621,7.209596842431185
2024-12-07,80,10000,10000,8.864516765507224,7.0916134124057795,False,0.6486280746325968,0.9315688207611719,-5.372104672436138,8.239539248492783
2024-12-07,90,10000,9963,8.864516765507224,7.978065088956502,False,0.7297065839616713,0.999062186121851,-6.043617756490654,9.269481654554378
2024-12-07,100,10000,5529,8.864516765507224,8.864516765507224,False,0.810785093290746,1.0,-6.715130840545172,10.299424060615976
2024-12-14,50,10000,10000,10.94036407793595,5.470182038967975,False,0.43284298644275027,0.9868951903658116,-26.089109060759746,1.818008008083839
2024-12-14,60,10000,8280,10.94036407793595,6.56421844676157,False,0.5194115837313004,0.9997398423158118,-27.75844883030849,2.181609609700607
2024-12-14,70,10000,6870,10.94036407793595,7.658254854555166,False,0.6059801810198504,0.999809862546051,-26.174478351271485,2.545211211317375
2024-12-14,80,10000,5534,10.94036407793595,8.752291262348761,False,0.6925487783084004,0.9999203077088694,-22.60124021957773,2.9088128129341424
2024-12-14,90,10000,3641,10.94036407793595,9.846327670142355,False,0.7791173755969504,0.9999757808186782,-17.52290648608483,3.2724144145509095
2024-12-14,100,10000,455,10.94036407793595,10.94036407793595,False,0.8656859728855005,1.0,-13.75428656040272,3.636016016167678
2025-01-11,50,10000,3565,1.1242118300633523,0.5621059150316762,False,0.49690529051634247,0.9999980063075009,-0.17791284888787534,2.1459875925045497
2025-01-11,60,10000,2797,1.1242118300633523,0.6745270980380115,False,0.596286348619611,0.9999802875310798,1.108963486123407,2.57518511100546
2025-01-11,70,10000,2161,1.1242118300633523,0.7869482810443467,False,0.6956674067228794,0.9998053010511632,1.5905234569158357,2.9642868874639516
2025-01-11,80,10000,1545,1.1242118300633523,0.899369464050682,False,0.795048464826148,0.9998519452671403,1.9117004911877538,3.3609290173837563
2025-01-11,90,10000,893,1.1242118300633523,1.011790647057017,False,0.8944295229294164,0.9999690705869236,2.335914870592232,3.742488738522017
2025-01-11,100,10000,134,1.1242118300633523,1.1242118300633523,False,0.9938105810326849,1.0,3.5446349668850923,4.121128747424549
2025-01-18,50,10000,10000,7.727210327986464,3.863605163993232,False,0.485233320573613,0.9892140670521442,7.279384093701177,22.087873487831384
2025-01-18,60,10000,7768,7.727210327986464,4.636326196791878,False,0.5822799846883356,0.9999508941395466,8.735260912441413,25.786729589458446
2025-01-18,70,10000,5554,7.727210327986464,5.4090472295905245,False,0.6793266488030582,0.9998835151436576,10.981757348710191,29.501876201777655
2025-01-18,80,10000,3700,7.727210327986464,6.181768262389172,False,0.7763733129177809,0.9998711879677896,14.992947058683164,32.827409183843
2025-01-18,90,10000,2000,7.727210327986464,6.954489295187818,False,0.8734199770325035,0.9999874994407917,17.466363448268275,35.43357745712212
2025-01-18,100,10000,194,7.727210327986464,7.727210327986464,False,0.970466641147226,1.0,23.125382046538736,37.491066635750265
2025-02-01,50,10000,10000,13.87371948062521,6.936859740312605,False,0.4081706787114256,0.9609613976995824,17.034865879323384,30.86908846660515
2025-02-01,60,10000,9951,13.87371948062521,8.324231688375127,False,0.48980481445371077,0.9999079940209585,20.441839055188066,37.04290615992619
2025-02-01,70,10000,9646,13.87371948062521,9.711603636437648,False,0.5714389501959959,0.9999040676358825,25.16853954549316,43.15082315813465
2025-02-01,80,10000,8062,13.87371948062521,11.098975584500169,False,0.6530730859382811,0.9999982094163411,29.918558797436685,49.3152264664396
2025-02-01,90,10000,5675,13.87371948062521,12.48634753256269,False,0.7347072216805661,0.999973933899296,34.65001442745143,52.99070539739793
2025-02-01,100,10000,1187,13.87371948062521,13.87371948062521,False,0.8163413574228512,1.0,43.916719948373846,58.24090730940903
2025-02-08,50,10000,10000,10.178787145235054,5.089393572617527,False,0.5,0.7974877337397657,17.8780188354666,24.014848966751153
2025-02-08,60,10000,10000,10.178787145235054,6.107272287141032,False,0.6,0.9569852804877188,21.453622602559925,28.81781876010138
2025-02-08,70,10000,8207,10.178787145235054,7.125151001664538,False,0.7,0.9999342297589304,25.02922636965324,32.51094587065183
2025-02-08,80,10000,6405,10.178787145235054,8.143029716188042,False,0.7999999999999999,0.9998588998963703,28.60483013674656,34.75899409705106
2025-02-08,90,10000,3877,10.178787145235054,9.160908430711547,False,0.9,0.9999833734367064,32.180433903839884,37.890771654380586
2025-02-08,100,10000,34,10.178787145235054,10.178787145235054,False,1.0,1.0,40.20924557374765,40.20924557374765
2025-02-15,50,10000,9485,13.350269660846317,6.675134830423159,False,0.42672670280408354,0.9998982486212599,-29.390953294958965,0.3167992982585182
2025-02-15,60,10000,8456,13.350269660846317,8.01016179650779,False,0.5120720433649002,0.9999919620419884,-29.475780458024552,0.3801591579102218
2025-02-15,70,10000,7278,13.350269660846317,9.345188762592421,False,0.5974173839257169,0.9999955779506663,-27.36939058287709,0.44351901756192547
2025-02-15,80,10000,5734,13.350269660846317,10.680215728677053,False,0.6827627244865336,0.9999952609426149,-26.44439502395911,0.5068788772136291
2025-02-15,90,10000,3788,13.350269660846317,12.015242694761685,False,0.7681080650473503,0.9999763771580541,-24.436194777432416,0.5702387368653328
