date,bin_low_pct,bin_high_pct,units,n_scenarios,sample_min,p05,median,p95,sample_max
2025-03-15,80,85,percent_of_opening_ev,247,16.02523755370329,17.46025914193742,18.968378188705625,21.70234050232145,53.292090205069826
2025-03-15,85,90,percent_of_opening_ev,227,16.968645573996007,18.200554724821544,19.335432868410457,20.52377341724832,52.51754049518964
2025-03-15,90,95,percent_of_opening_ev,250,17.80588119746541,18.770428937167704,19.731712253294848,20.88332435515983,52.419158353159666
2025-03-15,95,100,percent_of_opening_ev,252,18.614164267124252,19.601266453736688,20.158268162219933,20.468935945200723,21.750361838150592
2025-03-22,0,5,percent_of_opening_ev,250,15.370905629169137,15.75313001978618,15.991254460332371,17.963665602449723,21.67372567455588
2025-03-22,5,10,percent_of_opening_ev,241,14.914689890045912,15.599807255201075,16.672514291571638,19.78009512421477,26.768149736720673
2025-03-22,10,15,percent_of_opening_ev,240,14.914689890045912,15.617296553796985,17.400489366794282,21.24229036214971,30.597976729761456
2025-03-22,15,20,percent_of_opening_ev,259,14.914689890045912,15.472335529864893,18.43411020612337,23.304841281231454,28.397446593255285
2025-03-22,20,25,percent_of_opening_ev,253,14.914689890045912,15.550099474555179,19.007915489241995,24.32771383062212,30.820640103779652
2025-03-22,25,30,percent_of_opening_ev,232,14.914689890045912,16.156683666617244,20.273617257912427,27.31803838579438,30.93812011681255
2025-03-22,30,35,percent_of_opening_ev,254,15.100693493301398,16.072027635695267,21.050321347592007,28.13283517737384,31.160158091467423
2025-03-22,35,40,percent_of_opening_ev,254,14.914689890045912,16.305307144914128,21.641282519202186,26.437849445365977,31.213444796364147
2025-03-22,40,45,percent_of_opening_ev,253,15.325665615342148,17.72649541859001,22.746023084551506,28.859835523014006,32.0013303099508
2025-03-22,45,50,percent_of_opening_ev,273,15.156452116207307,17.76360203064418,23.45103335728364,28.33671702118041,33.00856210926254
2025-03-22,50,55,percent_of_opening_ev,261,15.472335529864893,18.971372399848875,24.32520224077126,29.70741576273048,32.967358901364015
2025-03-22,55,60,percent_of_opening_ev,244,16.02880781544122,18.349948722324857,25.36324988656382,30.49187432028589,32.592282553523184
2025-03-22,60,65,percent_of_opening_ev,230,15.843455980892843,19.88026721910075,26.218688675805122,31.23335581852467,32.90535670312986
2025-03-22,65,70,percent_of_opening_ev,254,18.05699824801583,22.214099931190965,27.400860908093794,31.618359940806343,32.62574672837827
2025-03-22,70,75,percent_of_opening_ev,258,16.76870932538125,21.249107343810667,27.775187195854972,31.930570693339863,32.407703662504076
2025-03-22,75,80,percent_of_opening_ev,247,18.88704271739804,25.46622429584925,29.056584774859992,32.08598392042914,32.935685112943105
2025-03-22,80,85,percent_of_opening_ev,248,20.783164707524904,26.107949067073527,29.54533983319829,32.08598392042914,32.44479230793719
2025-03-22,85,90,percent_of_opening_ev,241,17.505968663748696,26.388691602688745,30.351435367101523,32.2409323404294,32.31787801044884
2025-03-22,90,95,percent_of_opening_ev,243,22.036208174235938,29.38284087861338,31.304320429752746,32.2409323404294,32.38138331950721
2025-03-22,95,100,percent_of_opening_ev,265,28.233733495392187,30.70264532316537,32.08598392042914,32.2409323404294,32.2409323404294
2025-03-29,0,5,percent_of_opening_ev,264,33.448944934628315,33.80866612128364,34.027734218926476,35.632394026620624,42.70006405495257
2025-03-29,5,10,percent_of_opening_ev,246,33.53278908379228,33.85313782722829,34.880044675256265,37.12330683756157,42.16853580452184
2025-03-29,10,15,percent_of_opening_ev,255,33.43285660962115,33.86944527133652,35.92245292137519,39.92462035344477,47.67395139956897
2025-03-29,15,20,percent_of_opening_ev,238,33.269472144644766,33.98496435391449,36.85116657144941,41.60121488525187,51.40038534431278
2025-03-29,20,25,percent_of_opening_ev,249,32.76492986895301,34.49987243725238,37.819690631751776,43.71329754344405,51.29968605699224
2025-03-29,25,30,percent_of_opening_ev,241,33.92594295709622,35.071299918993724,39.12585191129205,45.11331890296834,50.414102138127504
2025-03-29,30,35,percent_of_opening_ev,239,33.11036445363391,35.4998599091324,40.040060704168305,45.260433445346514,51.728692598644926
2025-03-29,35,40,percent_of_opening_ev,246,33.37107871333338,36.525466042355234,41.192284132732226,47.51103842842887,53.18744760828869
2025-03-29,40,45,percent_of_opening_ev,248,34.75193642910214,36.81722599477485,42.25707748532032,49.09759679540265,52.753578383127326
2025-03-29,45,50,percent_of_opening_ev,261,33.88615954755375,36.35953754588339,43.50087101229928,50.72920717061845,53.3779676885462
2025-03-29,50,55,percent_of_opening_ev,262,34.87823585553703,38.39975656164156,44.548137756655095,50.61193306215279,53.02672741543203
2025-03-29,55,60,percent_of_opening_ev,216,35.002122546411584,39.53207463004843,45.73995283423962,51.130693015598965,52.93019762111323
2025-03-29,60,65,percent_of_opening_ev,235,36.3061085620518,40.59030990552728,46.84874672680503,51.937042235458925,53.35889764282347
2025-03-29,65,70,percent_of_opening_ev,267,35.18577977710915,41.89077963612485,47.68801479461113,52.008496026399335,53.92305489449798
2025-03-29,70,75,percent_of_opening_ev,241,35.27878886306304,42.23914005234887,48.880278558670454,52.6003301220036,53.335362081959204
2025-03-29,75,80,percent_of_opening_ev,251,36.09964932265519,43.41928504332947,49.567316696002464,52.42319640964016,53.62175583571632
2025-03-29,80,85,percent_of_opening_ev,252,40.3949822940483,45.764718990622754,50.75771064412919,52.73108701787237,53.725454505201505
2025-03-29,85,90,percent_of_opening_ev,256,37.14635129719156,46.56520639006007,51.64224491647786,52.75988864937189,53.54258529234132
2025-03-29,90,95,percent_of_opening_ev,267,42.90773959820721,49.183676196670135,52.14537863445875,52.77252243532966,53.39273547289512
2025-03-29,95,100,percent_of_opening_ev,266,44.90221742706463,51.80475822052235,52.61448025790718,52.8054400175388,53.026441590692
2025-04-05,0,5,percent_of_opening_ev,230,7.6478452742154595,7.6478452742154595,7.842717634831576,9.324313464775386,11.40391515494175
2025-04-05,5,10,percent_of_opening_ev,259,7.6478452742154595,7.6478452742154595,8.821872999699307,11.604635261087981,15.885314999511515
2025-04-05,10,15,percent_of_opening_ev,245,7.6478452742154595,7.6478452742154595,9.80887326249354,13.9541261303763,21.77303374761273
2025-04-05,15,20,percent_of_opening_ev,265,7.6478452742154595,7.6478452742154595,11.00335948602302,14.978419707907776,24.137436293046473
2025-04-05,20,25,percent_of_opening_ev,252,7.6478452742154595,8.037911698582612,11.604635261087981,18.133588505301265,24.137436293046473
2025-04-05,25,30,percent_of_opening_ev,236,7.6478452742154595,8.233425857902423,12.815058559252204,19.225932890618598,25.656137810303157
2025-04-05,30,35,percent_of_opening_ev,269,7.6478452742154595,8.821872999699307,14.035728185658975,19.141659226585944,26.966298957961342
2025-04-05,35,40,percent_of_opening_ev,242,7.6478452742154595,8.831711933997395,14.855057093879044,21.335479972822483,27.404708861885755
2025-04-05,40,45,percent_of_opening_ev,250,7.6478452742154595,9.413144178206036,16.299282515767928,22.200865720158706,28.06388284070132
2025-04-05,45,50,percent_of_opening_ev,231,7.6478452742154595,11.003953984494427,17.547449278757316,23.382175604964903,28.504361250004678
2025-04-05,50,55,percent_of_opening_ev,251,8.233425857902423,11.404062339921119,18.174996945784972,25.656137810303157,28.504361250004678
2025-04-05,55,60,percent_of_opening_ev,257,8.233425857902423,11.564491239858736,19.436863277230866,25.09086838108131,28.504361250004678
2025-04-05,60,65,percent_of_opening_ev,248,7.842717634831576,12.612601817566604,20.49516973724407,26.37587596363032,28.504361250004678
2025-04-05,65,70,percent_of_opening_ev,276,8.429258516324918,14.393670750539528,21.77303374761273,27.459588278575602,28.504361250004678
2025-04-05,70,75,percent_of_opening_ev,242,10.803526800266658,15.266354992343963,22.629622456775653,28.06388284070132,28.504361250004678
2025-04-05,75,80,percent_of_opening_ev,242,9.2157425928046,16.506660821692446,23.48987758882913,27.843951483203366,28.504361250004678
2025-04-05,80,85,percent_of_opening_ev,266,11.203489418754254,18.647170675675113,25.00395387089157,28.22898550116927,28.504361250004678
2025-04-05,85,90,percent_of_opening_ev,271,14.035728185658975,21.133037864649403,26.092006121739285,28.504361250004678,28.504361250004678
2025-04-05,90,95,percent_of_opening_ev,236,18.804811921102072,22.629622456775653,27.185399373133645,28.504361250004678,28.504361250004678
2025-04-05,95,100,percent_of_opening_ev,232,24.786994601298534,26.64900271414997,28.284019721325254,28.504361250004678,28.504361250004678
2025-04-12,0,5,percent_of_opening_ev,260,8.307941584206063,8.307941584206063,8.47284171463112,9.559538851348835,10.867562102642239
2025-04-12,5,10,percent_of_opening_ev,260,8.307941584206063,8.307941584206063,9.314956957861838,11.495621700126463,16.51461119920369
2025-04-12,10,15,percent_of_opening_ev,242,8.307941584206063,8.590050656847758,10.245604844457901,14.3908454611617,17.65899850343551
2025-04-12,15,20,percent_of_opening_ev,249,8.307941584206063,8.557473688733895,11.123983405183118,15.537871536031503,18.30833648874841
2025-04-12,20,25,percent_of_opening_ev,253,8.332961425507508,9.069511119761035,12.145040078473999,16.318014376215302,17.954872536918746
2025-04-12,25,30,percent_of_opening_ev,255,8.506501212243041,9.577599723703793,13.225917526722263,16.40701078331587,18.33783232978109
2025-04-12,30,35,percent_of_opening_ev,240,8.306746990973947,10.418000414368366,14.023296012354521,17.502054619608362,18.85741988687438
2025-04-12,35,40,percent_of_opening_ev,269,8.744429608017635,11.179290077445463,15.036334144663853,18.04549195069975,21.257976131754898
2025-04-12,40,45,percent_of_opening_ev,237,8.905673859903418,11.428382468214883,15.761369518492431,18.96406854154094,21.666578586422652
2025-04-12,45,50,percent_of_opening_ev,252,9.095214292894662,11.90420527165984,16.512529549570274,19.115687830075107,22.26843779794875
2025-04-12,50,55,percent_of_opening_ev,254,9.0957355594257,12.763742158872631,17.486104564176294,20.13604078567756,21.94924236800925
2025-04-12,55,60,percent_of_opening_ev,239,9.746326074362798,13.242129336553596,18.205760238969265,20.77371505804689,23.141489738614005
2025-04-12,60,65,percent_of_opening_ev,261,8.648713459281643,13.209054414125601,19.030789598951426,21.61714027638452,22.631962929299387
2025-04-12,65,70,percent_of_opening_ev,231,10.331277595209407,14.33355239302971,19.77812259474393,22.004669337922103,23.37559327214545
2025-04-12,70,75,percent_of_opening_ev,268,9.568065497000177,11.377886178398098,20.453878502254174,22.299107120578814,23.24278751016667
2025-04-12,75,80,percent_of_opening_ev,228,8.768223024308064,12.696947102688547,21.149981019648436,22.73004191866426,23.777985497546332
2025-04-12,80,85,percent_of_opening_ev,261,9.50194035304049,12.17752221739749,21.457828249128692,23.195295484379756,23.66952770984136
2025-04-12,85,90,percent_of_opening_ev,234,9.21022007473633,12.64115383969038,21.9099543732993,23.289274850020625,23.872933445176276
2025-04-12,90,95,percent_of_opening_ev,240,10.44917835325055,12.728984522200435,18.637696977877873,23.422703742180932,23.784233639236025
2025-04-12,95,100,percent_of_opening_ev,267,12.127203240631129,14.06996719643993,15.186345640054595,23.128101864061684,23.820640737022323
2025-04-26,0,5,percent_of_opening_ev,282,3.180355012432847,4.494375454248324,4.664513328488703,15.459121989704556,66.83095625674218
2025-04-26,5,10,percent_of_opening_ev,256,0.7038794187189102,4.252024706728601,7.231871055764931,83.68320661666637,238.31592412320856
2025-04-26,10,15,percent_of_opening_ev,214,1.7295380288052162,4.545697629674853,19.956333700666395,156.81821086521393,255.97777352499017
2025-04-26,15,20,percent_of_opening_ev,265,0.0,4.421541003557073,51.493570768218554,167.3037098086321,243.5588661316799
2025-04-26,20,25,percent_of_opening_ev,258,0.5168216774647797,5.96823606659316,62.02799836972428,200.5908673059574,252.4455362735936
2025-04-26,25,30,percent_of_opening_ev,226,0.0,6.64801499932737,94.93807746389047,217.03699452093332,263.8091000727234
2025-04-26,30,35,percent_of_opening_ev,254,0.0,10.848557810762246,125.79136278646507,245.31093272648576,268.000080653563
2025-04-26,35,40,percent_of_opening_ev,248,4.648258338990427,18.70650870129298,154.03810332826413,243.56087429322318,276.82918464751555
2025-04-26,40,45,percent_of_opening_ev,260,0.39864396492044096,34.971434145628294,181.0931675218501,248.94195332666564,271.8921255276253
2025-04-26,45,50,percent_of_opening_ev,262,2.782181153103324,32.96267455068587,203.5932429141025,256.78866570565134,288.42812390879556
2025-04-26,50,55,percent_of_opening_ev,269,2.944996385675865,42.48123502432709,220.45637140984633,262.87671401217415,282.1894944327534
2025-04-26,55,60,percent_of_opening_ev,246,0.33087563971122297,33.24636636975028,235.75367000562133,263.14426008034303,280.95193539695833
2025-04-26,60,65,percent_of_opening_ev,278,3.4769033837204892,35.300138147088916,251.3264515427582,272.6359625286765,293.1959744789505
2025-04-26,65,70,percent_of_opening_ev,207,8.880473538498848,22.189184926911736,257.762007537535,277.2961430062401,289.29107828041504
2025-04-26,70,75,percent_of_opening_ev,263,5.5195389134548325,22.78156740680016,257.38535338419985,278.3118451982796,290.7935938331374
2025-04-26,75,80,percent_of_opening_ev,258,2.7858281899351853,24.370582738452608,256.68991905993175,280.96250994609983,292.41237852939753
2025-04-26,80,85,percent_of_opening_ev,240,10.451319495322068,25.883320748371208,239.16299163316398,279.05070405237814,291.4060195310712
2025-04-26,85,90,percent_of_opening_ev,259,16.025418154397112,32.18303866971676,48.987902004048216,275.980385687346,290.00353283940075
2025-04-26,90,95,percent_of_opening_ev,219,20.940162447206905,36.29253055273557,46.08046578993317,269.78064755006386,292.23030875334337
2025-04-26,95,100,percent_of_opening_ev,236,36.249077712488464,42.63942898706023,48.3902921439238,48.987902004048216,285.1366816522588
2025-05-03,0,5,percent_of_opening_ev,297,29.068271843983656,29.201915983548307,29.35329130322104,30.19769973473825,31.638131763756
2025-05-03,5,10,percent_of_opening_ev,254,28.869534836076408,29.201643292346947,30.038732883259037,31.383430710573137,33.184223848431444
2025-05-03,10,15,percent_of_opening_ev,247,27.60355404718556,29.27440063795198,30.60850366171812,32.51002315379756,34.848544704979936
2025-05-03,15,20,percent_of_opening_ev,209,28.047457330734026,29.40007305170845,31.295696097651284,33.12811199834323,37.13453425213474
2025-05-03,20,25,percent_of_opening_ev,263,28.645853002205676,30.24842789661877,31.96710879868202,34.77988044058657,37.78818028966149
2025-05-03,25,30,percent_of_opening_ev,261,27.69715990410218,30.17916325816648,32.519138741851414,35.338000429326705,39.37957816916937
2025-05-03,30,35,percent_of_opening_ev,262,28.140357628639237,29.985391823215128,33.03342375047076,36.212872821834914,38.42654469122463
2025-05-03,35,40,percent_of_opening_ev,245,27.954680112921217,30.79902441630056,33.60809711988967,36.68377747894367,38.603191782743274
2025-05-03,40,45,percent_of_opening_ev,260,28.22095769316715,31.35200661033176,34.115966160788744,37.04580720696313,39.602759085016906
2025-05-03,45,50,percent_of_opening_ev,251,28.79785595307566,31.51101593600869,34.84607306775563,37.59895146977214,40.20638123759927
2025-05-03,50,55,percent_of_opening_ev,238,29.819841870772485,32.63597293528474,35.31415353872174,37.66647546813525,39.93184518727507
2025-05-03,55,60,percent_of_opening_ev,244,29.633274534677,32.40694844979777,35.94342545490494,38.52084909779661,40.85666677926436
2025-05-03,60,65,percent_of_opening_ev,268,29.96511306545023,32.76960252587024,36.331446312305054,38.67861206756703,40.87738848818222
2025-05-03,65,70,percent_of_opening_ev,223,30.860790009065024,33.898048367139616,36.94210720041957,39.135539906367285,40.964257415561235
2025-05-03,70,75,percent_of_opening_ev,248,31.26184506340313,33.72790239165647,37.12382851305165,39.36811883539242,40.451858009967076
2025-05-03,75,80,percent_of_opening_ev,260,31.268879034080204,34.38791553647038,37.523457510869385,39.15640924652916,41.01291294532258
2025-05-03,80,85,percent_of_opening_ev,248,32.29080150383702,35.35101207127798,37.895345368716285,39.83680909138494,41.08689616650501
2025-05-03,85,90,percent_of_opening_ev,261,31.59416185331275,36.18457076877072,38.282919449685444,39.735329109523384,40.58263863352354
2025-05-03,90,95,percent_of_opening_ev,228,34.93530146452565,36.971263916128066,38.47783596252172,39.517562838270656,40.85152939593501
2025-05-03,95,100,percent_of_opening_ev,233,35.94793155194497,37.822990945664436,38.621752372121044,39.00177921122752,40.74310414345747
2025-05-10,0,5,percent_of_opening_ev,233,89.84523251453172,90.37702099211384,90.77467089492754,91.67795176131978,93.34955697512197
2025-05-10,5,10,percent_of_opening_ev,244,89.11818279247453,90.12272456824223,91.15984104392655,92.9176363775525,96.91485210488236
2025-05-10,10,15,percent_of_opening_ev,228,88.63955197949265,90.12605799162795,91.8160385044279,94.35907071514666,98.10157931460323
2025-05-10,15,20,percent_of_opening_ev,217,87.94827703328141,90.30419778238522,92.22018189185522,95.37038543754315,99.50726240536042
2025-05-10,20,25,percent_of_opening_ev,247,88.05950848341334,90.19941597048765,92.912717417672,95.84908231964725,99.06621281803072
2025-05-10,25,30,percent_of_opening_ev,242,86.75809085236676,90.8028363368572,93.5420620244522,96.74201476306835,101.37524217705044
2025-05-10,30,35,percent_of_opening_ev,225,88.65450032560057,91.22391080268369,93.94339845044911,97.97209298935675,101.27186518583697
2025-05-10,35,40,percent_of_opening_ev,253,89.37199748398525,90.80585467734664,94.57352790389237,97.775674977697,102.69245790897864
2025-05-10,40,45,percent_of_opening_ev,232,88.11261103443789,91.33650336403898,95.07011645629242,99.06721607907265,101.88898580737096
2025-05-10,45,50,percent_of_opening_ev,260,88.04419485302702,91.92647050795546,95.66983446038896,99.09729408555967,102.51287842772214
2025-05-10,50,55,percent_of_opening_ev,278,90.04796922482736,93.00665584611725,96.29190486688806,99.01564392670305,102.95655132709963
2025-05-10,55,60,percent_of_opening_ev,250,87.10645591420953,92.62541398149556,96.59019891604308,99.63004631251536,101.9533933750952
2025-05-10,60,65,percent_of_opening_ev,264,90.86577877952774,93.60634454967578,96.9582470278455,100.21139278542948,102.93672688807786
2025-05-10,65,70,percent_of_opening_ev,280,91.49034809182928,94.13020947549121,97.41728492905042,100.32998948759695,103.18538415957883
2025-05-10,70,75,percent_of_opening_ev,254,90.29242817262062,94.52218684236567,97.91907017524179,100.48937330561681,103.67246013217785
2025-05-10,75,80,percent_of_opening_ev,271,91.00216254801151,94.43845809405687,98.20397337845174,101.02062528961577,103.53230817092678
2025-05-10,80,85,percent_of_opening_ev,253,91.6347102761582,95.43777762765245,98.62528638676524,101.13126770909669,103.63777691779052
2025-05-10,85,90,percent_of_opening_ev,237,92.22908560702906,96.48401166514552,99.07480776252667,101.00731717922044,102.6830896508448
2025-05-10,90,95,percent_of_opening_ev,264,93.71547172914545,97.26536052094036,99.30692718968146,100.62040036313856,102.48592749738762
2025-05-10,95,100,percent_of_opening_ev,268,97.29444042177764,98.70479779775916,99.57921605821264,100.0666530393012,100.60814156465901
2025-05-17,0,5,percent_of_opening_ev,232,32.669573509084906,32.669573509084906,33.2127363631752,37.72536027428234,43.99874101387578
2025-05-17,5,10,percent_of_opening_ev,255,32.669573509084906,32.669573509084906,35.36195664600242,41.5890200058011,53.940135218899165
2025-05-17,10,15,percent_of_opening_ev,264,32.669573509084906,32.669573509084906,37.91791124599479,45.48981461324066,53.34196023529949
2025-05-17,15,20,percent_of_opening_ev,225,32.669573509084906,33.2127363631752,39.61090674280869,46.276418243579414,54.67814951032165
2025-05-17,20,25,percent_of_opening_ev,260,32.669573509084906,33.18557822047069,42.06569522026372,50.6137583735956,54.68563563249879
2025-05-17,25,30,percent_of_opening_ev,251,32.669573509084906,33.2127363631752,43.37103985340517,52.714213336839975,54.61577170208957
2025-05-17,30,35,percent_of_opening_ev,242,32.669573509084906,33.78053403058667,44.907477211587874,51.96224664193389,54.692793207743755
2025-05-17,35,40,percent_of_opening_ev,264,32.669573509084906,36.421804258621975,46.60514503576667,53.453498670131836,54.67814951032165
2025-05-17,40,45,percent_of_opening_ev,255,32.669573509084906,37.490082918225426,47.899207251306784,53.98771507284919,54.68695451017748
2025-05-17,45,50,percent_of_opening_ev,244,33.2127363631752,40.02885245020777,49.311439898643705,54.55049418616563,54.692793207743755
2025-05-17,50,55,percent_of_opening_ev,257,33.75360764834539,38.71750154431429,50.162545149916795,54.307159604140054,54.69044246931392
2025-05-17,55,60,percent_of_opening_ev,243,37.33635159034231,43.05274556464159,51.12651051896446,54.58224705648388,54.692793207743755
2025-05-17,60,65,percent_of_opening_ev,256,33.75360764834539,43.37103985340517,51.97871254815779,54.640494767684174,54.692793207743755
2025-05-17,65,70,percent_of_opening_ev,250,36.94110242075929,44.7434714165619,52.850883891736494,54.66948797667816,54.692793207743755
2025-05-17,70,75,percent_of_opening_ev,247,33.75360764834539,48.92538903059747,53.453498670131836,54.672106623214745,54.692793207743755
2025-05-17,75,80,percent_of_opening_ev,262,37.72536027428234,50.578367083859,54.02007858870358,54.68695451017748,54.692793207743755
2025-05-17,80,85,percent_of_opening_ev,234,48.62318185425868,52.57754278194346,54.36475683346532,54.68695451017748,54.692793207743755
2025-05-17,85,90,percent_of_opening_ev,238,40.33331250404281,51.79160388553034,54.61577170208957,54.68747770404794,54.692793207743755
2025-05-17,90,95,percent_of_opening_ev,293,50.754849014460305,53.660789046996605,54.640546473673524,54.69044246931392,54.692793207743755
2025-05-17,95,100,percent_of_opening_ev,228,53.34196023529949,54.59627394530219,54.65951169283668,54.692793207743755,54.692793207743755
2025-05-31,0,5,percent_of_opening_ev,275,30.856304496812566,31.003670885039597,31.08679085830716,31.422554392022366,31.935588415992488
2025-05-31,5,10,percent_of_opening_ev,227,30.526317096575628,30.94752379507412,31.199147032285087,31.81707649161665,32.22315032091379
2025-05-31,10,15,percent_of_opening_ev,243,30.42809663886191,30.91660677695308,31.370678698222537,32.17010590012928,33.425158787200424
2025-05-31,15,20,percent_of_opening_ev,251,30.604243240509653,30.935690953969,31.519001209533602,32.52456099778986,34.11701465483698
2025-05-31,20,25,percent_of_opening_ev,233,30.29019123277156,30.95453086857657,31.678829939519886,32.825339390873985,36.13879807955267
2025-05-31,25,30,percent_of_opening_ev,229,30.317564771911492,31.095304574636252,31.886990883974494,34.30028410228891,37.15675292630526
2025-05-31,30,35,percent_of_opening_ev,261,30.584862830002784,31.1075574119257,32.00331036878175,33.85258847739006,37.39022080241891
2025-05-31,35,40,percent_of_opening_ev,243,30.795009983558252,31.170424854328285,32.19860534952655,34.35445383604322,37.847196160345895
2025-05-31,40,45,percent_of_opening_ev,235,30.54260657336416,31.475383553811167,32.46938427691653,35.02990114899298,38.254881941950345
2025-05-31,45,50,percent_of_opening_ev,262,30.443508312187117,31.779450571083956,32.88113607724033,35.65537486772695,37.3327618087085
2025-05-31,50,55,percent_of_opening_ev,246,30.68878758892318,31.91646712697898,33.38973357675424,36.774212792359876,38.382201731082745
2025-05-31,55,60,percent_of_opening_ev,270,31.14540621320382,32.680200535025946,34.17826764159004,37.529607773010476,38.64670883509777
2025-05-31,60,65,percent_of_opening_ev,264,30.504374899694493,33.12745928829994,34.881889800570335,37.97873043966519,40.11485530314066
2025-05-31,65,70,percent_of_opening_ev,237,32.32895439653634,33.903052358297224,35.82216479164446,38.05046674587818,40.92455078338299
2025-05-31,70,75,percent_of_opening_ev,271,32.533829276966166,34.51074586330433,36.62231903836133,38.89804322000346,41.29668703805892
2025-05-31,75,80,percent_of_opening_ev,249,32.72321033884762,35.840034724083665,37.562322897392654,39.93998545257596,41.234481389805765
2025-05-31,80,85,percent_of_opening_ev,265,33.57532261398724,36.370614862074675,38.327745157976324,40.41942791910438,41.550983166827336
2025-05-31,85,90,percent_of_opening_ev,243,35.600811467825274,37.5864854906058,39.17234085037734,40.65288541928101,41.575458945579186
2025-05-31,90,95,percent_of_opening_ev,261,37.444197380573314,38.82628543775012,40.0651847058044,41.11152765222806,41.638770651124304
2025-05-31,95,100,percent_of_opening_ev,235,39.14559325492689,39.773580765730486,40.78219942221092,41.15396231787181,41.43142914520453
2025-06-07,0,5,percent_of_opening_ev,242,37.55212822267763,37.55212822267763,37.70948889967297,38.413585255901516,39.825243690807554
2025-06-07,5,10,percent_of_opening_ev,248,37.55212822267763,37.55212822267763,38.369750587139585,39.64965121694118,41.338289948095
2025-06-07,10,15,percent_of_opening_ev,271,37.55212822267763,37.611673752340934,38.899079413639534,40.766111837323095,44.11111419979484
2025-06-07,15,20,percent_of_opening_ev,245,37.55212822267763,37.943521436354175,39.516348038561894,42.75095247459058,46.1634653085338
2025-06-07,20,25,percent_of_opening_ev,252,37.63022861233857,38.5567551461965,40.20389907662377,43.07753768325123,45.953814716339586
2025-06-07,25,30,percent_of_opening_ev,262,37.67121928200424,39.030307397291274,40.71895965047429,43.8019294232658,48.819178414534065
2025-06-07,30,35,percent_of_opening_ev,232,37.78961202602651,39.37665470687719,41.4226001498547,45.583146684062804,49.27005888318194
2025-06-07,35,40,percent_of_opening_ev,246,38.24476342594814,39.96753059515483,42.1640238998021,46.204444998345146,52.96003192591109
2025-06-07,40,45,percent_of_opening_ev,226,38.9792631942687,40.85611428964025,43.14851120688232,46.85515248627547,50.5821922176804
2025-06-07,45,50,percent_of_opening_ev,236,39.42624278951478,41.56907901224721,44.334392229996794,47.88681783893776,53.89618191690459
2025-06-07,50,55,percent_of_opening_ev,258,39.55725273067443,42.0223975629421,45.2933733851344,49.603543523780644,53.462605957354015
2025-06-07,55,60,percent_of_opening_ev,260,38.85135244168336,42.771141878355024,46.619112488301,51.132301365042906,55.33095672861075
2025-06-07,60,65,percent_of_opening_ev,254,39.9973357141466,44.52461631426844,47.56613602330658,52.405650157918814,55.73292017270015
2025-06-07,65,70,percent_of_opening_ev,268,42.80628451546344,45.04902202036095,48.89480431365722,53.140886394430716,55.69598273654068
2025-06-07,70,75,percent_of_opening_ev,267,40.59105508059897,46.490080105183225,50.086905674721216,54.21624936343603,56.38091914524547
2025-06-07,75,80,percent_of_opening_ev,264,42.47478599537268,46.839223347585445,51.247086199782274,54.529129890029076,56.26260337591973
2025-06-07,80,85,percent_of_opening_ev,238,42.474153248812605,48.9252582706602,52.407153243987935,55.35281884892235,56.53423373486999
2025-06-07,85,90,percent_of_opening_ev,227,47.4513257091042,49.99461086198945,53.787697554048385,56.052804984145006,56.45760063556562
2025-06-07,90,95,percent_of_opening_ev,235,50.113898527169255,52.99098386920233,54.97081791771324,56.39923396968772,56.53423373486999
2025-06-07,95,100,percent_of_opening_ev,269,51.672020486067886,54.54009208936166,56.10120935111478,56.53423373486999,56.53423373486999
2025-06-14,0,5,percent_of_opening_ev,273,25.988880359124344,25.988880359124344,26.416115271325985,28.2706043817133,31.241622898795228
2025-06-14,5,10,percent_of_opening_ev,240,25.96894777968527,26.005315448622678,27.7712384074051,30.01430558489015,38.76017147690965
2025-06-14,10,15,percent_of_opening_ev,243,25.988880359124344,26.142629945028713,28.974136502068195,32.37535149289017,36.03953046949674
2025-06-14,15,20,percent_of_opening_ev,262,26.002020944545254,26.764818390482734,30.027390923306022,34.24139719213306,43.247946023251416
2025-06-14,20,25,percent_of_opening_ev,260,26.056039413496645,27.477050744491294,31.51965575040632,36.93883511898875,44.16071166109417
2025-06-14,25,30,percent_of_opening_ev,265,26.047748139050565,28.648858885422925,32.852809490184,38.4777062049463,45.47230028903551
2025-06-14,30,35,percent_of_opening_ev,241,27.156622534116764,28.775856792471906,34.10476346374517,42.06878800768348,50.69619895943776
2025-06-14,35,40,percent_of_opening_ev,232,27.44000024385863,30.44848520609988,35.527403957847426,42.04572976136286,46.600231327856655
2025-06-14,40,45,percent_of_opening_ev,243,27.67589526682258,30.598168642821253,37.12320081387866,44.3380004414946,49.21059115957519
2025-06-14,45,50,percent_of_opening_ev,237,26.89276975319787,32.119878777437734,38.397406668733645,45.61695875063477,50.3549141169754
2025-06-14,50,55,percent_of_opening_ev,259,27.00697700605274,32.96974886633782,39.80625786447829,47.88083910851528,51.1353669894032
2025-06-14,55,60,percent_of_opening_ev,271,30.387181553906565,34.97482950430674,41.111387082201844,47.16517018798605,52.354021827592035
2025-06-14,60,65,percent_of_opening_ev,252,30.938920512223156,36.133402283244116,42.85752172607131,48.79111265799143,51.72711924402527
2025-06-14,65,70,percent_of_opening_ev,248,31.453058140827704,35.79013384419852,44.457603846667425,50.01474577006276,53.067785222480445
