date,n_fights,unique_scenarios,opening_expected_return_pct,uniform_min_pct_opening_ev,uniform_max_pct_opening_ev,sample_min_pct_opening_ev,sample_max_pct_opening_ev,exact_grid_global_min_pct_opening_ev,exact_grid_global_max_pct_opening_ev,sample_min_expected_return_pct,sample_max_expected_return_pct,maximum_stake_fraction
2025-09-06,8,5000,4.619564974168686,51.58415417226007,74.22089454918819,48.892057862886524,76.79197207994994,48.70596342633954,77.09908529510871,2.258600380184193,3.547455045178764,0.48879636873471316
2025-09-13,9,5000,20.24697644558785,39.33633911066692,54.312736670627885,38.241689363828,56.38499679119314,37.72000385412153,56.55246055551369,7.74278583788913,11.41625701915834,0.9750876950940381
2025-09-27,8,5000,6.865313447874224,10.362601091314383,36.8869632469806,10.362601091314383,36.8869632469806,10.362601091314383,36.8869632469806,0.7114250462715674,2.532405648307382,0.5765010774604449
2025-10-04,9,5000,15.258211035825598,37.77953956324846,66.87589465542473,37.50260374847653,67.05868280425202,37.18858672985047,67.46684748882274,5.72222642387199,10.231955340117663,1.4950933845879129
2025-10-11,11,5000,13.280303998253729,22.531174928169598,58.66500746555559,22.153301396198838,61.965165168485235,21.6450154190448,62.15934171891974,2.942025771064593,8.229162307394871,1.0683533278077277
2025-10-18,10,5000,3.0437680168662054,39.30794256125991,148.76064589580676,33.80314887326186,154.53942530590368,28.91111038669251,155.50157642240777,1.0288894340980135,4.703821600909935,0.6287284473435312
2025-10-25,11,5000,15.605047287913754,31.606826795783956,70.39412061397789,31.606826795783963,81.62514116983061,23.673806727108293,82.6631574696039,4.932260267691083,12.737641878378424,1.2699440701882763
2025-11-01,11,5000,13.84319001307772,31.809841207518517,77.50338347431916,15.975119204659892,79.99184790978103,12.118683096542084,82.77947548914409,2.211466106316739,11.073423501123127,1.026733323020964
2025-11-08,10,5000,8.905257432797095,68.9633400451044,96.80788498276442,57.46791875099387,105.05994169802766,54.1131125573082,105.87664201074973,5.117666106046677,9.355858266955902,0.9427616557406916
2025-11-15,10,5000,6.292321475410427,12.812167205108672,61.74011712221666,7.14984949741009,78.88186818617731,5.4513997981671904,82.29344466269988,0.4498915153850595,4.96350073208378,0.8439956509691712
2025-11-22,8,5000,12.890140653179444,31.92355982746619,52.32131602964998,29.634296170559296,54.82517753817789,28.98414145138805,55.28015290647159,3.819902457964863,7.067042498026473,1.017342078690978
2025-12-06,12,5000,22.193888104163616,18.20049073931707,56.13841038726361,16.309323692118173,61.14876029668615,16.162467233717877,61.370170096611915,3.6196730507745536,13.571287437329751,1.372970286561
2025-12-13,5,5000,4.382869493024219,15.098611504810865,58.547284928091685,12.575502557191955,61.75458190438959,12.575502557191955,61.779373488212386,0.5511678651736468,2.706622730832146,0.3166072175043655
2026-01-24,7,5000,8.075824977856751,3.0551186988051295,30.369607957779344,3.0551186988051295,30.369607957779344,3.0551186988051295,30.369607957779344,0.2467260389812768,2.452596385131516,0.4474102138191377
2026-01-31,10,5000,5.311070976851632,32.144011811864914,47.07590187729015,17.04587903977996,62.69530227802084,15.710143673526218,64.23209253574242,0.9053187344309894,3.3297920031373653,0.7190513916605124
2026-02-07,10,5000,14.926186264041316,57.50470292898853,66.96417462407504,46.91927919024899,75.32063073691799,44.67156358144965,78.01493025963143,7.003259005682141,11.242497639043135,1.0276119880726762
2026-02-21,11,5000,24.92038024471117,33.82357803361841,63.95908940359136,25.93397788518175,65.57934242595466,23.154395386657683,65.74683591517963,6.462845901566597,16.342621494529098,1.1362040779038383
