date,shift_pct,event_return_pct,bankroll_before_event,expected_event_profit,bankroll_after_event,cumulative_return_pct,pct_of_opening_ev_test_set,pct_of_opening_ev_event
2025-12-13,10.0,0.9937876764107938,36266.05473767059,360.40758270335937,36626.46232037395,946.4703520106841,33.88551483615302,22.67436157961143
2026-01-24,10.0,0.3507106977128303,36626.46232037395,128.452921551303,36754.91524192525,950.1404354835787,33.88551483615302,4.342722863291988
2026-01-31,10.0,1.7898771739360362,36754.91524192525,657.8678382147627,37412.78308014001,968.9366594325717,33.88551483615302,33.70087091167182
2026-02-07,10.0,9.82914669026959,37412.78308014001,3677.3573298593255,41090.14040999934,1074.0040117142667,33.88551483615302,65.85169524481276
2026-02-21,10.0,9.373984820114488,41090.14040999934,3851.783524597071,44941.92393459641,1184.0549695598972,33.88551483615302,37.615737513090004
2024-05-11,11.0,0.7550634317152225,3500.0,26.427220110032977,3526.427220110033,0.7550634317152305,34.19892744066731,10.977680271821207
2024-05-18,11.0,7.105890182622158,3526.427220110033,250.58404563111435,3777.0112657411473,7.914607592604206,34.19892744066731,41.29570813950367
2024-06-01,11.0,5.508672917650742,3777.0112657411473,208.0631966924998,3985.074462433647,13.859270355247055,34.19892744066731,39.38207198943323
2024-06-08,11.0,5.060662417244016,3985.074462433647,201.6711656195689,4186.745628053216,19.6213036586633,34.19892744066731,39.50731076947731
2024-06-15,11.0,1.1204611494222925,4186.745628053216,46.91085818747251,4233.6564862406885,20.961613892591103,34.19892744066731,10.309606473481622
2024-06-22,11.0,0.0407281342882557,4233.6564862406885,1.7242892990198015,4235.380775539708,21.010879301134523,34.19892744066731,1.4974665590471226
2024-06-29,11.0,4.028162767109807,4235.380775539708,170.6080314456167,4405.988806985325,25.88539448529501,34.19892744066731,42.228997287288266
2024-07-13,11.0,1.6612782639386714,4405.988806985325,73.19573436201881,4479.184541347344,27.97670118135267,34.19892744066731,22.94427882241985
2024-07-20,11.0,4.715381482969214,4479.184541347344,211.21063845071149,4690.395179798055,34.01129085137302,34.19892744066731,40.249130109216715
2024-07-27,11.0,2.5808037685758523,4690.395179798055,121.04989556132932,4811.445075359385,37.46985929598241,34.19892744066731,25.360716840956847
2024-08-03,11.0,4.320153479885136,4811.445075359385,207.86181185590067,5019.306887215285,43.408768206151,34.19892744066731,25.593215420983466
2024-08-10,11.0,0.8885061470996837,5019.306887215285,44.596850234705016,5063.90373744999,44.682963927142595,34.19892744066731,15.742610896901388
2024-08-17,11.0,6.940327086417586,5063.90373744999,351.45148272035476,5415.355220170345,54.724434862009865,34.19892744066731,44.02380101184325
2024-08-24,11.0,0.1868892615600155,5415.355220170345,10.12071738182749,5425.475937552173,55.01359821577636,34.19892744066731,2.0848411457109353
2024-09-07,11.0,4.434084548772909,5425.475937552173,240.5701902443925,5666.046127796565,61.887032222759,34.19892744066731,51.246134179472904
2024-09-14,11.0,2.78389548389882,5666.046127796565,157.7368022673527,5823.782930063918,66.39379800182621,34.19892744066731,25.079606343907184
2024-09-28,11.0,0.7626892080354978,5823.782930063918,44.41736390701135,5868.200293970929,67.66286554202654,34.19892744066731,18.04471421949996
2024-10-05,11.0,13.509693003561372,5868.200293970929,792.7758445495583,6660.976138520487,90.3136039577282,34.19892744066731,61.1543708138032
2024-10-12,11.0,7.873259127550155,6660.976138520487,524.435911810001,7185.4120503304885,105.29748715229968,34.19892744066731,45.27124281405072
2024-10-19,11.0,5.412956589285921,7185.4120503304885,388.9432350457082,7574.355285376197,116.41015101074848,34.19892744066731,47.53544762213268
2024-10-26,11.0,5.7351382974974205,7574.355285376197,434.3997507601298,8008.755036136326,128.8215724610379,34.19892744066731,19.550317320063172
2024-11-02,11.0,1.549106127226464,8008.755036136326,124.06411497934732,8132.819151115674,132.36626146044782,34.19892744066731,15.543593591433453
2024-11-09,11.0,0.2112606367216153,8132.819151115674,17.18144552206286,8150.000596637737,132.85715990393533,34.19892744066731,2.7621106283511727
2024-11-16,11.0,2.30978103114102,8150.000596637737,188.2471678190186,8338.247764456755,138.23565041305014,34.19892744066731,21.182466444621355
2024-11-23,11.0,0.0,8338.247764456755,0.0,8338.247764456755,138.23565041305014,34.19892744066731,
2024-12-07,11.0,6.93352048627612,8338.247764456755,578.1341169450698,8916.381881401825,154.75376804005214,34.19892744066731,49.990429911104485
2024-12-14,11.0,4.024085384923492,8916.381881401825,358.8028201534562,9275.184701555281,165.00527718729376,34.19892744066731,29.43747776796337
2025-01-11,11.0,0.0155625263071388,9275.184701555281,1.4434530592152441,9276.628154614496,165.04651870327135,34.19892744066731,0.8907365719389728
2025-01-18,11.0,3.800332591059443,9276.628154614496,352.54272311121167,9629.170877725708,175.11916793502022,34.19892744066731,37.432725279433775
2025-02-01,11.0,4.4221532286805205,9629.170877725708,425.81669086451075,10054.987568590219,187.28535910257767,34.19892744066731,27.01065684701777
2025-02-08,11.0,3.26157239219501,10054.987568590219,327.950698575778,10382.938267165997,196.65537906188564,34.19892744066731,30.25125114322906
2025-02-15,11.0,1.3980662456754027,10382.938267165997,145.16035522256243,10528.09862238856,200.8028177825303,34.19892744066731,7.3898554518468575
2025-02-22,11.0,1.4861154160670518,10528.09862238856,156.45969664605946,10684.558319034619,205.27309482956056,34.19892744066731,21.59867776261591
2025-03-01,11.0,3.779485853306685,10684.558319034619,403.8213701562163,11088.379689190835,216.81084826259527,34.19892744066731,47.17532900990544
2025-03-08,11.0,2.8589823328515216,11088.379689190835,317.0148163134618,11405.394505504297,225.86841444297988,34.19892744066731,32.7483677937721
2025-03-15,11.0,6.460376979243728,11405.394505504297,736.8314810255288,12142.225986529826,246.92074247228072,34.19892744066731,45.98968340759138
2025-03-22,11.0,1.019606277373087,12142.225986529826,123.80289837148484,12266.02888490131,250.45796814003745,34.19892744066731,17.61770816255807
2025-03-29,11.0,4.566560495304822,12266.02888490131,560.1356294005818,12826.164514301892,266.4618432657683,34.19892744066731,35.9176661337738
2025-04-05,11.0,0.3075709896986663,12826.164514301892,39.449561137016644,12865.614075438909,267.5889735839688,34.19892744066731,9.80887326249354
2025-04-12,11.0,1.2842824429375872,12865.614075438909,165.23082274696935,13030.844898185878,272.3098542338823,34.19892744066731,10.213768226786224
2025-04-26,11.0,0.7848933907893859,13030.844898185878,102.27824036987658,13133.123138555755,275.23208967302156,34.19892744066731,23.29849888045866
2025-05-03,11.0,3.794375428276683,13133.123138555755,498.3199973346764,13631.443135890431,289.4698038825838,34.19892744066731,30.658068656224746
2025-05-10,11.0,5.592113903738917,13631.443135890431,762.2858268823948,14393.728962772826,311.24939893636645,34.19892744066731,91.59801843542328
2025-05-17,11.0,2.536279289843706,14393.728962772826,365.0651667190414,14758.794129491867,321.6798322711962,34.19892744066731,38.11046221770723
2025-05-31,11.0,0.9766642506948798,14758.794129491867,144.1438660963995,14902.937995588267,325.79822844537904,34.19892744066731,31.37534466713763
2025-06-07,11.0,3.659812359233642,14902.937995588267,545.4195666514661,15448.357562239733,341.3816446354209,34.19892744066731,38.8339861267213
2025-06-14,11.0,3.0861752479061257,15448.357562239733,476.7633872938768,15925.12094953361,355.00345570096033,34.19892744066731,28.806204907807572
2025-06-21,11.0,2.4591960733296183,15925.12094953361,391.6299490639267,16316.750898597536,366.1928828170725,34.19892744066731,22.743236918887433
2025-06-28,11.0,3.6961391561534263,16316.750898597536,603.0898189750806,16919.840717572617,383.4240205020747,34.19892744066731,31.085451776678152
2025-07-12,11.0,0.8518132984439903,16919.840717572617,144.1254533078245,17063.96617088044,387.541890596584,34.19892744066731,11.050986153606747
2025-07-19,11.0,0.0,17063.96617088044,0.0,17063.96617088044,387.541890596584,34.19892744066731,0.0
2025-07-26,11.0,4.196511690832441,17063.96617088044,716.0913352806892,17780.05750616113,408.0016430331751,34.19892744066731,69.5887317547507
2025-08-02,11.0,6.699415598942311,17780.05750616113,1191.1599460686703,18971.2174522298,442.03478434942286,34.19892744066731,59.809757182667155
2025-08-09,11.0,5.820819804716878,18971.2174522298,1104.2803826552954,20075.497834885096,473.58565242528846,34.19892744066731,34.94983640974877
2025-08-16,11.0,1.4770012418135516,20075.497834885096,296.51535232150854,20372.013187206605,482.0575196344744,34.19892744066731,30.153814883916876
2025-08-23,11.0,7.678916620032306,20372.013187206605,1564.349906467578,21936.363093674183,526.7532312478338,34.19892744066731,65.53474495256059
2025-09-06,11.0,2.514494424379488,21936.363093674183,551.5886269020812,22487.951720576264,542.512906302179,34.19892744066731,54.4314115818229
2025-09-13,11.0,8.545263322960245,22487.951720576264,1921.6546904634088,24409.606411039673,597.4173260297049,34.19892744066731,42.205132928983076
2025-09-27,11.0,0.9147241606291948,24409.606411039673,223.28056735626888,24632.88697839594,603.7967708113126,34.19892744066731,13.323851380921726
2025-10-04,11.0,6.289386972386794,24632.88697839594,1549.2575845419997,26182.14456293794,648.0612732267983,34.19892744066731,41.219687928156155
2025-10-11,11.0,4.00028164992481,26182.14456293794,1047.3595245079923,27229.504087445934,677.9858310698838,34.19892744066731,30.12191325176608
2025-10-18,11.0,1.7786077048030595,27229.504087445934,484.3060576789794,27713.810145124913,691.823147003569,34.19892744066731,58.4344041644236
2025-10-25,11.0,6.08121183047003,27713.810145124913,1685.3355012193388,29399.145646344252,739.9755898955501,34.19892744066731,38.96951876063831
2025-11-01,11.0,6.810915126039066,29399.145646344252,2002.3508577531175,31401.49650409737,797.185614402782,34.19892744066731,49.20047416530991
2025-11-08,11.0,6.548572385476177,31401.49650409737,2056.3497286935817,33457.84623279095,855.9384637940273,34.19892744066731,73.53602559942284
2025-11-15,11.0,1.2713367752562377,33457.84623279095,425.36190336615255,33883.2081361571,868.0916610330602,34.19892744066731,20.20457442017952
2025-11-22,11.0,4.298059722755812,33883.2081361571,1456.3205216776914,35339.528657834795,909.7008187952799,34.19892744066731,33.343776754644374
2025-12-06,11.0,4.871349260045705,35339.528657834795,1721.5118677770733,37061.04052561187,958.8868721603392,34.19892744066731,21.94905749358911
2025-12-13,11.0,1.0254000822861384,37061.04052561187,380.02394004572125,37441.06446565759,969.7446990187883,34.19892744066731,23.395633475241883
2026-01-24,11.0,0.3619206699868534,37441.06446565759,135.5069513643175,37576.57141702191,973.616326200626,34.19892744066731,4.481531868003705
2026-01-31,11.0,1.795764567520051,37576.57141702191,674.7867551957461,38251.35817221765,992.8959477776472,34.19892744066731,33.81172225614971
2026-02-07,11.0,9.848848750473053,38251.35817221765,3767.3184113834213,42018.676583601075,1100.5336166743166,34.19892744066731,65.98369185704134
2026-02-21,11.0,9.471977037514815,42018.676583601075,3979.9993974663084,45998.67598106738,1214.2478851733538,34.19892744066731,38.008958709709276
2024-05-11,12.0,0.7593009333353506,3500.0,26.575532666737672,3526.5755326667377,0.7593009333353606,34.513145250907655,11.039288258624937
2024-05-18,12.0,7.157772143238598,3526.5755326667377,252.42424108748855,3778.999773754226,7.971422107263604,34.513145250907655,41.597218893013675
2024-06-01,12.0,5.541175716173675,3778.999773754226,209.4010177775267,3988.400791531753,13.95430832947866,34.513145250907655,39.61443785511872
2024-06-08,12.0,5.086118347118444,3988.400791531753,202.8547844147147,4191.255575946468,19.75015931275621,34.513145250907655,39.70603877177365
2024-06-15,12.0,1.1440128947738284,4191.255575946468,47.94850424175456,4239.204080188222,21.120116576806346,34.513145250907655,10.526311199444837
2024-06-22,12.0,0.0416615425945269,4239.204080188222,1.7661178135367663,4240.970198001759,21.17057708576453,34.513145250907655,1.5317855316444255
