date,fighter_red,fighter_blue,pred_winner_close,winner_close,close1_red,close1_blue,pred_winner_open,winner_open,open_red,open_blue,choice_fighter,close_american,same_choice_open_american,open_pick_american,close_decimal,same_choice_open_decimal,open_pick_decimal,close_win,open_win,odds_type,bin_low,close2_red,close2_blue
2024-06-08,charles radtke,carlos prates,0,0.0,,,0,0.0,140.0,-188.0,carlos prates,-210.0,-188.0,-188.0,1.4761904761904763,1.5319148936170213,1.5319148936170213,True,True,close2,-250,205.0,-210.0
2024-06-08,cody stamann,taylor lapilus,0,0.0,,,0,0.0,150.0,-200.0,taylor lapilus,-270.0,-200.0,-200.0,1.3703703703703702,1.5,1.5,True,True,close2,-300,235.0,-270.0
2024-06-08,dominick reyes,dustin jacoby,0,1.0,,,0,1.0,175.0,-225.0,dustin jacoby,-225.0,-225.0,-225.0,1.4444444444444444,1.4444444444444444,1.4444444444444444,False,False,close2,-250,200.0,-225.0
2024-06-08,eduarda moura,denise gomes,1,0.0,,,1,0.0,-163.0,120.0,eduarda moura,-200.0,-163.0,-163.0,1.5,1.6134969325153374,1.6134969325153374,False,False,close2,-200,-200.0,180.0
2024-06-08,jared cannonier,nassourdine imavov,0,0.0,,,0,0.0,100.0,-125.0,nassourdine imavov,-120.0,-125.0,-125.0,1.8333333333333335,1.8,1.8,True,True,close2,-150,110.0,-120.0
2024-06-08,john castaneda,daniel marcos,0,0.0,,,0,0.0,120.0,-163.0,daniel marcos,-125.0,-163.0,-163.0,1.8,1.6134969325153374,1.6134969325153374,True,True,close2,-150,115.0,-125.0
2024-06-08,julian marquez,zachary reese,0,0.0,,,0,0.0,-110.0,-120.0,zachary reese,135.0,-120.0,-120.0,2.35,1.8333333333333335,1.8333333333333335,True,True,close2,100,-138.0,135.0
2024-06-08,miguel baeza,punahele soriano,1,0.0,,,1,0.0,-150.0,110.0,miguel baeza,-192.0,-150.0,-150.0,1.5208333333333335,1.6666666666666665,1.6666666666666665,False,False,close2,-200,-192.0,175.0
2024-06-08,raul rosas jr,ricky turcios,1,1.0,,,1,1.0,-250.0,175.0,raul rosas jr,-250.0,-250.0,-250.0,1.4,1.4,1.4,True,True,close2,-250,-250.0,250.0
2024-06-08,thiago moises,ludovit klein,0,0.0,,,0,0.0,-110.0,-120.0,ludovit klein,-118.0,-120.0,-120.0,1.847457627118644,1.8333333333333335,1.8333333333333335,True,True,close2,-150,110.0,-118.0
2024-06-15,alex perez,tatsuro taira,0,0.0,,,0,0.0,142.0,-170.0,tatsuro taira,-225.0,-170.0,-170.0,1.4444444444444444,1.5882352941176472,1.5882352941176472,True,True,close2,-250,210.0,-225.0
2024-06-15,asu almabayev,jose johnson,1,1.0,,,1,1.0,-355.0,280.0,asu almabayev,-395.0,-355.0,-355.0,1.2531645569620253,1.2816901408450705,1.2816901408450705,True,True,close2,-400,-395.0,370.0
2024-06-15,brady hiestand,garrett armfield,0,1.0,,,0,1.0,160.0,-192.0,garrett armfield,-225.0,-192.0,-192.0,1.4444444444444444,1.5208333333333335,1.5208333333333335,False,False,close2,-250,230.0,-225.0
2024-06-15,douglas silva de andrade,miles johns,0,0.0,,,0,0.0,-110.0,-110.0,miles johns,-160.0,-110.0,-110.0,1.625,1.9090909090909092,1.9090909090909092,True,True,close2,-200,150.0,-160.0
2024-06-15,jeka saragih,westin wilson,1,0.0,,,1,0.0,-350.0,240.0,jeka saragih,-350.0,-350.0,-350.0,1.2857142857142856,1.2857142857142856,1.2857142857142856,False,False,close2,-350,-350.0,290.0
2024-06-15,jimmy flick,nate maness,0,0.0,,,0,0.0,275.0,-400.0,nate maness,-600.0,-400.0,-400.0,1.1666666666666667,1.25,1.25,True,True,close2,-600,500.0,-600.0
2024-06-15,melquizael costa,shayilan nuerdanbieke,1,1.0,,,1,1.0,-185.0,154.0,melquizael costa,-200.0,-185.0,-185.0,1.5,1.5405405405405406,1.5405405405405406,True,True,close2,-200,-200.0,190.0
2024-06-22,johnny walker,volkan oezdemir,1,0.0,,,1,0.0,-150.0,110.0,johnny walker,-125.0,-150.0,-150.0,1.8,1.6666666666666665,1.6666666666666665,False,False,close2,-150,-125.0,122.0
2024-06-22,kelvin gastelum,daniel rodriguez,1,1.0,,,1,1.0,-218.0,180.0,kelvin gastelum,-196.0,-218.0,-218.0,1.510204081632653,1.4587155963302751,1.4587155963302751,True,True,close2,-200,-196.0,175.0
2024-06-22,kyung ho kang,muin gafurov,0,0.0,,,0,0.0,-105.0,-115.0,muin gafurov,-160.0,-115.0,-115.0,1.625,1.8695652173913042,1.8695652173913042,True,True,close2,-200,150.0,-160.0
2024-06-22,nasrat haqparast,jared gordon,1,1.0,,,1,1.0,-225.0,163.0,nasrat haqparast,-225.0,-225.0,-225.0,1.4444444444444444,1.4444444444444444,1.4444444444444444,True,True,close2,-250,-225.0,210.0
2024-06-22,rinat fakhretdinov,nicolas dalby,1,1.0,,,1,1.0,-250.0,175.0,rinat fakhretdinov,-350.0,-250.0,-250.0,1.2857142857142856,1.4,1.4,True,True,close2,-350,-350.0,310.0
2024-06-22,robert whittaker,ikram aliskerov,1,1.0,,,1,1.0,-115.0,-105.0,robert whittaker,-110.0,-115.0,-115.0,1.9090909090909092,1.8695652173913042,1.8695652173913042,True,True,close2,-150,-110.0,120.0
2024-06-22,sergei pavlovich,alexander volkov,1,0.0,,,1,0.0,-225.0,185.0,sergei pavlovich,-225.0,-225.0,-225.0,1.4444444444444444,1.4444444444444444,1.4444444444444444,False,False,close2,-250,-225.0,200.0
2024-06-29,alex pereira,jiri prochazka,1,1.0,,,1,1.0,-135.0,114.0,alex pereira,-145.0,-135.0,-135.0,1.6896551724137931,1.7407407407407407,1.7407407407407407,True,True,close2,-150,-145.0,130.0
2024-06-29,andrei arlovski,martin buday,0,0.0,,,0,0.0,225.0,-278.0,martin buday,-250.0,-278.0,-278.0,1.4,1.3597122302158273,1.3597122302158273,True,True,close2,-250,225.0,-250.0
2024-06-29,anthony smith,roman dolidze,0,0.0,,,0,0.0,142.0,-170.0,roman dolidze,-138.0,-170.0,-170.0,1.7246376811594204,1.5882352941176472,1.5882352941176472,True,True,close2,-150,130.0,-138.0
2024-06-29,charles jourdain,jean silva,1,0.0,,,1,0.0,-198.0,164.0,charles jourdain,-130.0,-198.0,-198.0,1.7692307692307692,1.5050505050505052,1.5050505050505052,False,False,close2,-150,-130.0,120.0
2024-06-29,cub swanson,andre fili,0,0.0,,,0,0.0,130.0,-155.0,andre fili,-225.0,-155.0,-155.0,1.4444444444444444,1.6451612903225805,1.6451612903225805,True,True,close2,-250,200.0,-225.0
2024-06-29,dan ige,diego lopes,0,0.0,,,0,0.0,175.0,-250.0,diego lopes,-275.0,-250.0,-250.0,1.3636363636363638,1.4,1.4,True,True,close2,-300,250.0,-275.0
2024-06-29,ian machado garry,michael page,1,1.0,,,1,1.0,-105.0,-115.0,ian machado garry,-182.0,-105.0,-105.0,1.5494505494505495,1.9523809523809523,1.9523809523809523,True,True,close2,-200,-182.0,170.0
2024-06-29,joe pyfer,marc andre barriault,1,1.0,,,1,1.0,-162.0,136.0,joe pyfer,-300.0,-162.0,-162.0,1.3333333333333333,1.617283950617284,1.617283950617284,True,True,close2,-300,-300.0,275.0
2024-06-29,mayra bueno silva,macy chiasson,1,0.0,,,1,0.0,-238.0,195.0,mayra bueno silva,100.0,-238.0,-238.0,2.0,1.4201680672268908,1.4201680672268908,False,False,close2,100,100.0,-107.0
2024-06-29,michelle waterson gomez,gillian robertson,0,0.0,,,0,0.0,225.0,-278.0,gillian robertson,-188.0,-278.0,-278.0,1.5319148936170213,1.3597122302158273,1.3597122302158273,True,True,close2,-200,165.0,-188.0
2024-06-29,payton talbott,yanis ghemmouri,1,1.0,,,1,1.0,-298.0,240.0,payton talbott,-1400.0,-298.0,-298.0,1.0714285714285714,1.3355704697986577,1.3355704697986577,True,True,close2,-1400,-1400.0,1000.0
2024-07-13,drew dober,jean silva,0,0.0,,,1,0.0,-155.0,130.0,jean silva,-108.0,130.0,-155.0,1.925925925925926,2.3,1.6451612903225805,True,False,close2,-150,100.0,-108.0
2024-07-13,evan elder,darrius flowers,1,1.0,,,1,1.0,-425.0,330.0,evan elder,-450.0,-425.0,-425.0,1.2222222222222223,1.2352941176470589,1.2352941176470589,True,True,close2,-450,-450.0,460.0
2024-07-13,gabriel bonfim,ange loosa,1,1.0,,,1,1.0,-430.0,300.0,gabriel bonfim,-350.0,-430.0,-430.0,1.2857142857142856,1.2325581395348837,1.2325581395348837,True,True,close2,-350,-350.0,320.0
2024-07-13,josh fremd,andre petroski,0,0.0,,,0,0.0,120.0,-142.0,andre petroski,-110.0,-142.0,-142.0,1.9090909090909092,1.704225352112676,1.704225352112676,True,True,close2,-150,100.0,-110.0
2024-07-13,joshua van,charles johnson,1,0.0,,,1,0.0,-210.0,170.0,joshua van,-245.0,-210.0,-210.0,1.4081632653061225,1.4761904761904763,1.4761904761904763,False,False,close2,-250,-245.0,240.0
2024-07-13,julian erosa,christian rodriguez,0,1.0,,,0,1.0,142.0,-170.0,christian rodriguez,-225.0,-170.0,-170.0,1.4444444444444444,1.5882352941176472,1.5882352941176472,False,False,close2,-250,230.0,-225.0
2024-07-13,luana santos,mariya agapova,1,1.0,,,1,1.0,-170.0,142.0,luana santos,-390.0,-170.0,-170.0,1.2564102564102564,1.5882352941176472,1.5882352941176472,True,True,close2,-400,-390.0,340.0
2024-07-13,montel jackson,damon blackshear,1,1.0,,,1,1.0,-150.0,120.0,montel jackson,-105.0,-150.0,-150.0,1.9523809523809523,1.6666666666666665,1.6666666666666665,True,True,close2,-150,-105.0,-104.0
2024-07-13,rose namajunas,tracy cortez,1,1.0,,,1,1.0,-200.0,163.0,rose namajunas,-250.0,-200.0,-200.0,1.4,1.5,1.5,True,True,close2,-250,-250.0,225.0
2024-07-13,santiago ponzinibbio,muslim salikhov,1,0.0,,,1,0.0,-148.0,124.0,santiago ponzinibbio,-175.0,-148.0,-148.0,1.5714285714285714,1.6756756756756757,1.6756756756756757,False,False,close2,-200,-175.0,160.0
2024-07-20,amanda lemos,virna jandiroba,1,0.0,,,0,0.0,110.0,-150.0,amanda lemos,100.0,110.0,-150.0,2.0,2.1,1.6666666666666665,False,True,close2,100,100.0,-108.0
2024-07-20,brian kelleher,cody gibson,0,0.0,,,0,0.0,175.0,-250.0,cody gibson,-200.0,-250.0,-250.0,1.5,1.4,1.4,True,True,close2,-200,180.0,-200.0
2024-07-20,cody durden,bruno silva,1,0.0,,,1,0.0,-150.0,110.0,cody durden,126.0,-150.0,-150.0,2.26,1.6666666666666665,1.6666666666666665,False,False,close2,100,126.0,-137.0
2024-07-20,loik radzhabov,trey ogden,1,0.0,,,1,0.0,-163.0,120.0,loik radzhabov,-124.0,-163.0,-163.0,1.8064516129032258,1.6134969325153374,1.6134969325153374,False,False,close2,-150,-124.0,125.0
2024-07-20,luana carolina,lucie pudilova,1,1.0,,,1,1.0,105.0,-138.0,luana carolina,-125.0,105.0,105.0,1.8,2.05,2.05,True,True,close2,-150,-125.0,125.0
2024-07-20,mohammed usman,thomas petersen,0,0.0,,,0,0.0,-150.0,110.0,thomas petersen,110.0,110.0,110.0,2.1,2.1,2.1,True,True,close2,100,-104.0,110.0
2024-07-20,steve garcia,seungwoo choi,1,1.0,,,1,1.0,-138.0,105.0,steve garcia,-163.0,-138.0,-138.0,1.6134969325153374,1.7246376811594204,1.7246376811594204,True,True,close2,-200,-163.0,155.0
2024-07-27,arnold allen,giga chikadze,1,1.0,,,1,1.0,-218.0,180.0,arnold allen,-250.0,-218.0,-218.0,1.4,1.4587155963302751,1.4587155963302751,True,True,close2,-250,-250.0,235.0
2024-07-27,christian leroy duncan,gregory rodrigues,1,0.0,,,1,0.0,-125.0,-105.0,christian leroy duncan,-120.0,-125.0,-125.0,1.8333333333333335,1.8,1.8,False,False,close2,-150,-120.0,110.0
2024-07-27,jake hadley,caolan loughran,0,1.0,,,0,1.0,150.0,-186.0,caolan loughran,-225.0,-186.0,-186.0,1.4444444444444444,1.5376344086021505,1.5376344086021505,False,False,close2,-250,205.0,-225.0
2024-07-27,leon edwards,belal muhammad,1,0.0,,,1,0.0,-298.0,240.0,leon edwards,-250.0,-298.0,-298.0,1.4,1.3355704697986577,1.3355704697986577,False,False,close2,-250,-250.0,225.0
2024-07-27,mick parkin,lukasz brzeski,1,1.0,,,1,1.0,-200.0,150.0,mick parkin,-460.0,-200.0,-200.0,1.2173913043478262,1.5,1.5,True,True,close2,-500,-460.0,430.0
2024-07-27,modestas bukauskas,marcin prachnio,1,1.0,,,1,1.0,-150.0,110.0,modestas bukauskas,-145.0,-150.0,-150.0,1.6896551724137931,1.6666666666666665,1.6666666666666665,True,True,close2,-150,-145.0,135.0
2024-07-27,molly mccann,bruna brasil,1,0.0,,,1,0.0,-250.0,175.0,molly mccann,-335.0,-250.0,-250.0,1.2985074626865671,1.4,1.4,False,False,close2,-350,-335.0,280.0
2024-07-27,muhammad mokaev,manel kape,1,1.0,,,1,1.0,120.0,-142.0,muhammad mokaev,-200.0,120.0,120.0,1.5,2.2,2.2,True,True,close2,-200,-200.0,180.0
2024-07-27,nathaniel wood,daniel pineda,1,1.0,,,1,1.0,-350.0,240.0,nathaniel wood,-400.0,-350.0,-350.0,1.25,1.2857142857142856,1.2857142857142856,True,True,close2,-400,-400.0,380.0
2024-07-27,tom aspinall,curtis blaydes,1,1.0,,,1,1.0,-198.0,164.0,tom aspinall,-400.0,-198.0,-198.0,1.25,1.5050505050505052,1.5050505050505052,True,True,close2,-400,-400.0,320.0
2024-08-03,azamat murzakanov,alonzo menifield,1,1.0,,,1,1.0,-200.0,165.0,azamat murzakanov,-225.0,-200.0,-200.0,1.4444444444444444,1.5,1.5,True,True,close2,-250,-225.0,250.0
2024-08-03,cory sandhagen,umar nurmagomedov,0,0.0,,,0,0.0,225.0,-278.0,umar nurmagomedov,-340.0,-278.0,-278.0,1.2941176470588236,1.3597122302158273,1.3597122302158273,True,True,close2,-350,290.0,-340.0
2024-08-03,jai herbert,rolando bedoya,0,1.0,,,0,1.0,-145.0,120.0,rolando bedoya,105.0,120.0,120.0,2.05,2.2,2.2,False,False,close2,100,-110.0,105.0
2024-08-03,joel alvarez,elves brener,1,1.0,,,1,1.0,-120.0,-110.0,joel alvarez,-152.0,-120.0,-120.0,1.6578947368421053,1.8333333333333335,1.8333333333333335,True,True,close2,-200,-152.0,132.0
2024-08-03,mackenzie dern,loopy godinez,1,1.0,,,0,1.0,124.0,-148.0,mackenzie dern,-125.0,124.0,-148.0,1.8,2.24,1.6756756756756757,True,False,close2,-150,-125.0,122.0
2024-08-03,marlon vera,deiveson figueiredo,0,0.0,,,0,0.0,-105.0,-115.0,deiveson figueiredo,-136.0,-115.0,-115.0,1.7352941176470589,1.8695652173913042,1.8695652173913042,True,True,close2,-150,125.0,-136.0
2024-08-03,mohammad yahya,kaue fernandes,0,0.0,,,0,0.0,260.0,-350.0,kaue fernandes,-345.0,-350.0,-350.0,1.289855072463768,1.2857142857142856,1.2857142857142856,True,True,close2,-350,300.0,-345.0
2024-08-03,sedriques dumas,denis tiuliulin,1,1.0,,,1,1.0,-275.0,220.0,sedriques dumas,-235.0,-275.0,-275.0,1.425531914893617,1.3636363636363638,1.3636363636363638,True,True,close2,-250,-235.0,205.0
2024-08-03,shamil gaziev,dontale mayes,1,1.0,,,1,1.0,-275.0,220.0,shamil gaziev,-275.0,-275.0,-275.0,1.3636363636363638,1.3636363636363638,1.3636363636363638,True,True,close2,-300,-275.0,750.0
2024-08-03,tony ferguson,michael chiesa,0,0.0,,,0,0.0,350.0,-455.0,michael chiesa,-440.0,-455.0,-455.0,1.2272727272727273,1.2197802197802199,1.2197802197802199,True,True,close2,-450,410.0,-440.0
2024-08-03,viktoriia dudakova,sam hughes,1,0.0,,,1,0.0,-190.0,160.0,viktoriia dudakova,-175.0,-190.0,-190.0,1.5714285714285714,1.526315789473684,1.526315789473684,False,False,close2,-200,-175.0,180.0
2024-08-10,damon jackson,chepe mariscal,0,0.0,,,0,0.0,190.0,-245.0,chepe mariscal,-180.0,-245.0,-245.0,1.5555555555555556,1.4081632653061225,1.4081632653061225,True,True,close2,-200,160.0,-180.0
2024-08-10,jhonata diniz,karl williams,0,1.0,,,0,1.0,200.0,-245.0,karl williams,-160.0,-245.0,-245.0,1.625,1.4081632653061225,1.4081632653061225,False,False,close2,-200,163.0,-160.0
2024-08-10,karol rosa,pannie kianzad,1,1.0,,,1,1.0,-155.0,130.0,karol rosa,-240.0,-155.0,-155.0,1.4166666666666667,1.6451612903225805,1.6451612903225805,True,True,close2,-250,-240.0,230.0
2024-08-10,yana santos,chelsea chandler,1,1.0,,,1,1.0,-105.0,-115.0,yana santos,-145.0,-105.0,-105.0,1.6896551724137931,1.9523809523809523,1.9523809523809523,True,True,close2,-150,-145.0,132.0
2024-08-10,youssef zalal,jarno errens,1,1.0,,,1,1.0,-258.0,210.0,youssef zalal,-500.0,-258.0,-258.0,1.2,1.3875968992248062,1.3875968992248062,True,True,close2,-500,-500.0,430.0
2024-08-17,casey oneill,luana santos,0,1.0,,,0,1.0,140.0,-166.0,luana santos,-130.0,-166.0,-166.0,1.7692307692307692,1.6024096385542168,1.6024096385542168,False,False,close2,-150,124.0,-130.0
2024-08-17,dricus du plessis,israel adesanya,1,1.0,,,1,1.0,144.0,-186.0,dricus du plessis,100.0,144.0,144.0,2.0,2.44,2.44,True,True,close2,100,100.0,102.0
2024-08-17,jack jenkins,herbert burns,1,1.0,,,1,1.0,-535.0,400.0,jack jenkins,-549.0,-535.0,-535.0,1.1821493624772312,1.1869158878504673,1.1869158878504673,True,True,close2,-550,-549.0,600.0
2024-08-17,josh culibao,ricardo ramos,1,0.0,,,1,0.0,-166.0,140.0,josh culibao,-120.0,-166.0,-166.0,1.8333333333333335,1.6024096385542168,1.6024096385542168,False,False,close2,-150,-120.0,118.0
2024-08-17,junior tafa,valter walker,0,0.0,,,0,0.0,-105.0,-115.0,valter walker,-106.0,-115.0,-115.0,1.9433962264150944,1.8695652173913042,1.8695652173913042,True,True,close2,-150,114.0,-106.0
2024-08-17,kai kara france,steve erceg,0,1.0,,,0,1.0,172.0,-205.0,steve erceg,-250.0,-205.0,-205.0,1.4,1.4878048780487805,1.4878048780487805,False,False,close2,-250,240.0,-250.0
2024-08-17,li jingliang,carlos prates,0,0.0,,,0,0.0,200.0,-265.0,carlos prates,-350.0,-265.0,-265.0,1.2857142857142856,1.3773584905660377,1.3773584905660377,True,True,close2,-350,320.0,-350.0
2024-08-17,mateusz gamrot,dan hooker,1,0.0,,,1,0.0,-295.0,220.0,mateusz gamrot,-385.0,-295.0,-295.0,1.2597402597402598,1.3389830508474576,1.3389830508474576,False,False,close2,-400,-385.0,340.0
2024-08-17,tai tuivasa,jairzinho rozenstruik,0,0.0,,,0,0.0,132.0,-170.0,jairzinho rozenstruik,-225.0,-170.0,-170.0,1.4444444444444444,1.5882352941176472,1.5882352941176472,True,True,close2,-250,195.0,-225.0
2024-08-17,tom nolan,alex reyes,1,1.0,,,1,1.0,-1100.0,700.0,tom nolan,-1115.0,-1100.0,-1100.0,1.0896860986547086,1.0909090909090908,1.0909090909090908,True,True,close2,-1150,-1115.0,810.0
2024-08-24,angela hill,tabatha ricci,0,0.0,,,0,0.0,124.0,-148.0,tabatha ricci,-150.0,-148.0,-148.0,1.6666666666666665,1.6756756756756757,1.6756756756756757,True,True,close2,-150,160.0,-150.0
2024-08-24,dennis buzukja,francis marshall,0,0.0,,,0,0.0,114.0,-146.0,francis marshall,-175.0,-146.0,-146.0,1.5714285714285714,1.6849315068493151,1.6849315068493151,True,True,close2,-200,180.0,-175.0
2024-08-24,edmen shahbazyan,gerald meerschaert,1,0.0,,,1,0.0,-148.0,124.0,edmen shahbazyan,-315.0,-148.0,-148.0,1.3174603174603174,1.6756756756756757,1.6756756756756757,False,False,close2,-350,-315.0,275.0
2024-08-24,jared cannonier,caio borralho,0,0.0,,,0,0.0,122.0,-145.0,caio borralho,-270.0,-145.0,-145.0,1.3703703703703702,1.6896551724137931,1.6896551724137931,True,True,close2,-300,260.0,-270.0
2024-08-24,neil magny,michael morales,0,0.0,,,0,0.0,180.0,-218.0,michael morales,-850.0,-218.0,-218.0,1.1176470588235294,1.4587155963302751,1.4587155963302751,True,True,close2,-850,600.0,-850.0
2024-09-07,gilbert burns,sean brady,0,0.0,,,0,0.0,-110.0,-110.0,sean brady,-186.0,-110.0,-110.0,1.5376344086021505,1.9090909090909092,1.9090909090909092,True,True,close2,-200,175.0,-186.0
2024-09-07,isaac dulgarian,brendon marotte,1,1.0,,,1,1.0,-900.0,600.0,isaac dulgarian,-2100.0,-900.0,-900.0,1.0476190476190477,1.1111111111111112,1.1111111111111112,True,True,close2,-2100,-2100.0,1300.0
2024-09-07,jaqueline amorim,vanessa demopoulos,1,1.0,,,1,1.0,-500.0,380.0,jaqueline amorim,-258.0,-500.0,-500.0,1.3875968992248062,1.2,1.2,True,True,close2,-300,-258.0,245.0
2024-09-07,jessica andrade,natalia silva,0,0.0,,,0,0.0,124.0,-148.0,natalia silva,-275.0,-148.0,-148.0,1.3636363636363638,1.6756756756756757,1.6756756756756757,True,True,close2,-300,240.0,-275.0
2024-09-07,matt schnell,cody durden,0,0.0,,,0,0.0,240.0,-305.0,cody durden,-275.0,-305.0,-305.0,1.3636363636363638,1.3278688524590163,1.3278688524590163,True,True,close2,-300,240.0,-275.0
2024-09-07,steve garcia,kyle nelson,1,1.0,,,1,1.0,-150.0,110.0,steve garcia,-200.0,-150.0,-150.0,1.5,1.6666666666666665,1.6666666666666665,True,True,close2,-200,-200.0,188.0
2024-09-07,trevor peek,yanal ashmouz,1,0.0,,,1,0.0,-110.0,-110.0,trevor peek,105.0,-110.0,-110.0,2.05,1.9090909090909092,1.9090909090909092,False,False,close2,100,105.0,100.0
2024-09-14,alexa grasso,valentina shevchenko,1,0.0,,,1,0.0,-117.0,-107.0,alexa grasso,-125.0,-117.0,-117.0,1.8,1.8547008547008548,1.8547008547008548,False,False,close2,-150,-125.0,110.0
2024-09-14,brian ortega,diego lopes,0,0.0,,,0,0.0,120.0,-150.0,diego lopes,-188.0,-150.0,-150.0,1.5319148936170213,1.6666666666666665,1.6666666666666665,True,True,close2,-200,180.0,-188.0
2024-09-14,daniel zellhuber,esteban ribovics,1,0.0,,,1,0.0,-175.0,130.0,daniel zellhuber,-190.0,-175.0,-175.0,1.526315789473684,1.5714285714285714,1.5714285714285714,False,False,close2,-200,-190.0,175.0
2024-09-14,edgar chairez,joshua van,0,0.0,,,0,0.0,180.0,-230.0,joshua van,-275.0,-230.0,-230.0,1.3636363636363638,1.434782608695652,1.434782608695652,True,True,close2,-300,240.0,-275.0
2024-09-14,irene aldana,norma dumont,0,0.0,,,0,0.0,-110.0,-120.0,norma dumont,-110.0,-120.0,-120.0,1.9090909090909092,1.8333333333333335,1.8333333333333335,True,True,close2,-150,115.0,-110.0
2024-09-14,manuel torres,ignacio bahamondes,1,0.0,,,0,0.0,130.0,-175.0,manuel torres,-130.0,130.0,-175.0,1.7692307692307692,2.3,1.5714285714285714,False,True,close2,-150,-130.0,120.0
2024-09-14,raul rosas jr,aoriqileng,1,1.0,,,1,1.0,-455.0,350.0,raul rosas jr,-1000.0,-455.0,-455.0,1.1,1.2197802197802199,1.2197802197802199,True,True,close2,-1000,-1000.0,660.0
2024-09-14,ronaldo rodriguez,ode osbourne,1,1.0,,,1,1.0,-163.0,120.0,ronaldo rodriguez,-188.0,-163.0,-163.0,1.5319148936170213,1.6134969325153374,1.6134969325153374,True,True,close2,-200,-188.0,190.0
2024-09-14,sean omalley,merab dvalishvili,0,0.0,,,0,0.0,164.0,-198.0,merab dvalishvili,105.0,-198.0,-198.0,2.05,1.5050505050505052,1.5050505050505052,True,True,close2,100,100.0,105.0
2024-09-14,yazmin jauregui,ketlen souza,1,0.0,,,1,0.0,-400.0,275.0,yazmin jauregui,-500.0,-400.0,-400.0,1.2,1.25,1.25,False,False,close2,-500,-500.0,400.0
2024-09-28,daniel barez,victor altamirano,0,1.0,,,1,1.0,-138.0,105.0,victor altamirano,-120.0,105.0,-138.0,1.8333333333333335,2.05,1.7246376811594204,False,True,close2,-150,106.0,-120.0
2024-09-28,fares ziam,matt frevola,1,1.0,,,1,1.0,105.0,-138.0,fares ziam,-120.0,105.0,105.0,1.8333333333333335,2.05,2.05,True,True,close2,-150,-120.0,107.0
2024-09-28,kevin jousset,bryan battle,0,0.0,,,0,0.0,110.0,-150.0,bryan battle,-168.0,-150.0,-150.0,1.5952380952380953,1.6666666666666665,1.6666666666666665,True,True,close2,-200,165.0,-168.0
2024-09-28,ludovit klein,roosevelt roberts,1,1.0,,,1,1.0,-649.0,400.0,ludovit klein,-950.0,-649.0,-649.0,1.1052631578947367,1.1540832049306626,1.1540832049306626,True,True,close2,-950,-950.0,700.0
2024-09-28,morgan charriere,gabriel miranda,1,1.0,,,1,1.0,-549.0,350.0,morgan charriere,-520.0,-549.0,-549.0,1.1923076923076923,1.1821493624772312,1.1821493624772312,True,True,close2,-550,-520.0,475.0
2024-09-28,nassourdine imavov,brendan allen,1,1.0,,,1,1.0,-188.0,140.0,nassourdine imavov,-200.0,-188.0,-188.0,1.5,1.5319148936170213,1.5319148936170213,True,True,close2,-200,-200.0,185.0
2024-09-28,nora cornolle,jacqueline cavalcanti,0,0.0,,,0,0.0,163.0,-225.0,jacqueline cavalcanti,-205.0,-225.0,-225.0,1.4878048780487805,1.4444444444444444,1.4444444444444444,True,True,close2,-250,180.0,-205.0
2024-09-28,renato moicano,benoit st denis,0,1.0,,,0,1.0,200.0,-250.0,benoit st denis,-258.0,-250.0,-250.0,1.3875968992248062,1.4,1.4,False,False,close2,-300,235.0,-258.0
2024-09-28,taylor lapilus,vince morales,1,1.0,,,1,1.0,-345.0,265.0,taylor lapilus,-335.0,-345.0,-345.0,1.2985074626865671,1.289855072463768,1.289855072463768,True,True,close2,-350,-335.0,300.0
2024-09-28,william gomis,joanderson brito,0,1.0,,,0,1.0,200.0,-275.0,joanderson brito,-300.0,-275.0,-275.0,1.3333333333333333,1.3636363636363638,1.3636363636363638,False,False,close2,-300,260.0,-300.0
2024-10-05,alex pereira,khalil rountree jr,1,1.0,,,1,1.0,-535.0,400.0,alex pereira,-425.0,-535.0,-535.0,1.2352941176470589,1.1869158878504673,1.1869158878504673,True,True,close2,-450,-425.0,360.0
2024-10-05,austin hubbard,alexander hernandez,1,0.0,,,0,0.0,170.0,-215.0,austin hubbard,-108.0,170.0,-215.0,1.925925925925926,2.7,1.4651162790697674,False,True,close2,-150,-108.0,-108.0
2024-10-05,carla esparza,tecia pennington,1,0.0,,,1,0.0,-150.0,110.0,carla esparza,155.0,-150.0,-150.0,2.55,1.6666666666666665,1.6666666666666665,False,False,close2,150,155.0,-165.0
2024-10-05,cesar almeida,ihor potieria,1,1.0,,,1,1.0,-333.0,250.0,cesar almeida,-400.0,-333.0,-333.0,1.25,1.3003003003003002,1.3003003003003002,True,True,close2,-400,-400.0,380.0
2024-10-05,court mcgee,tim means,0,1.0,,,0,1.0,190.0,-230.0,tim means,-195.0,-230.0,-230.0,1.5128205128205128,1.434782608695652,1.434782608695652,False,False,close2,-200,180.0,-195.0
2024-10-05,jose aldo,mario bautista,0,0.0,,,0,0.0,130.0,-175.0,mario bautista,-120.0,-175.0,-175.0,1.8333333333333335,1.5714285714285714,1.5714285714285714,True,True,close2,-150,110.0,-120.0
2024-10-05,ketlen vieira,kayla harrison,0,0.0,,,0,0.0,400.0,-649.0,kayla harrison,-1000.0,-649.0,-649.0,1.1,1.1540832049306626,1.1540832049306626,True,True,close2,-1000,700.0,-1000.0
